Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,64.84194,[ 28 465] ; [25 45],[ 46.41030195 446.58969805] ; [ 6.58969805 63.41030195],1
p9,1,0.015604,5.84694,[412  73] ; [66  3],[418.46570397  66.53429603] ; [59.53429603  9.46570397],0
n5,1,0.021825,5.259697,[376 116] ; [62  8],[383.44483986 108.55516014] ; [54.55516014 15.44483986],0
n4,1,0.026703,4.90993,[388 105] ; [63  7],[394.92539964  98.07460036] ; [56.07460036 13.92539964],0
r3,1,0.038573,4.279553,[480  13] ; [63  5],[477.18181818  15.81818182] ; [65.81818182  2.18181818],0
a6,1,0.055995,3.652191,[383 111] ; [47 23],[376.63120567 117.36879433] ; [53.36879433 16.63120567],0
s2,1,0.076457,3.138648,[246 243] ; [42 26],[252.84021544 236.15978456] ; [35.15978456 32.84021544],0
b2,1,0.108984,2.56889,[ 99 184] ; [23 26],[103.9939759 179.0060241] ; [18.0060241 30.9939759],0
b3,1,0.108984,2.56889,[ 99 184] ; [23 26],[103.9939759 179.0060241] ; [18.0060241 30.9939759],0
d5,1,0.177502,1.818414,[414  81] ; [54 16],[410.01769912  84.98230088] ; [57.98230088 12.01769912],0
a3,1,0.183598,1.76826,[349 143] ; [55 15],[353.6797153 138.3202847] ; [50.3202847 19.6797153],0
p11,1,0.227848,1.454247,[394 101] ; [60 10],[397.75221239  97.24778761] ; [56.24778761 13.75221239],0
p2,1,0.233994,1.416414,[418  76] ; [63  7],[421.30141844  72.69858156] ; [59.69858156 10.30141844],0
s4,1,0.242287,1.367236,[ 86 401] ; [ 8 59],[ 82.63176895 404.36823105] ; [11.36823105 55.63176895],0
a2,1,0.272084,1.206211,[152 343] ; [17 53],[148.0619469 346.9380531] ; [20.9380531 49.0619469],0
r4,1,0.274766,1.192798,[463  32] ; [63  7],[460.83185841  34.16814159] ; [65.16814159  4.83185841],0
d3,1,0.279779,1.168163,[389 106] ; [51 19],[385.48672566 109.51327434] ; [54.51327434 15.48672566],0
s3,1,0.318407,0.995479,[266 220] ; [41 26],[269.80470163 216.19529837] ; [37.19529837 29.80470163],0
n1,1,0.320956,0.985047,[37 65] ; [7 7],[38.68965517 63.31034483] ; [5.31034483 8.68965517],0
u2,1,0.328573,0.954512,[77 67] ; [10  5],[78.79245283 65.20754717] ; [8.20754717 6.79245283],0
n2,1,0.337423,0.920196,[77 25] ; [13  2],[78.46153846 23.53846154] ; [11.53846154  3.46153846],0
b1,1,0.367802,0.811079,[164 331] ; [27 43],[167.33628319 327.66371681] ; [23.66371681 46.33628319],0
r2,1,0.382524,0.762576,[471  18] ; [64  4],[469.68581688  19.31418312] ; [65.31418312  2.68581688],0
v4,1,0.386868,0.748764,[477  17] ; [67  1],[478.17793594  15.82206406] ; [65.82206406  2.17793594],0
b4,1,0.396534,0.718811,[302 193] ; [39 31],[298.75221239 196.24778761] ; [42.24778761 27.75221239],0
n3,1,0.399134,0.710933,[79 24] ; [10  5],[77.68644068 25.31355932] ; [11.31355932  3.68644068],0
a8,1,0.460662,0.544285,[ 64 379] ; [11 50],[ 65.92261905 377.07738095] ; [ 9.07738095 51.92261905],0
d1,1,0.554894,0.348622,[315 180] ; [42 28],[312.7699115 182.2300885] ; [44.2300885 25.7699115],0
a5,1,0.690735,0.158291,[371 124] ; [54 16],[372.34513274 122.65486726] ; [52.65486726 17.34513274],0
u1,1,0.702761,0.145616,[117 378] ; [18 52],[118.27433628 376.72566372] ; [16.72566372 53.27433628],0
d4,1,0.718971,0.12948,[416  79] ; [60 10],[417.02654867  77.97345133] ; [58.97345133 11.02654867],0
u4,1,0.725788,0.123014,[ 11 484] ; [ 2 67],[ 11.40957447 483.59042553] ; [ 1.59042553 67.40957447],0
d2,1,0.822974,0.050051,[247 247] ; [34 36],[246.12411348 247.87588652] ; [34.87588652 35.12411348],0
v2,1,0.878726,0.023282,[285 193] ; [40 26],[285.56985294 192.43014706] ; [39.43014706 26.56985294],0
a4,1,0.906692,0.013739,[222 271] ; [31 39],[221.54351687 271.45648313] ; [31.45648313 38.54351687],0
u3,1,0.983344,0.000436,[86 58] ; [9 6],[86.03773585 57.96226415] ; [8.96226415 6.03773585],0
r1,1,0.985555,0.000328,[406  86] ; [57 12],[406.05347594  85.94652406] ; [56.94652406 12.05347594],0
