Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,100.548556,[ 39 193] ; [206 145],[ 97.49571184 134.50428816] ; [147.50428816 203.49571184],1
p9,1,0.045605,3.996114,[197  38] ; [314  37],[204.92320819  30.07679181] ; [306.07679181  44.92320819],0
p10,1,0.046768,3.953718,[190  44] ; [307  45],[198.46075085  35.53924915] ; [298.53924915  53.46075085],0
p4,1,0.057397,3.61105,[132 104] ; [225 128],[143.04244482  92.95755518] ; [213.95755518 139.04244482],0
p2,1,0.058668,3.574659,[195  40] ; [314  41],[202.73728814  32.26271186] ; [306.26271186  48.73728814],0
a2,1,0.114801,2.48686,[ 44 193] ; [ 86 272],[ 51.78151261 185.21848739] ; [ 78.21848739 279.78151261],0
s2,1,0.115173,2.481768,[ 98 137] ; [171 183],[107.32597623 127.67402377] ; [161.67402377 192.32597623],0
n3,1,0.128315,2.312778,[34 17] ; [53 14],[37.60169492 13.39830508] ; [49.39830508 17.60169492],0
a1,1,0.130645,2.284818,[  8 229] ; [ 22 336],[ 11.94957983 225.05042017] ; [ 18.05042017 339.94957983],0
u4,1,0.138739,2.191895,[  2 235] ; [  9 349],[  4.38151261 232.61848739] ; [  6.61848739 351.38151261],0
n2,1,0.159496,1.979002,[35 17] ; [52 14],[38.33898305 13.66101695] ; [48.66101695 17.33898305],0
s5,1,0.16109,1.963964,[ 64 169] ; [114 232],[ 71.63039724 161.36960276] ; [106.36960276 239.63039724],0
r2,1,0.201203,1.633623,[216  19] ; [331  19],[219.73504274  15.26495726] ; [327.26495726  22.73504274],0
p6,1,0.224992,1.472246,[ 77 157] ; [132 217],[ 83.88679245 150.11320755] ; [125.11320755 223.88679245],0
s6,1,0.282439,1.155316,[138  95] ; [224 128],[144.18119658  88.81880342] ; [217.81880342 134.18119658],0
b1,1,0.297257,1.086461,[ 90 147] ; [121 237],[ 84.04537815 152.95462185] ; [126.95462185 231.04537815],0
v4,1,0.331487,0.943079,[221  15] ; [337  16],[223.57894737  12.42105263] ; [334.42105263  18.57894737],0
n6,1,0.358377,0.843572,[199  37] ; [308  46],[202.8  33.2] ; [304.2  49.8],0
r4,1,0.388492,0.743658,[210  27] ; [325  33],[213.10084034  23.89915966] ; [321.89915966  36.10084034],0
b4,1,0.51653,0.420815,[136 101] ; [215 143],[139.81008403  97.18991597] ; [211.18991597 146.81008403],0
s3,1,0.609829,0.260424,[119 115] ; [185 164],[122.01715266 111.98284734] ; [181.98284734 167.01715266],0
p5,1,0.715124,0.133213,[ 29 204] ; [ 48 308],[ 30.46010187 202.53989813] ; [ 46.53989813 309.46010187],0
p1,1,0.771894,0.084041,[ 20 214] ; [ 33 324],[ 20.98477157 213.01522843] ; [ 32.01522843 324.98477157],0
n1,1,0.79246,0.069231,[18 34] ; [21 44],[17.33333333 34.66666667] ; [21.66666667 43.33333333],0
u2,1,0.802109,0.06281,[50 35] ; [51 33],[50.79881657 34.20118343] ; [50.20118343 33.79881657],0
b5,1,0.809597,0.058055,[136 101] ; [209 149],[137.42016807  99.57983193] ; [207.57983193 150.42016807],0
a4,1,0.858254,0.031897,[101 135] ; [155 201],[102.05405405 133.94594595] ; [153.94594595 202.05405405],0
b2,1,0.862234,0.030113,[59 89] ; [ 97 141],[59.8134715 88.1865285] ; [ 96.1865285 141.8134715],0
b3,1,0.862234,0.030113,[59 89] ; [ 97 141],[59.8134715 88.1865285] ; [ 96.1865285 141.8134715],0
u3,1,0.895389,0.017289,[48 36] ; [50 36],[48.42352941 35.57647059] ; [49.57647059 36.42352941],0
a8,1,0.964347,0.001998,[ 35 183] ; [ 52 269],[ 35.18738404 182.81261596] ; [ 51.81261596 269.18738404],0
