Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,94.568947,[ 47 135] ; [229  95],[99.27272727 82.72727273] ; [176.72727273 147.27272727],1
a1,1,0.345379,0.890361,[  8 175] ; [ 21 308],[ 10.36523438 172.63476562] ; [ 18.63476562 310.36523438],0
a4,1,0.45919,0.547869,[111  71] ; [189 139],[107.05882353  74.94117647] ; [192.94117647 135.05882353],0
s2,1,0.460338,0.545074,[96 85] ; [184 142],[99.96055227 81.03944773] ; [180.03944773 145.96055227],0
s3,1,0.46384,0.536612,[103  79] ; [193 129],[106.88888889  75.11111111] ; [189.11111111 132.88888889],0
s4,1,0.475256,0.509729,[ 28 151] ; [ 59 266],[ 30.89880952 148.10119048] ; [ 56.10119048 268.89880952],0
b5,1,0.4826,0.492981,[117  66] ; [200 129],[113.30273438  69.69726562] ; [203.69726562 125.30273438],0
u3,1,0.502459,0.449739,[31 14] ; [35 21],[29.40594059 15.59405941] ; [36.59405941 19.40594059],0
s1,1,0.505812,0.442721,[  7 175] ; [  9 316],[  5.74358974 176.25641026] ; [ 10.25641026 314.74358974],0
b2,1,0.53986,0.3758,[44 70] ; [ 88 121],[46.58823529 67.41176471] ; [ 85.41176471 123.58823529],0
b3,1,0.53986,0.3758,[44 70] ; [ 88 121],[46.58823529 67.41176471] ; [ 85.41176471 123.58823529],0
b1,1,0.56583,0.32971,[ 72 111] ; [121 208],[ 68.98242188 114.01757812] ; [124.01757812 204.98242188],0
b4,1,0.759357,0.093835,[111  72] ; [195 134],[109.37109375  73.62890625] ; [196.62890625 132.37109375],0
u1,1,0.773129,0.083108,[ 49 134] ; [ 92 237],[ 50.39648438 132.60351562] ; [ 90.60351562 238.39648438],0
p12,1,0.866923,0.028079,[ 17 165] ; [ 29 297],[ 16.48031496 165.51968504] ; [ 29.51968504 296.48031496],0
a7,1,0.882674,0.02178,[141  41] ; [253  76],[140.32876712  41.67123288] ; [253.67123288  75.32876712],0
d4,1,0.92412,0.009072,[179   3] ; [320   5],[179.12820513   2.87179487] ; [319.87179487   5.12820513],0
p1,1,0.965557,0.001865,[ 17 166] ; [ 30 297],[ 16.86470588 166.13529412] ; [ 30.13529412 296.86470588],0
u2,1,0.966968,0.001715,[28 17] ; [34 21],[27.9 17.1] ; [34.1 20.9],0
d5,1,0.977101,0.000824,[179   4] ; [319   7],[179.04518664   3.95481336] ; [318.95481336   7.04518664],0
