Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,94.831281,[238  72] ; [ 6 51],[206.10354223 103.89645777] ; [37.89645777 19.10354223],1
n2,1,0.460531,0.544604,[45 11] ; [7 3],[44.12121212 11.87878788] ; [7.87878788 2.12121212],0
p6,1,0.46342,0.537623,[141 163] ; [23 33],[138.48888889 165.51111111] ; [25.51111111 30.48888889],0
p12,1,0.467188,0.52862,[ 38 270] ; [ 5 51],[ 36.38461538 271.61538462] ; [ 6.61538462 49.38461538],0
a7,1,0.478292,0.502755,[224  85] ; [38 18],[221.80273973  87.19726027] ; [40.19726027 15.80273973],0
s5,1,0.510695,0.432642,[142 151] ; [24 31],[139.76436782 153.23563218] ; [26.23563218 28.76436782],0
v3,1,0.584079,0.299686,[142 155] ; [25 32],[140.11016949 156.88983051] ; [26.88983051 30.11016949],0
s4,1,0.638031,0.221326,[ 61 243] ; [13 44],[ 62.31578947 241.68421053] ; [11.68421053 45.31578947],0
p8,1,0.674055,0.176895,[165 140] ; [32 24],[166.44044321 138.55955679] ; [30.55955679 25.44044321],0
n1,1,0.706865,0.141429,[26 30] ; [4 6],[25.45454545 30.54545455] ; [4.54545455 5.45454545],0
p5,1,0.750972,0.100716,[ 45 261] ; [ 9 46],[ 45.77285319 260.22714681] ; [ 8.22714681 46.77285319],0
s3,1,0.809334,0.058219,[270  37] ; [49  6],[270.53314917  36.46685083] ; [48.46685083  6.53314917],0
u2,1,0.900174,0.015736,[35 23] ; [13  8],[35.24050633 22.75949367] ; [12.75949367  8.24050633],0
b2,1,0.924323,0.009023,[ 78 121] ; [16 24],[ 78.26778243 120.73221757] ; [15.73221757 24.26778243],0
b3,1,0.924323,0.009023,[ 78 121] ; [16 24],[ 78.26778243 120.73221757] ; [15.73221757 24.26778243],0
n5,1,0.960153,0.002496,[274  33] ; [51  6],[274.10714286  32.89285714] ; [50.89285714  6.10714286],0
a8,1,0.975628,0.000933,[ 50 236] ; [ 9 43],[ 49.92307692 236.07692308] ; [ 9.07692308 42.92307692],0
