Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,35.101258,[284  85] ; [96 88],[253.56238698 115.43761302] ; [126.43761302  57.56238698],1
u4,1,0.284996,1.143112,[  9 361] ; [  2 182],[  7.3465704 362.6534296] ; [  3.6534296 180.3465704],0
d3,1,0.288352,1.1273,[263 106] ; [121  60],[257.62909091 111.37090909] ; [126.37090909  54.62909091],0
v4,1,0.297936,1.083408,[358  10] ; [174   8],[355.95636364  12.04363636] ; [176.04363636   5.95636364],0
s7,1,0.30555,1.049815,[196 157] ; [91 88],[190.43421053 162.56578947] ; [96.56578947 82.43421053],0
n2,1,0.333355,0.935819,[45 10] ; [37 13],[42.95238095 12.04761905] ; [39.04761905 10.95238095],0
d5,1,0.358385,0.843544,[305  63] ; [145  37],[301.09090909  66.90909091] ; [148.90909091  33.09090909],0
u2,1,0.359793,0.838617,[56 50] ; [28 18],[58.57894737 47.42105263] ; [25.42105263 20.57894737],0
a4,1,0.384662,0.755749,[159 210] ; [86 97],[163.77717391 205.22282609] ; [ 81.22282609 101.77717391],0
a6,1,0.390062,0.73875,[244 124] ; [128  55],[248.45009074 119.54990926] ; [123.54990926  59.45009074],0
n3,1,0.418636,0.654141,[41 13] ; [42  9],[42.68571429 11.31428571] ; [40.31428571 10.68571429],0
s1,1,0.464621,0.53474,[ 10 358] ; [  7 174],[ 11.39526412 356.60473588] ; [  5.60473588 175.39526412],0
s4,1,0.514479,0.424947,[ 66 299] ; [ 29 154],[ 63.27554745 301.72445255] ; [ 31.72445255 151.27554745],0
s3,1,0.538456,0.37841,[215 152] ; [111  70],[218.32481752 148.67518248] ; [107.67518248  73.32481752],0
b1,1,0.589278,0.291473,[146 224] ; [ 77 107],[148.93501805 221.06498195] ; [ 74.06498195 109.93501805],0
s2,1,0.603834,0.269251,[193 176] ; [100  83],[195.86413043 173.13586957] ; [97.13586957 85.86413043],0
d2,1,0.610473,0.259487,[175 194] ; [91 92],[177.81521739 191.18478261] ; [88.18478261 94.81521739],0
a1,1,0.610982,0.258747,[ 22 348] ; [  9 175],[ 20.70397112 349.29602888] ; [ 10.29602888 173.70397112],0
a3,1,0.615342,0.252469,[264 104] ; [135  48],[266.48275862 101.51724138] ; [132.51724138  50.48275862],0
n1,1,0.622094,0.242935,[19 35] ; [15 34],[17.82524272 36.17475728] ; [16.17475728 32.82524272],0
a8,1,0.650033,0.205859,[ 54 284] ; [ 29 136],[ 55.77335984 282.22664016] ; [ 27.22664016 137.77335984],0
b4,1,0.676781,0.173772,[208 162] ; [100  84],[205.70397112 164.29602888] ; [102.29602888  81.70397112],0
b2,1,0.783801,0.075279,[ 83 140] ; [48 76],[ 84.18731988 138.81268012] ; [46.81268012 77.18731988],0
b3,1,0.783801,0.075279,[ 83 140] ; [48 76],[ 84.18731988 138.81268012] ; [46.81268012 77.18731988],0
u3,1,0.820759,0.051334,[57 48] ; [27 21],[57.64705882 47.35294118] ; [26.35294118 21.64705882],0
v2,1,0.859762,0.031215,[215 144] ; [104  72],[214.05794393 144.94205607] ; [104.94205607  71.05794393],0
r2,1,0.983457,0.00043,[347  18] ; [172   9],[346.95054945  18.04945055] ; [172.04945055   8.95054945],0
