Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,69.51173,[236  30] ; [19 31],[214.65189873  51.34810127] ; [40.34810127  9.65189873],1
d2,1,0.029261,4.752177,[148 117] ; [20 31],[140.88607595 124.11392405] ; [27.11392405 23.88607595],0
u1,1,0.046778,3.953354,[ 65 201] ; [ 6 45],[ 59.57728707 206.42271293] ; [11.42271293 39.57728707],0
s3,1,0.059071,3.563266,[166  97] ; [25 26],[159.97770701 103.02229299] ; [31.02229299 19.97770701],0
s6,1,0.078699,3.091572,[199  59] ; [32 17],[194.13029316  63.86970684] ; [36.86970684 12.13029316],0
b5,1,0.081418,3.036359,[153 113] ; [36 15],[158.59305994 107.40694006] ; [30.40694006 20.59305994],0
a6,1,0.085252,2.961815,[178  86] ; [28 23],[172.64761905  91.35238095] ; [33.35238095 17.64761905],0
a8,1,0.090275,2.869471,[ 37 201] ; [ 3 45],[ 33.28671329 204.71328671] ; [ 6.71328671 41.28671329],0
s8,1,0.106865,2.599984,[154 110] ; [23 27],[148.81528662 115.18471338] ; [28.18471338 21.81528662],0
p12,1,0.173876,1.849205,[ 33 231] ; [ 3 48],[ 30.17142857 233.82857143] ; [ 5.82857143 45.17142857],0
u2,1,0.181506,1.785252,[34 28] ; [15  6],[36.60240964 25.39759036] ; [12.39759036  8.60240964],0
a4,1,0.222973,1.485132,[139 126] ; [22 29],[135.01582278 129.98417722] ; [25.98417722 25.01582278],0
d4,1,0.224041,1.478301,[225  39] ; [40 11],[222.0952381  41.9047619] ; [42.9047619  8.0952381],0
r3,1,0.228288,1.451494,[257   7] ; [48  3],[255.61904762   8.38095238] ; [49.38095238  1.61904762],0
v2,1,0.283175,1.151787,[157 104] ; [26 24],[153.57877814 107.42122186] ; [29.42122186 20.57877814],0
p8,1,0.327561,0.958516,[184  80] ; [32 19],[181.02857143  82.97142857] ; [34.97142857 16.02857143],0
n3,1,0.362866,0.827949,[34 10] ; [14  7],[32.49230769 11.50769231] ; [15.50769231  5.49230769],0
n2,1,0.394457,0.725159,[32 13] ; [17  4],[33.40909091 11.59090909] ; [15.59090909  5.40909091],0
d5,1,0.401372,0.704212,[219  45] ; [39 11],[216.91719745  47.08280255] ; [41.08280255  8.91719745],0
b3,1,0.434824,0.609904,[83 91] ; [12 18],[81.02941176 92.97058824] ; [13.97058824 16.02941176],0
b2,1,0.434824,0.609904,[83 91] ; [12 18],[81.02941176 92.97058824] ; [13.97058824 16.02941176],0
b1,1,0.449915,0.570865,[110 156] ; [24 27],[112.44164038 153.55835962] ; [21.55835962 29.44164038],0
s5,1,0.456067,0.55553,[114 137] ; [19 29],[111.64882943 139.35117057] ; [21.35117057 26.64882943],0
b4,1,0.516949,0.419977,[159 107] ; [28 23],[156.9148265 109.0851735] ; [30.0851735 20.9148265],0
v4,1,0.614782,0.253269,[258   7] ; [49  2],[257.45253165   7.54746835] ; [49.54746835  1.45253165],0
n1,1,0.712626,0.135668,[21 23] ; [ 9 12],[20.30769231 23.69230769] ; [ 9.69230769 11.30769231],0
a1,1,0.745581,0.105282,[ 19 247] ; [ 3 48],[ 18.46056782 247.53943218] ; [ 3.53943218 47.46056782],0
d3,1,0.754087,0.098129,[195  70] ; [35 14],[194.10828025  70.89171975] ; [35.89171975 13.10828025],0
s2,1,0.77241,0.08365,[161 103] ; [30 21],[160.07619048 103.92380952] ; [30.92380952 20.07619048],0
a7,1,0.859949,0.031131,[194  71] ; [36 14],[193.49206349  71.50793651] ; [36.50793651 13.49206349],0
p1,1,0.903126,0.014814,[ 39 227] ; [ 7 43],[ 38.72151899 227.27848101] ; [ 7.27848101 42.72151899],0
s1,1,0.931778,0.007329,[ 11 252] ; [ 2 49],[ 10.88853503 252.11146497] ; [ 2.11146497 48.88853503],0
u3,1,0.934845,0.006683,[39 23] ; [13  8],[38.84337349 23.15662651] ; [13.15662651  7.84337349],0
p7,1,0.950137,0.003911,[221  42] ; [41  8],[220.8525641  42.1474359] ; [41.1474359  7.8525641],0
