Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,47.845733,[245  74] ; [33 54],[218.42857143 100.57142857] ; [59.57142857 27.42857143],1
v3,1,0.187824,1.734602,[111 199] ; [23 59],[105.96938776 204.03061224] ; [28.03061224 53.96938776],0
a6,1,0.258298,1.277854,[230  89] ; [58 30],[225.72972973  93.27027027] ; [62.27027027 25.72972973],0
a2,1,0.325094,0.968343,[ 77 243] ; [17 72],[ 73.54523227 246.45476773] ; [20.45476773 68.54523227],0
d5,1,0.329474,0.950963,[252  68] ; [65 23],[248.62745098  71.37254902] ; [68.37254902 19.62745098],0
s3,1,0.394718,0.724358,[131 180] ; [42 47],[134.5075 176.4925] ; [38.4925 50.5075],0
a8,1,0.395138,0.723072,[ 34 252] ; [ 7 75],[ 31.86413043 254.13586957] ; [ 9.13586957 72.86413043],0
n1,1,0.50434,0.445792,[23 41] ; [ 9 22],[21.55789474 42.44210526] ; [10.44210526 20.55789474],0
s2,1,0.519947,0.413999,[111 205] ; [28 61],[108.45432099 207.54567901] ; [30.54567901 58.45432099],0
d4,1,0.603917,0.269128,[260  58] ; [69 18],[258.32592593  59.67407407] ; [70.67407407 16.32592593],0
u4,1,0.625839,0.237746,[  2 318] ; [ 1 88],[  2.34718826 317.65281174] ; [ 0.65281174 88.34718826],0
b5,1,0.665745,0.18662,[186 134] ; [54 35],[187.77506112 132.22493888] ; [52.22493888 36.77506112],0
a3,1,0.775033,0.08168,[211 106] ; [60 28],[212.11604938 104.88395062] ; [58.88395062 29.11604938],0
b4,1,0.866588,0.028222,[191 129] ; [54 35],[191.68704156 128.31295844] ; [53.31295844 35.68704156],0
u3,1,0.90942,0.012944,[63 45] ; [16 12],[62.73529412 45.26470588] ; [16.26470588 11.73529412],0
a4,1,0.911912,0.012238,[141 176] ; [39 50],[140.54187192 176.45812808] ; [39.45812808 49.54187192],0
a1,1,0.975574,0.000937,[ 11 309] ; [ 3 86],[ 10.95354523 309.04645477] ; [ 3.04645477 85.95354523],0
