Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,67.094208,[235  24] ; [13 22],[218.47619048  40.52380952] ; [29.52380952  5.47619048],1
p11,1,0.353374,0.861304,[217  43] ; [27  8],[215.05084746  44.94915254] ; [28.94915254  6.05084746],0
s2,1,0.413888,0.667604,[158  99] ; [19 16],[155.78424658 101.21575342] ; [21.21575342 13.78424658],0
r3,1,0.51899,0.4159,[248   9] ; [33  2],[247.31849315   9.68150685] ; [33.68150685  1.31849315],0
p7,1,0.555525,0.347512,[216  40] ; [30  4],[217.15862069  38.84137931] ; [28.84137931  5.15862069],0
u2,1,0.589957,0.290412,[32 28] ; [8 5],[32.87671233 27.12328767] ; [7.12328767 5.87671233],0
b4,1,0.607452,0.263902,[153 107] ; [19 16],[151.59322034 108.40677966] ; [20.40677966 14.59322034],0
s5,1,0.613493,0.25512,[112 135] ; [13 19],[110.66308244 136.33691756] ; [14.33691756 17.66308244],0
s1,1,0.693612,0.155203,[ 11 247] ; [ 1 34],[ 10.5665529 247.4334471] ; [ 1.4334471 33.5665529],0
b1,1,0.713229,0.135073,[103 157] ; [15 20],[104. 156.] ; [14. 21.],0
v2,1,0.760338,0.093047,[152 102] ; [20 15],[151.16955017 102.83044983] ; [20.83044983 14.16955017],0
p12,1,0.772486,0.083593,[ 34 224] ; [ 4 31],[ 33.46075085 224.53924915] ; [ 4.53924915 30.46075085],0
p8,1,0.847913,0.03678,[181  77] ; [24 11],[180.51194539  77.48805461] ; [24.48805461 10.51194539],0
a1,1,0.855497,0.033164,[ 20 240] ; [ 3 32],[ 20.27118644 239.72881356] ; [ 2.72881356 32.27118644],0
u3,1,0.936946,0.006258,[37 22] ; [8 5],[36.875 22.125] ; [8.125 4.875],0
d3,1,0.955364,0.003133,[190  70] ; [25  9],[190.13605442  69.86394558] ; [24.86394558  9.13605442],0
p1,1,0.958617,0.002692,[ 38 222] ; [ 5 30],[ 37.89830508 222.10169492] ; [ 5.10169492 29.89830508],0
a7,1,0.978561,0.000722,[191  68] ; [25  9],[190.93515358  68.06484642] ; [25.06484642  8.93515358],0
