Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,33.978806,[113  29] ; [65 76],[89.31448763 52.68551237] ; [88.68551237 52.31448763],1
s6,1,0.41533,0.663492,[122  18] ; [129  14],[124.16961131  15.83038869] ; [126.83038869  16.16961131],0
a5,1,0.470828,0.520033,[118  25] ; [114  30],[115.59581882  27.40418118] ; [116.40418118  27.59581882],0
s3,1,0.481201,0.496141,[108  32] ; [116  28],[110.42253521  29.57746479] ; [113.57746479  30.42253521],0
p2,1,0.503989,0.446526,[124  19] ; [120  23],[122.  21.] ; [122.  21.],0
r2,1,0.534497,0.385835,[136   6] ; [136   4],[136.96453901   5.03546099] ; [135.03546099   4.96453901],0
b3,1,0.585831,0.296903,[47 55] ; [44 60],[45.05825243 56.94174757] ; [45.94174757 58.05825243],0
b2,1,0.585831,0.296903,[47 55] ; [44 60],[45.05825243 56.94174757] ; [45.94174757 58.05825243],0
a8,1,0.592263,0.286824,[ 21 108] ; [ 25 108],[ 22.64885496 106.35114504] ; [ 23.35114504 109.64885496],0
u3,1,0.607936,0.263191,[15  7] ; [18  6],[15.7826087  6.2173913] ; [17.2173913  6.7826087],0
p4,1,0.614589,0.253546,[98 45] ; [94 49],[96. 47.] ; [96. 47.],0
a6,1,0.64592,0.211083,[92 50] ; [97 47],[93.83916084 48.16083916] ; [95.16083916 48.83916084],0
a3,1,0.662773,0.190173,[121  21] ; [120  24],[119.65734266  22.34265734] ; [121.34265734  22.65734266],0
n2,1,0.681803,0.168103,[23  6] ; [27  9],[22.30769231  6.69230769] ; [27.69230769  8.30769231],0
p10,1,0.707415,0.140873,[127  15] ; [125  17],[126.  16.] ; [126.  16.],0
u1,1,0.70978,0.138497,[ 35 108] ; [ 38 106],[ 36.3728223 106.6271777] ; [ 36.6271777 107.3728223],0
n3,1,0.793595,0.068458,[21  8] ; [25 11],[20.52307692  8.47692308] ; [25.47692308 10.52307692],0
p9,1,0.800716,0.063716,[130  12] ; [133  11],[130.58041958  11.41958042] ; [132.41958042  11.58041958],0
s2,1,0.825665,0.048516,[111  31] ; [111  33],[110.22377622  31.77622378] ; [111.77622378  32.22377622],0
p12,1,0.839416,0.041063,[ 18 124] ; [ 17 126],[ 17.43859649 124.56140351] ; [ 17.56140351 125.43859649],0
b4,1,0.863437,0.029584,[78 65] ; [80 64],[78.72473868 64.27526132] ; [79.27526132 64.72473868],0
u2,1,0.912804,0.011991,[15  7] ; [16  8],[14.82608696  7.17391304] ; [16.17391304  7.82608696],0
a2,1,0.923694,0.009174,[ 39 104] ; [ 40 104],[ 39.36236934 103.63763066] ; [ 39.63763066 104.36236934],0
d2,1,0.957762,0.002805,[79 64] ; [80 64],[79.22299652 63.77700348] ; [79.77700348 64.22299652],0
p6,1,1.0,0.0,[70 70] ; [71 71],[70. 70.] ; [71. 71.],0
