Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,2e-06,22.345083,[100  70] ; [14 46],[84.26086957 85.73913043] ; [29.73913043 30.26086957],1
b5,1,0.292413,1.108478,[91 79] ; [38 24],[94.52586207 75.47413793] ; [34.47413793 27.52586207],0
d2,1,0.294213,1.100242,[90 80] ; [28 34],[86.46551724 83.53448276] ; [31.53448276 30.46551724],0
a3,1,0.296464,1.090033,[133  36] ; [44 17],[130.05652174  38.94347826] ; [46.94347826 14.05652174],0
a1,1,0.315383,1.007998,[ 15 155] ; [ 3 59],[ 13.18965517 156.81034483] ; [ 4.81034483 57.18965517],0
s8,1,0.320079,0.988622,[99 69] ; [32 30],[95.68695652 72.31304348] ; [35.31304348 26.68695652],0
u3,1,0.334594,0.931034,[21 15] ; [ 8 10],[19.33333333 16.66666667] ; [9.66666667 8.33333333],0
d3,1,0.415046,0.664301,[127  43] ; [43 19],[124.56896552  45.43103448] ; [45.43103448 16.56896552],0
r4,1,0.459161,0.54794,[163   7] ; [58  4],[161.93965517   8.06034483] ; [59.06034483  2.93965517],0
a7,1,0.474792,0.510801,[120  49] ; [41 21],[117.78787879  51.21212121] ; [43.21212121 18.78787879],0
v4,1,0.506338,0.441628,[165   3] ; [60  2],[164.34782609   3.65217391] ; [60.65217391  1.34782609],0
u4,1,0.572716,0.318159,[  5 165] ; [ 1 61],[  4.39655172 165.60344828] ; [ 1.60344828 60.39655172],0
n2,1,0.593421,0.285034,[21  4] ; [10  3],[20.39473684  4.60526316] ; [10.60526316  2.39473684],0
b4,1,0.602705,0.270936,[97 73] ; [33 29],[95.25862069 74.74137931] ; [34.74137931 27.25862069],0
s4,1,0.627724,0.235159,[ 23 146] ; [10 52],[ 24.14285714 144.85714286] ; [ 8.85714286 53.14285714],0
n6,1,0.635447,0.224747,[155  13] ; [56  6],[154.12173913  13.87826087] ; [56.87826087  5.12173913],0
d4,1,0.63714,0.222503,[143  26] ; [54  8],[144.12554113  24.87445887] ; [52.87445887  9.12554113],0
a4,1,0.752685,0.099289,[83 86] ; [29 33],[81.93939394 87.06060606] ; [30.06060606 31.93939394],0
v2,1,0.792037,0.06952,[134  32] ; [51 11],[134.69298246  31.30701754] ; [50.30701754 11.69298246],0
u2,1,0.793268,0.06868,[21 16] ; [9 8],[20.55555556 16.44444444] ; [9.44444444 7.55555556],0
a8,1,0.83508,0.043344,[ 25 128] ; [10 47],[ 25.5 127.5] ; [ 9.5 47.5],0
b1,1,0.88265,0.021789,[ 64 106] ; [24 38],[ 64.48275862 105.51724138] ; [23.51724138 38.48275862],0
p10,1,0.922848,0.009379,[154  16] ; [55  6],[153.80952381  16.19047619] ; [55.19047619  5.80952381],0
