Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,7e-06,20.261532,[17 34] ; [54 19],[29.2016129 21.7983871] ; [41.7983871 31.2016129],1
n6,1,0.587326,0.29454,[34 17] ; [52 21],[35.37096774 15.62903226] ; [50.62903226 22.37096774],0
d4,1,0.612444,0.256631,[24 27] ; [31 42],[22.62096774 28.37903226] ; [32.37903226 40.62096774],0
s6,1,0.633009,0.228003,[18 32] ; [29 43],[19.26229508 30.73770492] ; [27.73770492 44.26229508],0
v3,1,0.68596,0.163493,[12 39] ; [19 52],[12.95901639 38.04098361] ; [18.04098361 52.95901639],0
v2,1,0.687452,0.161858,[16 33] ; [25 44],[17.02542373 31.97457627] ; [23.97457627 45.02542373],0
a7,1,0.691049,0.157952,[27 24] ; [36 37],[25.91129032 25.08870968] ; [37.08870968 35.91129032],0
p6,1,0.698625,0.149906,[ 9 41] ; [15 57],[ 9.83606557 40.16393443] ; [14.16393443 57.83606557],0
r4,1,0.706026,0.142278,[34 17] ; [51 22],[34.95967742 16.04032258] ; [50.04032258 22.95967742],0
p3,1,0.755029,0.097353,[16 35] ; [21 52],[15.21774194 35.78225806] ; [21.78225806 51.21774194],0
r1,1,0.768351,0.086749,[30 21] ; [41 32],[29.2016129 21.7983871] ; [41.7983871 31.2016129],0
a3,1,0.777292,0.080004,[21 29] ; [28 43],[20.24793388 29.75206612] ; [28.75206612 42.24793388],0
b4,1,0.819559,0.052035,[29 22] ; [40 33],[28.37903226 22.62096774] ; [40.62096774 32.37903226],0
p12,1,0.829244,0.046514,[ 3 48] ; [ 5 68],[ 3.29032258 47.70967742] ; [ 4.70967742 68.29032258],0
s5,1,0.863848,0.029404,[ 8 40] ; [11 60],[ 7.66386555 40.33613445] ; [11.33613445 59.66386555],0
p8,1,0.880453,0.022619,[18 33] ; [26 45],[18.39344262 32.60655738] ; [25.60655738 45.39344262],0
u3,1,0.924816,0.008906,[10 19] ; [16 29],[10.18918919 18.81081081] ; [15.81081081 29.18918919],0
s4,1,0.925128,0.008832,[ 8 43] ; [11 62],[ 7.81451613 43.18548387] ; [11.18548387 61.81451613],0
n2,1,0.927151,0.008359,[11  4] ; [18  7],[10.875  4.125] ; [18.125  6.875],0
b1,1,0.938482,0.005956,[22 29] ; [32 41],[22.20967742 28.79032258] ; [31.79032258 41.20967742],0
p11,1,0.957585,0.002829,[34 17] ; [49 24],[34.13709677 16.86290323] ; [48.86290323 24.13709677],0
r2,1,0.963024,0.002149,[40 11] ; [57 16],[39.89516129 11.10483871] ; [57.10483871 15.89516129],0
a8,1,0.966046,0.001812,[ 5 44] ; [ 7 60],[ 5.06896552 43.93103448] ; [ 6.93103448 60.06896552],0
s1,1,0.968808,0.001529,[ 3 48] ; [ 4 66],[ 2.95041322 48.04958678] ; [ 4.04958678 65.95041322],0
d3,1,0.970555,0.001363,[18 33] ; [26 47],[18.09677419 32.90322581] ; [25.90322581 47.09677419],0
