Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.3e-05,19.079669,[94 45] ; [52 75],[76.29323308 62.70676692] ; [69.70676692 57.29323308],1
s5,1,0.25001,1.32325,[ 37 102] ; [42 85],[41.28195489 97.71804511] ; [37.71804511 89.28195489],0
a6,1,0.286189,1.137463,[100  41] ; [85 46],[95.90073529 45.09926471] ; [89.09926471 41.90073529],0
s7,1,0.311591,1.023919,[40 93] ; [45 80],[43.81782946 89.18217054] ; [41.18217054 83.81782946],0
a1,1,0.322571,0.978493,[  5 136] ; [  8 123],[  6.73897059 134.26102941] ; [  6.26102941 124.73897059],0
p7,1,0.329693,0.950105,[101  39] ; [86 43],[97.32342007 42.67657993] ; [89.67657993 39.32342007],0
s4,1,0.335033,0.929346,[ 19 120] ; [ 23 105],[ 21.86516854 117.13483146] ; [ 20.13483146 107.86516854],0
r3,1,0.354866,0.855981,[134   7] ; [120  10],[132.15498155   8.84501845] ; [121.84501845   8.15498155],0
p3,1,0.378982,0.774001,[94 47] ; [80 50],[90.53136531 50.46863469] ; [83.46863469 46.53136531],0
u2,1,0.471,0.519628,[24 26] ; [26 21],[25.77319588 24.22680412] ; [24.22680412 22.77319588],0
r1,1,0.513298,0.427338,[111  30] ; [98 32],[108.74169742  32.25830258] ; [100.25830258  29.74169742],0
d3,1,0.516814,0.420246,[104  37] ; [92 39],[101.60294118  39.39705882] ; [94.39705882 36.60294118],0
r2,1,0.536435,0.382186,[129  11] ; [117  13],[127.55555556  12.44444444] ; [118.44444444  11.55555556],0
d4,1,0.542487,0.37095,[114  27] ; [102  29],[111.97058824  29.02941176] ; [104.02941176  26.97058824],0
d2,1,0.542494,0.370938,[65 75] ; [56 75],[62.50922509 77.49077491] ; [58.49077491 72.50922509],0
p12,1,0.551633,0.354401,[ 10 131] ; [  7 124],[  8.8125 132.1875] ; [  8.1875 122.8125],0
b4,1,0.557796,0.343535,[79 62] ; [78 53],[81.38602941 59.61397059] ; [75.61397059 55.38602941],0
p6,1,0.591947,0.287314,[59 80] ; [51 79],[56.8401487 82.1598513] ; [53.1598513 76.8401487],0
a3,1,0.680555,0.169502,[91 49] ; [82 49],[89.37269373 50.62730627] ; [83.62730627 47.37269373],0
n1,1,0.697743,0.15083,[ 8 15] ; [12 18],[ 8.67924528 14.32075472] ; [11.32075472 18.67924528],0
a8,1,0.698927,0.14959,[ 12 112] ; [ 10 111],[ 11.13469388 112.86530612] ; [ 10.86530612 110.13469388],0
b1,1,0.703689,0.144663,[56 85] ; [55 76],[57.54044118 83.45955882] ; [53.45955882 77.54044118],0
a5,1,0.710689,0.137589,[104  37] ; [94 37],[102.63970588  38.36029412] ; [95.36029412 35.63970588],0
s6,1,0.7114,0.136883,[85 53] ; [76 52],[83.52631579 54.47368421] ; [77.47368421 50.52631579],0
n3,1,0.745851,0.105051,[17  5] ; [22  8],[16.5  5.5] ; [22.5  7.5],0
p5,1,0.757548,0.095297,[ 18 123] ; [ 15 115],[ 17.1697417 123.8302583] ; [ 15.8302583 114.1697417],0
s2,1,0.772751,0.083393,[50 90] ; [49 82],[51.14391144 88.85608856] ; [47.85608856 83.14391144],0
a4,1,0.790085,0.070862,[64 76] ; [62 69],[65.09225092 74.90774908] ; [60.90774908 70.09225092],0
b2,1,0.797382,0.065914,[26 60] ; [21 53],[25.2625 60.7375] ; [21.7375 52.2625],0
b3,1,0.797382,0.065914,[26 60] ; [21 53],[25.2625 60.7375] ; [21.7375 52.2625],0
p1,1,0.843628,0.03891,[ 13 128] ; [ 13 118],[ 13.47794118 127.52205882] ; [ 12.52205882 118.47794118],0
n2,1,0.871932,0.025987,[17  6] ; [22  7],[17.25  5.75] ; [21.75  7.25],0
