Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,52.686209,[31 59] ; [113  25],[56.84210526 33.15789474] ; [87.15789474 50.84210526],1
n1,1,0.224927,1.472654,[ 8 26] ; [18 32],[10.52380952 23.47619048] ; [15.47619048 34.52380952],0
r4,1,0.27345,1.199356,[71 19] ; [100  38],[67.5 22.5] ; [103.5  34.5],0
p12,1,0.275486,1.189224,[ 2 88] ; [  7 130],[ 3.56828194 86.43171806] ; [  5.43171806 131.56828194],0
a1,1,0.293767,1.102277,[ 4 86] ; [ 11 127],[ 5.92105263 84.07894737] ; [  9.07894737 128.92105263],0
p8,1,0.316393,1.0038,[32 58] ; [57 78],[35.6 54.4] ; [53.4 81.6],0
v4,1,0.319634,0.990445,[81  9] ; [118  20],[78.55263158 11.44736842] ; [120.44736842  17.55263158],0
s8,1,0.354106,0.858687,[14 76] ; [ 28 109],[16.65198238 73.34801762] ; [ 25.34801762 111.65198238],0
p4,1,0.430398,0.62175,[33 57] ; [57 79],[35.84070796 54.15929204] ; [54.15929204 81.84070796],0
s5,1,0.457938,0.55093,[16 73] ; [ 30 106],[18.19555556 70.80444444] ; [ 27.80444444 108.19555556],0
d3,1,0.458537,0.549463,[57 32] ; [81 56],[54.34513274 34.65486726] ; [83.65486726 53.34513274],0
u1,1,0.462138,0.540711,[ 6 84] ; [ 13 125],[ 7.5 82.5] ; [ 11.5 126.5],0
s7,1,0.475797,0.508482,[16 70] ; [29 99],[18.08411215 67.91588785] ; [ 26.91588785 101.08411215],0
d5,1,0.481232,0.496071,[67 22] ; [98 40],[64.69162996 24.30837004] ; [100.30837004  37.69162996],0
u2,1,0.513487,0.426954,[16 19] ; [28 25],[17.5 17.5] ; [26.5 26.5],0
p11,1,0.527836,0.398555,[57 33] ; [93 45],[59.21052632 30.78947368] ; [90.78947368 47.21052632],0
r1,1,0.544442,0.367368,[59 31] ; [85 53],[56.84210526 33.15789474] ; [87.15789474 50.84210526],0
s1,1,0.549374,0.35844,[ 4 86] ; [  4 132],[ 3.18584071 86.81415929] ; [  4.81415929 131.18584071],0
d1,1,0.557747,0.343619,[44 46] ; [62 76],[41.84210526 48.15789474] ; [64.15789474 73.84210526],0
p6,1,0.571759,0.319748,[22 67] ; [ 29 106],[20.26339286 68.73660714] ; [ 30.73660714 104.26339286],0
s2,1,0.577222,0.310747,[ 9 81] ; [ 17 120],[10.30837004 79.69162996] ; [ 15.69162996 121.30837004],0
s4,1,0.587231,0.294689,[12 78] ; [ 15 122],[10.70484581 79.29515419] ; [ 16.29515419 120.70484581],0
v2,1,0.617881,0.248857,[33 54] ; [45 85],[31.2718894 55.7281106] ; [46.7281106 83.2718894],0
p3,1,0.631753,0.229691,[26 64] ; [44 94],[27.63157895 62.36842105] ; [42.36842105 95.63157895],0
b5,1,0.651729,0.203727,[51 39] ; [74 64],[49.34210526 40.65789474] ; [75.65789474 62.34210526],0
p2,1,0.758238,0.094738,[56 34] ; [88 49],[57.09251101 32.90748899] ; [86.90748899 50.09251101],0
b1,1,0.760959,0.092551,[36 54] ; [58 80],[37.10526316 52.89473684] ; [56.89473684 81.10526316],0
p5,1,0.855466,0.033178,[ 6 84] ; [ 10 127],[ 6.34361233 83.65638767] ; [  9.65638767 127.34361233],0
n3,1,0.870871,0.026423,[21 13] ; [30 20],[20.64285714 13.35714286] ; [30.35714286 19.64285714],0
p7,1,0.873483,0.025356,[42 48] ; [62 74],[41.4159292 48.5840708] ; [62.5840708 73.4159292],0
r2,1,0.934972,0.006657,[75 14] ; [116  21],[75.21681416 13.78318584] ; [115.78318584  21.21681416],0
a3,1,0.975532,0.000941,[55 35] ; [84 53],[55.11013216 34.88986784] ; [83.88986784 53.11013216],0
b4,1,0.988577,0.000205,[49 41] ; [75 63],[48.94736842 41.05263158] ; [75.05263158 62.94736842],0
