Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,49.657993,[246  44] ; [14 25],[229.17933131  60.82066869] ; [30.82066869  8.17933131],1
a1,1,0.382154,0.763761,[ 17 274] ; [ 1 39],[ 15.82477341 275.17522659] ; [ 2.17522659 37.82477341],0
v2,1,0.393238,0.728905,[181 102] ; [21 16],[178.64375 104.35625] ; [23.35625 13.64375],0
a4,1,0.396053,0.720277,[144 146] ; [17 23],[141.48484848 148.51515152] ; [19.51515152 20.48484848],0
d3,1,0.404999,0.693433,[228  63] ; [29 11],[225.94259819  65.05740181] ; [31.05740181  8.94259819],0
a5,1,0.431715,0.618204,[224  67] ; [33  7],[225.94259819  65.05740181] ; [31.05740181  8.94259819],0
p7,1,0.434216,0.61152,[223  65] ; [28 11],[221.06422018  66.93577982] ; [29.93577982  9.06422018],0
d4,1,0.463242,0.538049,[246  45] ; [32  8],[244.40483384  46.59516616] ; [33.59516616  6.40483384],0
b5,1,0.489237,0.478205,[180 111] ; [27 13],[181.98489426 109.01510574] ; [25.01510574 14.98489426],0
n2,1,0.52017,0.413557,[36  8] ; [5 2],[35.37254902  8.62745098] ; [5.62745098 1.37254902],0
p1,1,0.620011,0.245852,[ 37 253] ; [ 4 36],[ 36.03030303 253.96969697] ; [ 4.96969697 35.03030303],0
p2,1,0.730629,0.118534,[259  31] ; [35  5],[258.36363636  31.63636364] ; [35.63636364  4.36363636],0
r1,1,0.765276,0.089138,[239  50] ; [33  6],[239.65853659  49.34146341] ; [32.34146341  6.65853659],0
a6,1,0.803547,0.061881,[227  63] ; [32  8],[227.60606061  62.39393939] ; [31.39393939  8.60606061],0
u2,1,0.858028,0.032,[44 31] ; [5 4],[43.75 31.25] ; [5.25 3.75],0
d5,1,0.877045,0.023937,[250  41] ; [34  6],[249.67975831  41.32024169] ; [34.32024169  5.67975831],0
s4,1,0.897714,0.016525,[ 45 240] ; [ 6 34],[ 44.72307692 240.27692308] ; [ 6.27692308 33.72307692],0
a3,1,0.934394,0.006776,[215  74] ; [30 10],[215.21276596  73.78723404] ; [29.78723404 10.21276596],0
