Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,6e-06,20.451205,[49  5] ; [23 23],[38.88 15.12] ; [33.12 12.88],1
b5,1,0.784137,0.075038,[32 23] ; [28 18],[32.67326733 22.32673267] ; [27.32673267 18.67326733],0
r3,1,0.792008,0.06954,[51  4] ; [42  4],[50.64356436  4.35643564] ; [42.35643564  3.64356436],0
a3,1,0.801076,0.063481,[36 19] ; [29 17],[35.3960396 19.6039604] ; [29.6039604 16.3960396],0
n1,1,0.808605,0.058673,[3 6] ; [ 4 10],[2.73913043 6.26086957] ; [4.26086957 9.73913043],0
n2,1,0.808605,0.058673,[6 3] ; [10  4],[6.26086957 2.73913043] ; [9.73913043 4.26086957],0
a1,1,0.821234,0.051057,[ 3 52] ; [ 3 43],[ 3.26732673 51.73267327] ; [ 2.73267327 43.26732673],0
d1,1,0.839144,0.041204,[31 24] ; [25 21],[30.4950495 24.5049505] ; [25.5049505 20.4950495],0
r2,1,0.842641,0.039409,[49  4] ; [43  3],[49.25252525  3.74747475] ; [42.74747475  3.25252525],0
u3,1,0.847157,0.037152,[14  5] ; [13  4],[14.25  4.75] ; [12.75  4.25],0
v1,1,0.889849,0.019181,[22 30] ; [18 26],[21.66666667 30.33333333] ; [18.33333333 25.66666667],0
s5,1,0.896239,0.017008,[18 34] ; [14 28],[17.70212766 34.29787234] ; [14.29787234 27.70212766],0
d4,1,0.924656,0.008944,[47  8] ; [39  7],[46.83168317  8.16831683] ; [39.16831683  6.83168317],0
b4,1,0.980101,0.000622,[36 19] ; [30 16],[35.94059406 19.05940594] ; [30.05940594 15.94059406],0
