Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,6e-06,20.466156,[70  9] ; [34 28],[58.26950355 20.73049645] ; [45.73049645 16.26950355],1
u3,1,0.186523,1.744872,[21 17] ; [10 16],[18.40625 19.59375] ; [12.59375 13.40625],0
a5,1,0.189779,1.719333,[45 35] ; [28 34],[41.12676056 38.87323944] ; [31.87323944 30.12676056],0
p7,1,0.192121,1.701279,[55 24] ; [36 25],[51.35 27.65] ; [39.65 21.35],0
s1,1,0.209577,1.574344,[ 1 77] ; [ 3 59],[ 2.22857143 75.77142857] ; [ 1.77142857 60.22857143],0
a4,1,0.235431,1.407745,[15 64] ; [17 45],[17.92907801 61.07092199] ; [14.07092199 47.92907801],0
b1,1,0.249897,1.323877,[31 49] ; [30 32],[34.36619718 45.63380282] ; [26.63380282 35.36619718],0
s4,1,0.263064,1.252561,[16 64] ; [ 8 54],[13.52112676 66.47887324] ; [10.47887324 51.52112676],0
n3,1,0.277726,1.178182,[11  7] ; [14  4],[12.5  5.5] ; [12.5  5.5],0
a7,1,0.299681,1.075614,[52 28] ; [35 27],[49.01408451 30.98591549] ; [37.98591549 24.01408451],0
a3,1,0.358773,0.842184,[41 39] ; [36 25],[43.68794326 36.31205674] ; [33.31205674 27.68794326],0
d1,1,0.366272,0.816274,[ 7 73] ; [ 3 59],[ 5.63380282 74.36619718] ; [ 4.36619718 57.63380282],0
r1,1,0.372756,0.794457,[56 24] ; [39 23],[53.52112676 26.47887324] ; [41.47887324 20.52112676],0
p12,1,0.379822,0.771278,[ 7 73] ; [ 3 58],[ 5.67375887 74.32624113] ; [ 4.32624113 56.67375887],0
a2,1,0.450868,0.56847,[ 8 72] ; [ 4 58],[ 6.76056338 73.23943662] ; [ 5.23943662 56.76056338],0
b4,1,0.451679,0.566436,[44 36] ; [38 24],[46.1971831 33.8028169] ; [35.8028169 26.1971831],0
d2,1,0.464434,0.535188,[21 59] ; [13 49],[19.15492958 60.84507042] ; [14.84507042 47.15492958],0
d3,1,0.508638,0.436868,[38 42] ; [26 36],[36.05633803 43.94366197] ; [27.94366197 34.05633803],0
b5,1,0.514746,0.424407,[46 34] ; [39 23],[47.88732394 32.11267606] ; [37.11267606 24.88732394],0
p1,1,0.597793,0.278338,[10 70] ; [ 6 56],[ 9.01408451 70.98591549] ; [ 6.98591549 55.01408451],0
u1,1,0.602197,0.271695,[ 4 76] ; [ 2 60],[ 3.38028169 76.61971831] ; [ 2.61971831 59.38028169],0
p6,1,0.669228,0.182506,[25 53] ; [22 40],[26.18571429 51.81428571] ; [20.81428571 41.18571429],0
n6,1,0.671442,0.17992,[64 16] ; [47 14],[62.9787234 17.0212766] ; [48.0212766 12.9787234],0
n1,1,0.700311,0.148148,[ 4 14] ; [ 5 13],[ 4.5 13.5] ; [ 4.5 13.5],0
n2,1,0.717491,0.130909,[13  5] ; [12  6],[12.5  5.5] ; [12.5  5.5],0
a1,1,0.749079,0.102307,[ 3 77] ; [ 3 59],[ 3.38028169 76.61971831] ; [ 2.61971831 59.38028169],0
a8,1,0.798052,0.065469,[ 9 65] ; [ 6 50],[ 8.53846154 65.46153846] ; [ 6.46153846 49.53846154],0
u4,1,0.855574,0.033128,[ 1 79] ; [ 1 61],[ 1.12676056 78.87323944] ; [ 0.87323944 61.12676056],0
b3,1,0.875054,0.024725,[17 30] ; [14 23],[17.3452381 29.6547619] ; [13.6547619 23.3452381],0
b2,1,0.875054,0.024725,[17 30] ; [14 23],[17.3452381 29.6547619] ; [13.6547619 23.3452381],0
v2,1,0.95487,0.003203,[33 44] ; [25 34],[32.83823529 44.16176471] ; [25.16176471 33.83823529],0
v3,1,0.95946,0.002584,[23 56] ; [18 43],[23.13571429 55.86428571] ; [17.86428571 43.13571429],0
