Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,34.57827,[119  12] ; [87 58],[97.77536232 33.22463768] ; [108.22463768  36.77536232],1
s1,1,0.629405,0.232868,[  4 128] ; [  6 140],[  4.74820144 127.25179856] ; [  5.25179856 140.74820144],0
d5,1,0.631185,0.230458,[112  18] ; [127  24],[110.56939502  19.43060498] ; [128.43060498  22.56939502],0
a2,1,0.666048,0.186259,[38 94] ; [ 40 111],[36.38162544 95.61837456] ; [ 41.61837456 109.38162544],0
r1,1,0.687438,0.161873,[111  21] ; [127  21],[112.2  19.8] ; [125.8  22.2],0
n2,1,0.71744,0.130959,[23  6] ; [29  6],[23.5625  5.4375] ; [28.4375  6.5625],0
a6,1,0.737707,0.112152,[81 49] ; [97 54],[82.34875445 47.65124555] ; [95.65124555 55.34875445],0
u4,1,0.763852,0.090256,[  2 130] ; [  3 148],[  2.33215548 129.66784452] ; [  2.66784452 148.33215548],0
a3,1,0.811522,0.056864,[102  29] ; [115  35],[101.16370107  29.83629893] ; [115.83629893  34.16370107],0
s3,1,0.816967,0.053568,[93 39] ; [101  45],[92.11510791 39.88489209] ; [101.88489209  44.11510791],0
v3,1,0.848499,0.036494,[56 74] ; [65 82],[56.78700361 73.21299639] ; [64.21299639 82.78700361],0
v4,1,0.853763,0.033973,[127   5] ; [143   5],[127.28571429   4.71428571] ; [142.71428571   5.28571429],0
d4,1,0.901652,0.015271,[113  17] ; [132  19],[113.34519573  16.65480427] ; [131.65480427  19.34519573],0
b5,1,0.905353,0.014138,[69 63] ; [80 71],[69.49823322 62.50176678] ; [79.50176678 71.49823322],0
a8,1,0.974304,0.001038,[ 17 105] ; [ 19 116],[ 17.08949416 104.91050584] ; [ 18.91050584 116.08949416],0
a7,1,0.990565,0.00014,[91 41] ; [104  47],[90.9540636 41.0459364] ; [104.0459364  46.9540636],0
