Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a7,1,0.000399,12.537465,[34  8] ; [24 29],[25.64210526 16.35789474] ; [32.35789474 20.64210526],1
b3,1,0.365048,0.820452,[ 6 19] ; [ 5 29],[ 4.66101695 20.33898305] ; [ 6.33898305 27.66101695],0
b2,1,0.365048,0.820452,[ 6 19] ; [ 5 29],[ 4.66101695 20.33898305] ; [ 6.33898305 27.66101695],0
n1,1,0.371093,0.8,[2 6] ; [7 9],[3. 5.] ; [ 6. 10.],0
p8,1,0.408971,0.681789,[21 21] ; [22 31],[19.01052632 22.98947368] ; [23.98947368 29.01052632],0
p3,1,0.408971,0.681789,[21 21] ; [22 31],[19.01052632 22.98947368] ; [23.98947368 29.01052632],0
s3,1,0.421978,0.6448,[24 17] ; [34 17],[25.84782609 15.15217391] ; [32.15217391 18.84782609],0
d5,1,0.433078,0.614555,[24 18] ; [26 27],[22.10526316 19.89473684] ; [27.89473684 25.10526316],0
n3,1,0.477197,0.505263,[7 1] ; [12  4],[6.33333333 1.66666667] ; [12.66666667  3.33333333],0
n2,1,0.477197,0.505263,[7 1] ; [12  4],[6.33333333 1.66666667] ; [12.66666667  3.33333333],0
n5,1,0.516493,0.42089,[31 10] ; [43 10],[32.27659574  8.72340426] ; [41.72340426 11.27659574],0
p7,1,0.548343,0.360294,[26 16] ; [29 23],[24.57446809 17.42553191] ; [30.42553191 21.57446809],0
n6,1,0.55339,0.351279,[36  6] ; [43 10],[34.92631579  7.07368421] ; [44.07368421  8.92631579],0
p2,1,0.573096,0.317529,[33  9] ; [39 14],[31.83157895 10.16842105] ; [40.16842105 12.83157895],0
b5,1,0.581941,0.303107,[23 19] ; [32 21],[24.31578947 17.68421053] ; [30.68421053 22.31578947],0
u3,1,0.591505,0.288,[12  8] ; [13 12],[11.11111111  8.88888889] ; [13.88888889 11.11111111],0
v4,1,0.599595,0.275607,[39  2] ; [49  4],[38.38297872  2.61702128] ; [49.61702128  3.38297872],0
s5,1,0.612153,0.257052,[15 27] ; [16 36],[13.85106383 28.14893617] ; [17.14893617 34.85106383],0
p5,1,0.653258,0.201817,[ 5 37] ; [ 8 45],[ 5.74736842 36.25263158] ; [ 7.25263158 45.74736842],0
n4,1,0.69682,0.151801,[30 12] ; [39 13],[30.82978723 11.17021277] ; [38.17021277 13.82978723],0
d1,1,0.699879,0.148598,[ 1 41] ; [ 2 51],[ 1.32631579 40.67368421] ; [ 1.67368421 51.32631579],0
s8,1,0.747562,0.103591,[20 22] ; [27 26],[20.77894737 21.22105263] ; [26.22105263 26.77894737],0
u1,1,0.811713,0.056747,[ 2 40] ; [ 2 51],[ 1.76842105 40.23157895] ; [ 2.23157895 50.76842105],0
p4,1,0.813087,0.055906,[24 18] ; [29 24],[23.43157895 18.56842105] ; [29.56842105 23.43157895],0
b4,1,0.8206,0.051426,[22 20] ; [29 24],[22.54736842 19.45263158] ; [28.45263158 24.54736842],0
s7,1,0.858963,0.031575,[22 18] ; [29 22],[22.41758242 17.58241758] ; [28.58241758 22.41758242],0
a3,1,0.887444,0.020033,[22 20] ; [28 24],[22.34042553 19.65957447] ; [27.65957447 24.34042553],0
s2,1,0.918637,0.010435,[22 19] ; [29 24],[22.24468085 18.75531915] ; [28.75531915 24.24468085],0
a5,1,0.919017,0.010337,[25 17] ; [31 22],[24.75789474 17.24210526] ; [31.24210526 21.75789474],0
p11,1,0.935263,0.006597,[32 10] ; [40 13],[31.83157895 10.16842105] ; [40.16842105 12.83157895],0
