Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,88.187726,[104  25] ; [12 70],[70.91943128 58.08056872] ; [45.08056872 36.91943128],1
n5,1,0.130964,2.281042,[99 29] ; [55 26],[94.31578947 33.68421053] ; [59.68421053 21.31578947],0
p8,1,0.141823,2.158072,[64 61] ; [33 48],[58.8592233 66.1407767] ; [38.1407767 42.8592233],0
r4,1,0.151615,2.055926,[109  21] ; [63 20],[104.97652582  25.02347418] ; [67.02347418 15.97652582],0
s6,1,0.161489,1.960231,[84 42] ; [45 34],[79.28780488 46.71219512] ; [49.71219512 29.28780488],0
s5,1,0.191165,1.708613,[55 68] ; [28 51],[50.53960396 72.46039604] ; [32.46039604 46.53960396],0
s4,1,0.225099,1.471565,[ 27 101] ; [12 71],[ 23.65876777 104.34123223] ; [15.34123223 67.65876777],0
n6,1,0.266152,1.236474,[106  22] ; [62 19],[102.88995215  25.11004785] ; [65.11004785 15.88995215],0
v2,1,0.285322,1.141562,[70 57] ; [38 42],[66.26086957 60.73913043] ; [41.73913043 38.26086957],0
v4,1,0.29518,1.095845,[116  14] ; [70 13],[113.52112676  16.47887324] ; [72.47887324 10.52112676],0
r3,1,0.296234,1.09107,[119  10] ; [73 10],[116.83018868  12.16981132] ; [75.16981132  7.83018868],0
s7,1,0.31365,1.015244,[67 54] ; [39 42],[63.4950495 57.5049505] ; [42.5049505 38.4950495],0
a1,1,0.346722,0.885417,[  8 122] ; [ 8 75],[  9.76525822 120.23474178] ; [ 6.23474178 76.76525822],0
a6,1,0.349575,0.874999,[45 85] ; [34 49],[48.21596244 81.78403756] ; [30.78403756 52.21596244],0
p2,1,0.383815,0.758446,[97 29] ; [58 23],[94.34782609 31.65217391] ; [60.65217391 20.34782609],0
p3,1,0.396054,0.720274,[67 61] ; [38 44],[64. 64.] ; [41. 41.],0
p9,1,0.421914,0.644979,[104  22] ; [64 18],[101.76923077  24.23076923] ; [66.23076923 15.76923077],0
n1,1,0.471355,0.518798,[17 20] ; [ 8 14],[15.6779661 21.3220339] ; [ 9.3220339 12.6779661],0
s2,1,0.481704,0.495003,[67 62] ; [39 44],[64.5 64.5] ; [41.5 41.5],0
b3,1,0.488513,0.479799,[40 49] ; [27 26],[41.99295775 47.00704225] ; [25.00704225 27.99295775],0
b2,1,0.488513,0.479799,[40 49] ; [27 26],[41.99295775 47.00704225] ; [25.00704225 27.99295775],0
b4,1,0.494966,0.465712,[72 58] ; [42 41],[69.57746479 60.42253521] ; [44.42253521 38.57746479],0
p1,1,0.515806,0.42227,[ 11 118] ; [ 5 77],[  9.78199052 119.21800948] ; [ 6.21800948 75.78199052],0
p11,1,0.527194,0.399797,[99 31] ; [60 23],[97.04225352 32.95774648] ; [61.95774648 21.04225352],0
s1,1,0.52904,0.396235,[  4 124] ; [ 4 79],[  4.85308057 123.14691943] ; [ 3.14691943 79.85308057],0
p10,1,0.53214,0.390303,[97 29] ; [60 22],[95.10576923 30.89423077] ; [61.89423077 20.10576923],0
p12,1,0.668584,0.183263,[  6 119] ; [ 5 76],[  6.67475728 118.32524272] ; [ 4.32524272 76.67475728],0
v3,1,0.683076,0.166683,[51 73] ; [31 50],[49.6 74.4] ; [32.4 48.6],0
v1,1,0.690378,0.158676,[68 58] ; [46 35],[69.39130435 56.60869565] ; [44.60869565 36.39130435],0
r1,1,0.706839,0.141455,[97 33] ; [60 23],[95.82159624 34.17840376] ; [61.17840376 21.82159624],0
n3,1,0.71481,0.13352,[23 13] ; [13  9],[22.34482759 13.65517241] ; [13.65517241  8.34482759],0
u2,1,0.826666,0.047952,[11 10] ; [15 12],[11.375  9.625] ; [14.625 12.375],0
u3,1,0.897374,0.016636,[11 11] ; [13 14],[10.7755102 11.2244898] ; [13.2244898 13.7755102],0
p7,1,0.919375,0.010246,[79 46] ; [50 30],[78.65853659 46.34146341] ; [50.34146341 29.65853659],0
a8,1,0.968705,0.001539,[ 11 114] ; [ 7 74],[ 10.9223301 114.0776699] ; [ 7.0776699 73.9223301],0
s3,1,0.98267,0.000472,[72 56] ; [46 36],[71.92380952 56.07619048] ; [46.07619048 35.92380952],0
