Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3e-06,21.633485,[40 61] ; [51 16],[54.70833333 46.29166667] ; [36.29166667 30.70833333],1
a4,1,0.490585,0.475243,[25 78] ; [20 49],[26.94767442 76.05232558] ; [18.05232558 50.94767442],0
p1,1,0.508409,0.43734,[10 92] ; [ 9 60],[11.33333333 90.66666667] ; [ 7.66666667 61.33333333],0
b4,1,0.512606,0.428744,[56 47] ; [41 28],[58.0872093 44.9127907] ; [38.9127907 30.0872093],0
s6,1,0.535675,0.383615,[63 37] ; [46 22],[64.88095238 35.11904762] ; [44.11904762 23.88095238],0
b5,1,0.548461,0.360082,[60 43] ; [37 32],[58.0872093 44.9127907] ; [38.9127907 30.0872093],0
a6,1,0.583985,0.299836,[64 39] ; [40 29],[62.27906977 40.72093023] ; [41.72093023 27.27906977],0
v4,1,0.619155,0.247057,[95  8] ; [65  4],[95.81395349  7.18604651] ; [64.18604651  4.81395349],0
s3,1,0.660775,0.192583,[52 50] ; [37 31],[53.4 48.6] ; [35.6 32.4],0
p9,1,0.66377,0.188977,[84 18] ; [55 14],[82.9122807 19.0877193] ; [56.0877193 12.9122807],0
u2,1,0.66405,0.188642,[23 24] ; [12 10],[23.84057971 23.15942029] ; [11.15942029 10.84057971],0
d2,1,0.682998,0.166771,[14 88] ; [ 8 61],[13.12280702 88.87719298] ; [ 8.87719298 60.12280702],0
p6,1,0.688028,0.161229,[41 59] ; [30 38],[42.26190476 57.73809524] ; [28.73809524 39.26190476],0
n2,1,0.705591,0.14272,[14  5] ; [8 2],[14.4137931  4.5862069] ; [7.5862069 2.4137931],0
a2,1,0.708877,0.139401,[ 6 97] ; [ 5 64],[ 6.5872093 96.4127907] ; [ 4.4127907 64.5872093],0
p11,1,0.737858,0.112018,[83 20] ; [57 12],[83.8372093 19.1627907] ; [56.1627907 12.8372093],0
s1,1,0.743096,0.107424,[ 4 99] ; [ 2 66],[ 3.61403509 99.38596491] ; [ 2.38596491 65.61403509],0
p2,1,0.770683,0.084962,[84 18] ; [58 11],[84.70175439 17.29824561] ; [57.29824561 11.70175439],0
p8,1,0.796735,0.066345,[62 39] ; [41 28],[61.19411765 39.80588235] ; [41.80588235 27.19411765],0
d5,1,0.818567,0.052619,[63 40] ; [41 28],[62.27906977 40.72093023] ; [41.72093023 27.27906977],0
p4,1,0.847679,0.036895,[76 27] ; [50 19],[75.45348837 27.54651163] ; [50.54651163 18.45348837],0
u3,1,0.864118,0.029287,[25 21] ; [13 10],[25.33333333 20.66666667] ; [12.66666667 10.33333333],0
a1,1,0.877123,0.023906,[ 5 98] ; [ 3 66],[ 4.79069767 98.20930233] ; [ 3.20930233 65.79069767],0
b1,1,0.877594,0.023722,[49 54] ; [32 37],[48.50581395 54.49418605] ; [32.49418605 36.50581395],0
a8,1,0.909758,0.012847,[11 86] ; [ 7 58],[10.77777778 86.22222222] ; [ 7.22222222 57.77777778],0
n6,1,0.921933,0.009604,[86 17] ; [58 11],[86.23255814 16.76744186] ; [57.76744186 11.23255814],0
d4,1,0.928551,0.00804,[59 44] ; [40 29],[59.28488372 43.71511628] ; [39.71511628 29.28488372],0
