Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,2.3e-05,17.898751,[27 26] ; [12 63],[16.1484375 36.8515625] ; [22.8515625 52.1484375],1
b3,1,0.462546,0.539726,[14 17] ; [15 26],[12.48611111 18.51388889] ; [16.51388889 24.48611111],0
p8,1,0.490321,0.475823,[24 28] ; [30 45],[22.11023622 29.88976378] ; [31.88976378 43.11023622],0
v4,1,0.526591,0.400965,[46  7] ; [62 13],[44.71875  8.28125] ; [63.28125 11.71875],0
a1,1,0.550783,0.355917,[ 5 48] ; [ 5 71],[ 4.10852713 48.89147287] ; [ 5.89147287 70.10852713],0
n3,1,0.559339,0.34085,[14  5] ; [11  6],[13.19444444  5.80555556] ; [11.80555556  5.19444444],0
p1,1,0.610089,0.260045,[ 3 50] ; [ 6 69],[ 3.7265625 49.2734375] ; [ 5.2734375 69.7265625],0
d2,1,0.612738,0.256207,[19 34] ; [24 52],[17.66666667 35.33333333] ; [25.33333333 50.66666667],0
u3,1,0.670379,0.181159,[9 9] ; [14 18],[8.28 9.72] ; [14.72 17.28],0
b1,1,0.680879,0.169138,[20 33] ; [26 50],[18.89922481 34.10077519] ; [27.10077519 48.89922481],0
s2,1,0.701685,0.146725,[22 31] ; [29 47],[20.95348837 32.04651163] ; [30.04651163 45.95348837],0
p9,1,0.70543,0.142884,[40 12] ; [59 15],[40.85714286 11.14285714] ; [58.14285714 15.85714286],0
p4,1,0.736709,0.11304,[26 27] ; [35 41],[25.0620155 27.9379845] ; [35.9379845 40.0620155],0
a8,1,0.806326,0.060108,[ 6 43] ; [ 8 66],[ 5.57723577 43.42276423] ; [ 8.42276423 65.57723577],0
n2,1,0.835975,0.042867,[14  5] ; [12  5],[13.72222222  5.27777778] ; [12.27777778  4.72222222],0
r4,1,0.842013,0.039728,[33 20] ; [46 30],[32.45736434 20.54263566] ; [46.54263566 29.45736434],0
r2,1,0.869265,0.027091,[41  9] ; [59 14],[40.6504065  9.3495935] ; [59.3495935 13.6504065],0
p2,1,0.890389,0.018992,[39 14] ; [56 19],[39.3359375 13.6640625] ; [55.6640625 19.3359375],0
p10,1,0.89678,0.01683,[39 13] ; [54 19],[38.688 13.312] ; [54.312 18.688],0
s1,1,0.901572,0.015296,[ 3 49] ; [ 4 72],[ 2.84375 49.15625] ; [ 4.15625 71.84375],0
n1,1,0.91483,0.011438,[ 5 13] ; [ 5 12],[ 5.14285714 12.85714286] ; [ 4.85714286 12.14285714],0
u2,1,0.923831,0.009141,[9 8] ; [17 16],[8.84 8.16] ; [17.16 15.84],0
b5,1,0.952485,0.003551,[36 17] ; [52 24],[36.15503876 16.84496124] ; [51.84496124 24.15503876],0
s4,1,0.967359,0.001675,[11 42] ; [16 60],[11.09302326 41.90697674] ; [15.90697674 60.09302326],0
