Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,107.260177,[ 2 78] ; [197  94],[42.91105121 37.08894879] ; [156.08894879 134.91105121],1
u3,1,0.13628,2.219471,[19 27] ; [53 44],[23.16083916 22.83916084] ; [48.83916084 48.16083916],0
s4,1,0.140251,2.1752,[15 65] ; [ 35 249],[10.98901099 69.01098901] ; [ 39.01098901 244.98901099],0
b1,1,0.159118,1.982585,[32 48] ; [ 92 199],[26.73854447 53.26145553] ; [ 97.26145553 193.73854447],0
u2,1,0.21471,1.53938,[20 26] ; [54 45],[23.47586207 22.52413793] ; [50.52413793 48.47586207],0
p11,1,0.224646,1.474445,[64 16] ; [249  42],[67.49326146 12.50673854] ; [245.50673854  45.49326146],0
v3,1,0.283569,1.149906,[21 57] ; [ 92 184],[24.89830508 53.10169492] ; [ 88.10169492 187.89830508],0
p12,1,0.292699,1.107165,[ 7 73] ; [ 16 273],[ 4.98644986 75.01355014] ; [ 18.01355014 270.98644986],0
b4,1,0.318893,0.993483,[44 36] ; [178 113],[47.87061995 32.12938005] ; [174.12938005 116.87061995],0
v4,1,0.36154,0.832537,[73  7] ; [271  17],[74.7826087  5.2173913] ; [269.2173913  18.7826087],0
n3,1,0.385122,0.754289,[14  6] ; [50 13],[15.42168675  4.57831325] ; [48.57831325 14.42168675],0
b2,1,0.389622,0.740122,[13 33] ; [53 98],[15.41116751 30.58883249] ; [ 50.58883249 100.41116751],0
b3,1,0.389622,0.740122,[13 33] ; [53 98],[15.41116751 30.58883249] ; [ 50.58883249 100.41116751],0
n1,1,0.409335,0.680731,[ 5 15] ; [22 41],[ 6.5060241 13.4939759] ; [20.4939759 42.5060241],0
s5,1,0.4361,0.606523,[15 60] ; [ 68 212],[17.53521127 57.46478873] ; [ 65.46478873 214.53521127],0
s3,1,0.448836,0.57359,[33 44] ; [109 177],[30.12121212 46.87878788] ; [111.87878788 174.12121212],0
b5,1,0.771482,0.084354,[50 30] ; [187 104],[51.10512129 28.89487871] ; [185.89487871 105.10512129],0
u4,1,0.868922,0.027234,[ 1 79] ; [  3 287],[ 0.86486486 79.13513514] ; [  3.13513514 286.86486486],0
a8,1,0.884897,0.020957,[ 8 65] ; [ 31 237],[ 8.34897361 64.65102639] ; [ 30.65102639 237.34897361],0
p5,1,0.892722,0.018188,[ 6 74] ; [ 23 266],[ 6.28726287 73.71273713] ; [ 22.71273713 266.28726287],0
p1,1,0.943403,0.00504,[ 6 74] ; [ 21 268],[ 5.85365854 74.14634146] ; [ 21.14634146 267.85365854],0
s2,1,0.984717,0.000367,[23 54] ; [ 86 203],[22.93169399 54.06830601] ; [ 86.06830601 202.93169399],0
n2,1,1.0,0.0,[15  5] ; [48 16],[15.  5.] ; [48. 16.],0
