Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,114.396499,[33 64] ; [228  26],[72.12820513 24.87179487] ; [188.87179487  65.12820513],1
p12,1,0.36246,0.829352,[ 9 86] ; [ 33 220],[11.46551724 83.53448276] ; [ 30.53448276 222.46551724],0
p10,1,0.375951,0.783899,[82 13] ; [226  26],[84.32276657 10.67723343] ; [223.67723343  28.32276657],0
v3,1,0.41383,0.667772,[43 52] ; [122 121],[46.37573964 48.62426036] ; [118.62426036 124.37573964],0
d3,1,0.457935,0.550938,[64 33] ; [178  76],[66.87749288 30.12250712] ; [175.12250712  78.87749288],0
b1,1,0.484008,0.489818,[35 62] ; [102 152],[37.86039886 59.13960114] ; [ 99.13960114 154.86039886],0
p1,1,0.498577,0.457964,[ 8 89] ; [ 27 226],[ 9.7 87.3] ; [ 25.3 227.7],0
p5,1,0.532429,0.389753,[14 83] ; [ 43 207],[15.93371758 81.06628242] ; [ 41.06628242 208.93371758],0
p11,1,0.546404,0.363798,[81 16] ; [205  49],[79.03703704 17.96296296] ; [206.96296296  47.03703704],0
n3,1,0.55741,0.344208,[15  8] ; [36 14],[16.06849315  6.93150685] ; [34.93150685 15.06849315],0
a6,1,0.583355,0.300842,[61 36] ; [167  86],[63.18857143 33.81142857] ; [164.81142857  88.18857143],0
s1,1,0.59876,0.27687,[ 3 93] ; [ 11 241],[ 3.86206897 92.13793103] ; [ 10.13793103 241.86206897],0
u2,1,0.61063,0.259259,[16  9] ; [26 19],[15. 10.] ; [27. 18.],0
r3,1,0.653338,0.201717,[93  4] ; [246   8],[93.68376068  3.31623932] ; [245.31623932   8.68376068],0
a7,1,0.668057,0.183884,[69 28] ; [174  79],[67.34571429 29.65428571] ; [175.65428571  77.34571429],0
p8,1,0.777985,0.079493,[57 37] ; [148 103],[55.85507246 38.14492754] ; [149.14492754 101.85507246],0
p7,1,0.864039,0.029322,[67 29] ; [174  72],[67.64912281 28.35087719] ; [173.35087719  72.64912281],0
n4,1,0.866429,0.02829,[85 12] ; [220  33],[84.52857143 12.47142857] ; [220.47142857  32.52857143],0
a1,1,0.894788,0.017489,[ 5 92] ; [ 14 240],[ 5.25071225 91.74928775] ; [ 13.74928775 240.25071225],0
b3,1,0.909073,0.013043,[31 38] ; [75 95],[30.60251046 38.39748954] ; [75.39748954 94.60251046],0
b2,1,0.909073,0.013043,[31 38] ; [75 95],[30.60251046 38.39748954] ; [75.39748954 94.60251046],0
r1,1,0.918562,0.010454,[82 14] ; [215  38],[81.69627507 14.30372493] ; [215.30372493  37.69627507],0
a8,1,0.96283,0.002172,[15 72] ; [ 40 195],[14.86024845 72.13975155] ; [ 40.13975155 194.86024845],0
