Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,44.389098,[22 39] ; [89 14],[41.28658537 19.71341463] ; [69.71341463 33.28658537],1
b3,1,0.384103,0.75753,[16 27] ; [31 37],[18.20720721 24.79279279] ; [28.79279279 39.20720721],0
b2,1,0.384103,0.75753,[16 27] ; [31 37],[18.20720721 24.79279279] ; [28.79279279 39.20720721],0
n5,1,0.386963,0.748463,[45 16] ; [68 33],[42.54938272 18.45061728] ; [70.45061728 30.54938272],0
u1,1,0.464333,0.535429,[ 2 59] ; [ 6 97],[ 2.97560976 58.02439024] ; [ 5.02439024 97.97560976],0
d1,1,0.49228,0.47154,[21 40] ; [41 62],[23.06097561 37.93902439] ; [38.93902439 64.06097561],0
a6,1,0.505903,0.442531,[24 37] ; [46 57],[26.03658537 34.96341463] ; [43.96341463 59.03658537],0
a4,1,0.527029,0.400117,[24 36] ; [46 56],[25.92592593 34.07407407] ; [44.07407407 57.92592593],0
p4,1,0.537875,0.379492,[22 39] ; [32 70],[20.20858896 40.79141104] ; [33.79141104 68.20858896],0
n2,1,0.566438,0.328679,[22 10] ; [27  9],[23.05882353  8.94117647] ; [25.94117647 10.05882353],0
d3,1,0.572351,0.318764,[21 40] ; [40 63],[22.68902439 38.31097561] ; [38.31097561 64.68902439],0
p5,1,0.595445,0.28192,[ 3 58] ; [ 7 93],[ 3.78881988 57.21118012] ; [ 6.21118012 93.78881988],0
b5,1,0.601343,0.272975,[30 31] ; [55 48],[31.61585366 29.38414634] ; [53.38414634 49.61585366],0
p2,1,0.606497,0.265307,[34 26] ; [62 40],[35.55555556 24.44444444] ; [60.44444444 41.55555556],0
a2,1,0.745442,0.105401,[ 5 56] ; [10 93],[ 5.57926829 55.42073171] ; [ 9.42073171 93.57926829],0
p6,1,0.749761,0.101732,[11 48] ; [17 85],[10.26086957 48.73913043] ; [17.73913043 84.26086957],0
s4,1,0.772321,0.083718,[10 51] ; [15 87],[ 9.35582822 51.64417178] ; [15.64417178 86.35582822],0
p3,1,0.833327,0.044284,[17 44] ; [30 72],[17.58895706 43.41104294] ; [29.41104294 72.58895706],0
b4,1,0.84707,0.037195,[34 27] ; [59 44],[34.59146341 26.40853659] ; [58.40853659 44.59146341],0
p9,1,0.982735,0.000468,[38 20] ; [67 35],[38.0625 19.9375] ; [66.9375 35.0625],0
n1,1,0.988025,0.000225,[12 19] ; [14 22],[12.02985075 18.97014925] ; [13.97014925 22.02985075],0
