Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,5.3e-05,16.344716,[16 87] ; [27 34],[27.00609756 75.99390244] ; [15.99390244 45.00609756],1
d3,1,0.377902,0.777515,[48 56] ; [33 29],[50.74698795 53.25301205] ; [30.25301205 31.74698795],0
d4,1,0.425161,0.636007,[60 43] ; [40 22],[62.42424242 40.57575758] ; [37.57575758 24.42424242],0
p8,1,0.460645,0.544327,[36 68] ; [25 37],[38.21686747 65.78313253] ; [22.78313253 39.21686747],0
n1,1,0.592288,0.286785,[14 24] ; [ 5 12],[13.12727273 24.87272727] ; [ 5.87272727 11.12727273],0
s1,1,0.632234,0.229043,[  5 100] ; [ 2 60],[  4.4011976 100.5988024] ; [ 2.5988024 59.4011976],0
d5,1,0.659661,0.193936,[59 46] ; [37 25],[60.35928144 44.64071856] ; [35.64071856 26.35928144],0
a4,1,0.668314,0.183581,[20 85] ; [10 51],[18.97590361 86.02409639] ; [11.02409639 49.97590361],0
a3,1,0.752997,0.09903,[43 60] ; [27 34],[43.96341463 59.03658537] ; [26.03658537 34.96341463],0
n2,1,0.815191,0.054632,[23 14] ; [10  7],[22.61111111 14.38888889] ; [10.38888889  6.61111111],0
b3,1,0.832414,0.044777,[19 40] ; [ 9 21],[18.56179775 40.43820225] ; [ 9.43820225 20.56179775],0
b2,1,0.832414,0.044777,[19 40] ; [ 9 21],[18.56179775 40.43820225] ; [ 9.43820225 20.56179775],0
b4,1,0.840998,0.040247,[61 44] ; [37 25],[61.61676647 43.38323353] ; [36.38323353 25.61676647],0
u1,1,0.890877,0.018823,[  2 103] ; [ 1 61],[  1.88622754 103.11377246] ; [ 1.11377246 60.88622754],0
a1,1,0.892562,0.018242,[  3 102] ; [ 2 60],[  3.14371257 101.85628743] ; [ 1.85628743 60.14371257],0
n3,1,0.972046,0.001228,[27 11] ; [12  5],[26.94545455 11.05454545] ; [12.05454545  4.94545455],0
