Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,50.326822,[46 70] ; [215  65],[76.45454545 39.54545455] ; [184.54545455  95.45454545],1
n3,1,0.683331,0.166401,[21 10] ; [36 14],[21.81481481  9.18518519] ; [35.18518519 14.81481481],0
s4,1,0.697341,0.151253,[25 90] ; [ 56 224],[23.58227848 91.41772152] ; [ 57.41772152 222.58227848],0
n2,1,0.711531,0.136752,[25  5] ; [40 10],[24.375  5.625] ; [40.625  9.375],0
d2,1,0.763621,0.090438,[60 56] ; [150 131],[61.36020151 54.63979849] ; [148.63979849 132.36020151],0
s6,1,0.774033,0.082428,[93 18] ; [237  42],[93.92307692 17.07692308] ; [236.07692308  42.92307692],0
v1,1,0.819154,0.052273,[66 47] ; [156 117],[64.98963731 48.01036269] ; [157.01036269 115.98963731],0
p3,1,0.85568,0.033079,[62 54] ; [153 128],[62.82115869 53.17884131] ; [152.17884131 128.82115869],0
p2,1,0.917124,0.010828,[98 17] ; [240  43],[97.66331658 17.33668342] ; [240.33668342  42.66331658],0
p11,1,0.956008,0.003043,[94 22] ; [230  53],[94.19548872 21.80451128] ; [229.80451128  53.19548872],0
u4,1,0.974898,0.00099,[  5 111] ; [ 12 271],[  4.94235589 111.05764411] ; [ 12.05764411 270.94235589],0
