Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,111.415167,[223 157] ; [ 50 231],[156.94402421 223.05597579] ; [116.05597579 164.94402421],1
a6,1,0.0444,4.041267,[278 109] ; [184 101],[266.0625 120.9375] ; [195.9375  89.0625],0
p10,1,0.044435,4.039938,[338  44] ; [235  48],[329.1518797  52.8481203] ; [243.8481203  39.1518797],0
a1,1,0.056358,3.641447,[ 25 365] ; [  9 276],[ 19.64444444 370.35555556] ; [ 14.35555556 270.64444444],0
n5,1,0.058067,3.591764,[309  77] ; [209  74],[298.87593423  87.12406577] ; [219.12406577  63.87593423],0
s8,1,0.064025,3.429929,[185 200] ; [116 168],[173.22122571 211.77877429] ; [127.77877429 156.22122571],0
s7,1,0.066813,3.359641,[196 177] ; [124 150],[184.48222566 188.51777434] ; [135.51777434 138.48222566],0
p8,1,0.076868,3.129919,[229 149] ; [152 131],[217.87897126 160.12102874] ; [163.12102874 119.87897126],0
p4,1,0.13399,2.24566,[249 133] ; [169 115],[239.75375375 142.24624625] ; [178.24624625 105.75375375],0
n1,1,0.139649,2.181818,[18 48] ; [26 40],[22. 44.] ; [22. 44.],0
r4,1,0.156882,2.004023,[368  22] ; [261  24],[363.42222222  26.57777778] ; [265.57777778  19.42222222],0
n6,1,0.159719,1.976889,[342  44] ; [242  43],[335.95230999  50.04769001] ; [248.04769001  36.95230999],0
n4,1,0.176029,1.830833,[316  72] ; [220  65],[309.01634473  78.98365527] ; [226.98365527  58.01634473],0
b1,1,0.22005,1.504044,[126 264] ; [105 180],[133.46666667 256.53333333] ; [ 97.53333333 187.46666667],0
u4,1,0.222929,1.485415,[  9 381] ; [  3 282],[  6.93333333 383.06666667] ; [  5.06666667 279.93333333],0
p5,1,0.231443,1.431971,[ 53 333] ; [ 30 252],[ 47.96107784 338.03892216] ; [ 35.03892216 246.96107784],0
a2,1,0.235166,1.409341,[ 93 297] ; [ 57 228],[ 86.66666667 303.33333333] ; [ 63.33333333 221.66666667],0
n3,1,0.237972,1.392565,[53 16] ; [44 21],[49.94776119 19.05223881] ; [47.05223881 17.94776119],0
a8,1,0.289436,1.122244,[ 53 298] ; [ 32 232],[ 48.51219512 302.48780488] ; [ 36.48780488 227.51219512],0
p2,1,0.290702,1.116366,[339  46] ; [243  42],[334.43283582  50.56716418] ; [247.56716418  37.43283582],0
s5,1,0.332176,0.940397,[133 240] ; [ 89 189],[127.19815668 245.80184332] ; [ 94.80184332 183.19815668],0
r2,1,0.382521,0.762583,[371  15] ; [268  15],[368.69058296  17.30941704] ; [270.30941704  12.69058296],0
b4,1,0.39719,0.716817,[233 157] ; [161 124],[227.64444444 162.35555556] ; [166.35555556 118.64444444],0
b2,1,0.515887,0.422108,[ 99 150] ; [ 66 114],[ 95.76923077 153.23076923] ; [ 69.23076923 110.76923077],0
b3,1,0.515887,0.422108,[ 99 150] ; [ 66 114],[ 95.76923077 153.23076923] ; [ 69.23076923 110.76923077],0
p6,1,0.608097,0.262955,[149 229] ; [106 177],[145.82450832 232.17549168] ; [109.17549168 173.82450832],0
n2,1,0.644267,0.213205,[53 14] ; [50 16],[51.88721805 15.11278195] ; [51.11278195 14.88721805],0
u2,1,0.653048,0.202079,[53 39] ; [62 40],[54.53608247 37.46391753] ; [60.46391753 41.53608247],0
s2,1,0.673558,0.177469,[198 188] ; [140 142],[195.31137725 190.68862275] ; [142.68862275 139.31137725],0
s6,1,0.735701,0.113942,[254 128] ; [189  90],[256.01512859 125.98487141] ; [186.98487141  92.01512859],0
p1,1,0.762891,0.091015,[ 34 353] ; [ 23 260],[ 32.9238806 354.0761194] ; [ 24.0761194 258.9238806],0
a4,1,0.805768,0.060462,[169 219] ; [121 163],[167.44047619 220.55952381] ; [122.55952381 161.44047619],0
b5,1,0.827309,0.047591,[228 162] ; [169 116],[229.37777778 160.62222222] ; [167.62222222 117.37777778],0
u3,1,0.867422,0.027867,[56 37] ; [62 39],[56.56701031 36.43298969] ; [61.43298969 39.56701031],0
s3,1,0.868162,0.027554,[211 170] ; [158 124],[212.04977376 168.95022624] ; [156.95022624 125.04977376],0
