Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,48.313771,[ 18 301] ; [17 27],[ 30.75757576 288.24242424] ; [ 4.24242424 39.75757576],1
p7,1,0.072644,3.22224,[198 112] ; [32  9],[203.13390313 106.86609687] ; [26.86609687 14.13390313],0
d1,1,0.079338,3.078411,[205 116] ; [34 10],[210.1890411 110.8109589] ; [28.8109589 15.1890411],0
p9,1,0.081841,3.027951,[273  44] ; [42  2],[276.6066482  40.3933518] ; [38.3933518  5.6066482],0
v3,1,0.092728,2.826361,[116 191] ; [22 21],[121.04571429 185.95428571] ; [16.95428571 26.04571429],0
s6,1,0.10835,2.578123,[266  52] ; [40  3],[269.55124654  48.44875346] ; [36.44875346  6.55124654],0
b4,1,0.126879,2.330275,[199 122] ; [22 22],[194.35890411 126.64109589] ; [26.64109589 17.35890411],0
a3,1,0.14089,2.168207,[228  92] ; [36  8],[232.08791209  87.91208791] ; [31.91208791 12.08791209],0
r3,1,0.166078,1.917997,[309   9] ; [41  3],[307.45856354  10.54143646] ; [42.54143646  1.45856354],0
s4,1,0.173296,1.854201,[ 72 246] ; [ 6 38],[ 68.51933702 249.48066298] ; [ 9.48066298 34.51933702],0
n1,1,0.177789,1.81601,[24 40] ; [7 5],[26.10526316 37.89473684] ; [4.89473684 7.10526316],0
n2,1,0.211519,1.561002,[49 16] ; [11  1],[50.64935065 14.35064935] ; [9.35064935 2.64935065],0
p11,1,0.232525,1.425348,[244  77] ; [37  7],[247.1260274  73.8739726] ; [33.8739726 10.1260274],0
s2,1,0.260465,1.266284,[254  67] ; [38  6],[256.8  64.2] ; [35.2  8.8],0
d5,1,0.290872,1.115582,[262  58] ; [38  5],[264.46280992  55.53719008] ; [35.53719008  7.46280992],0
p2,1,0.319279,0.991899,[274  47] ; [40  4],[276.14794521  44.85205479] ; [37.85205479  6.14794521],0
d2,1,0.354583,0.856989,[162 158] ; [25 18],[164.84848485 155.15151515] ; [22.15151515 20.84848485],0
d4,1,0.36481,0.821268,[274  46] ; [39  4],[275.92286501  44.07713499] ; [37.07713499  5.92286501],0
b3,1,0.366528,0.815402,[ 59 119] ; [14 20],[ 61.29245283 116.70754717] ; [11.70754717 22.29245283],0
b2,1,0.366528,0.815402,[ 59 119] ; [14 20],[ 61.29245283 116.70754717] ; [11.70754717 22.29245283],0
r1,1,0.421631,0.645765,[267  51] ; [39  5],[268.80662983  49.19337017] ; [37.19337017  6.80662983],0
a2,1,0.428435,0.627062,[ 99 222] ; [11 33],[ 96.73972603 224.26027397] ; [13.26027397 30.73972603],0
n3,1,0.448944,0.573317,[50 15] ; [8 4],[48.96103896 16.03896104] ; [9.03896104 2.96103896],0
d3,1,0.50442,0.445625,[254  66] ; [36  7],[255.64738292  64.35261708] ; [34.35261708  8.64738292],0
u4,1,0.526257,0.401615,[  9 312] ; [ 2 42],[  9.6739726 311.3260274] ; [ 1.3260274 42.6739726],0
a4,1,0.579054,0.307767,[139 182] ; [21 23],[140.71232877 180.28767123] ; [19.28767123 24.71232877],0
r4,1,0.588447,0.292777,[299  22] ; [40  4],[298.13424658  22.86575342] ; [40.86575342  3.13424658],0
b1,1,0.614967,0.253006,[122 199] ; [15 29],[120.48493151 200.51506849] ; [16.51506849 27.48493151],0
u3,1,0.744023,0.106622,[62 29] ; [5 3],[61.58585859 29.41414141] ; [5.41414141 2.58585859],0
a5,1,0.770979,0.084736,[240  81] ; [32 12],[239.2109589  81.7890411] ; [32.7890411 11.2109589],0
a8,1,0.779392,0.078463,[ 47 251] ; [ 7 33],[ 47.60946746 250.39053254] ; [ 6.39053254 33.60946746],0
u1,1,0.846726,0.037364,[ 76 245] ; [11 33],[ 76.51232877 244.48767123] ; [10.48767123 33.51232877],0
v2,1,0.907807,0.013411,[181 123] ; [26 17],[181.34870317 122.65129683] ; [25.65129683 17.34870317],0
u2,1,0.938413,0.00597,[55 35] ; [5 3],[55.10204082 34.89795918] ; [4.89795918 3.10204082],0
