Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,2e-06,23.108925,[49 55] ; [20 97],[32.47058824 71.52941176] ; [36.52941176 80.47058824],1
p6,1,0.128685,2.308293,[25 81] ; [18 98],[20.53153153 85.46846847] ; [22.46846847 93.53153153],0
r2,1,0.134607,2.238556,[93 12] ; [96 22],[88.99103139 16.00896861] ; [100.00896861  17.99103139],0
a6,1,0.137532,2.205356,[75 31] ; [73 46],[69.72444444 36.27555556] ; [78.27555556 40.72444444],0
a3,1,0.194438,1.683666,[76 30] ; [75 43],[71.45535714 34.54464286] ; [79.54464286 38.45535714],0
p1,1,0.218104,1.5168,[  4 102] ; [  9 109],[ 6.15178571 99.84821429] ; [  6.84821429 111.15178571],0
n4,1,0.219559,1.507254,[75 31] ; [75 44],[70.66666667 35.33333333] ; [79.33333333 39.66666667],0
a5,1,0.25617,1.289338,[71 35] ; [71 48],[66.89777778 39.10222222] ; [75.10222222 43.89777778],0
n1,1,0.264904,1.242948,[ 6 25] ; [15 34],[ 8.1375 22.8625] ; [12.8625 36.1375],0
s1,1,0.312744,1.019054,[  2 104] ; [  5 113],[  3.3125 102.6875] ; [  3.6875 114.3125],0
b4,1,0.32038,0.987393,[59 47] ; [74 45],[62.65777778 43.34222222] ; [70.34222222 48.65777778],0
a4,1,0.334153,0.932736,[49 57] ; [47 71],[45.42857143 60.57142857] ; [50.57142857 67.42857143],0
d2,1,0.390434,0.737591,[50 55] ; [49 68],[46.82432432 58.17567568] ; [52.17567568 64.82432432],0
a2,1,0.440563,0.594814,[24 82] ; [22 97],[21.67111111 84.32888889] ; [24.32888889 94.67111111],0
p12,1,0.493155,0.469635,[  2 104] ; [  4 115],[  2.82666667 103.17333333] ; [  3.17333333 115.82666667],0
b5,1,0.501171,0.452456,[67 39] ; [70 49],[64.54222222 41.45777778] ; [72.45777778 46.54222222],0
u3,1,0.572784,0.318046,[13 17] ; [22 22],[14.18918919 15.81081081] ; [20.81081081 23.18918919],0
s4,1,0.603586,0.269621,[11 94] ; [ 15 103],[12.24215247 92.75784753] ; [ 13.75784753 104.24215247],0
a1,1,0.610163,0.259938,[ 7 99] ; [ 10 109],[ 8.00888889 97.99111111] ; [  8.99111111 110.00888889],0
n2,1,0.726058,0.122762,[18 12] ; [28 22],[17.25 12.75] ; [28.75 21.25],0
n5,1,0.729493,0.119578,[67 37] ; [74 45],[65.75784753 38.24215247] ; [75.24215247 43.75784753],0
b2,1,0.741868,0.108492,[27 40] ; [31 41],[27.95683453 39.04316547] ; [30.04316547 41.95683453],0
b3,1,0.741868,0.108492,[27 40] ; [31 41],[27.95683453 39.04316547] ; [30.04316547 41.95683453],0
u2,1,0.914306,0.01158,[13 15] ; [21 23],[13.22222222 14.77777778] ; [20.77777778 23.22222222],0
u4,1,0.934477,0.006759,[  1 105] ; [  1 118],[  0.94222222 105.05777778] ; [  1.05777778 117.94222222],0
a8,1,0.972402,0.001197,[ 9 84] ; [ 11 101],[ 9.07317073 83.92682927] ; [ 10.92682927 101.07317073],0
