Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,54.697818,[ 4 32] ; [71 15],[22.13114754 13.86885246] ; [52.86885246 33.13114754],1
u1,1,0.11957,2.422949,[ 1 35] ; [10 76],[ 3.24590164 32.75409836] ; [ 7.75409836 78.24590164],0
s7,1,0.12651,2.33481,[ 4 30] ; [20 62],[ 7.03448276 26.96551724] ; [16.96551724 65.03448276],0
n1,1,0.186443,1.745501,[11  8] ; [12 19],[ 8.74 10.26] ; [14.26 16.74],0
p1,1,0.22409,1.477988,[ 5 31] ; [ 6 80],[ 3.24590164 32.75409836] ; [ 7.75409836 78.24590164],0
d3,1,0.233633,1.418605,[15 21] ; [46 40],[18. 18.] ; [43. 43.],0
v3,1,0.241122,1.374022,[ 8 28] ; [27 55],[10.6779661 25.3220339] ; [24.3220339 57.6779661],0
b1,1,0.282803,1.15357,[21 15] ; [41 45],[18.29508197 17.70491803] ; [43.70491803 42.29508197],0
s1,1,0.307325,1.042139,[ 4 32] ; [ 5 81],[ 2.6557377 33.3442623] ; [ 6.3442623 79.6557377],0
v1,1,0.316445,1.003584,[ 6 30] ; [21 63],[ 8.1 27.9] ; [18.9 65.1],0
n4,1,0.3485,0.878912,[25 11] ; [52 34],[22.72131148 13.27868852] ; [54.27868852 31.72131148],0
n2,1,0.358152,0.844363,[10  9] ; [21 11],[11.54901961  7.45098039] ; [19.45098039 12.54901961],0
a5,1,0.364659,0.821784,[19 17] ; [53 33],[21.24590164 14.75409836] ; [50.75409836 35.24590164],0
a7,1,0.364659,0.821784,[19 17] ; [53 33],[21.24590164 14.75409836] ; [50.75409836 35.24590164],0
a8,1,0.417577,0.657124,[ 2 31] ; [ 9 73],[ 3.15652174 29.84347826] ; [ 7.84347826 74.15652174],0
s4,1,0.456491,0.554486,[ 3 33] ; [11 73],[ 4.2 31.8] ; [ 9.8 74.2],0
b2,1,0.506284,0.44174,[13 16] ; [19 32],[11.6 17.4] ; [20.4 30.6],0
b3,1,0.506284,0.44174,[13 16] ; [19 32],[11.6 17.4] ; [20.4 30.6],0
b4,1,0.511491,0.431017,[22 14] ; [47 39],[20.36065574 15.63934426] ; [48.63934426 37.36065574],0
p8,1,0.541992,0.371861,[ 6 29] ; [19 67],[ 7.23140496 27.76859504] ; [17.76859504 68.23140496],0
d1,1,0.54363,0.368853,[15 21] ; [41 45],[16.52459016 19.47540984] ; [39.47540984 46.52459016],0
p12,1,0.634057,0.2266,[ 1 35] ; [ 4 82],[ 1.47540984 34.52459016] ; [ 3.52459016 82.47540984],0
d5,1,0.67436,0.176545,[22 14] ; [56 30],[23.01639344 12.98360656] ; [54.98360656 31.01639344],0
a6,1,0.701965,0.146435,[20 16] ; [51 35],[20.95081967 15.04918033] ; [50.04918033 35.95081967],0
p5,1,0.761795,0.091884,[ 3 32] ; [ 6 80],[ 2.60330579 32.39669421] ; [ 6.39669421 79.60330579],0
d2,1,0.788405,0.072029,[17 18] ; [39 46],[16.33333333 18.66666667] ; [39.66666667 45.33333333],0
s3,1,0.803547,0.061881,[ 7 27] ; [16 70],[ 6.51666667 27.48333333] ; [16.48333333 69.51666667],0
a3,1,0.804048,0.06156,[21 13] ; [51 35],[20.4 13.6] ; [51.6 34.4],0
a4,1,0.868623,0.02736,[14 20] ; [34 52],[13.6 20.4] ; [34.4 51.6],0
a2,1,0.917608,0.010701,[ 6 30] ; [15 71],[ 6.19672131 29.80327869] ; [14.80327869 71.19672131],0
