Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,62.652436,[44 80] ; [246  80],[79.91111111 44.08888889] ; [210.08888889 115.91111111],1
p10,1,0.059383,3.554537,[98 24] ; [284  41],[104.25950783  17.74049217] ; [277.74049217  47.25950783],0
n3,1,0.069032,3.305891,[21 14] ; [48 14],[24.89690722 10.10309278] ; [44.10309278 17.89690722],0
v4,1,0.087482,2.920116,[116   7] ; [319   8],[118.9   4.1] ; [316.1  10.9],0
n6,1,0.126552,2.334292,[98 23] ; [282  43],[103.0941704  17.9058296] ; [276.9058296  48.0941704],0
d4,1,0.126704,2.332427,[102  21] ; [289  38],[106.87333333  16.12666667] ; [284.12666667  42.87333333],0
v1,1,0.139156,2.187264,[77 44] ; [177 140],[70.16894977 50.83105023] ; [183.83105023 133.16894977],0
a5,1,0.191935,1.702703,[88 36] ; [253  76],[93.34216336 30.65783664] ; [247.65783664  81.34216336],0
p1,1,0.271911,1.207081,[  8 115] ; [ 32 294],[ 10.95768374 112.04231626] ; [ 29.04231626 296.95768374],0
p12,1,0.274276,1.195233,[ 10 111] ; [ 39 289],[ 13.20489978 107.79510022] ; [ 35.79510022 292.20489978],0
p4,1,0.295916,1.09251,[75 48] ; [216 110],[79.71714922 43.28285078] ; [211.28285078 114.71714922],0
a8,1,0.380996,0.767486,[ 16 102] ; [ 51 248],[18.95923261 99.04076739] ; [ 48.04076739 250.95923261],0
a3,1,0.390375,0.737775,[96 28] ; [241  87],[92.45132743 31.54867257] ; [244.54867257  83.45132743],0
b2,1,0.394079,0.72632,[39 53] ; [ 69 117],[35.74100719 56.25899281] ; [ 72.25899281 113.74100719],0
b3,1,0.394079,0.72632,[39 53] ; [ 69 117],[35.74100719 56.25899281] ; [ 72.25899281 113.74100719],0
v3,1,0.398387,0.71319,[56 65] ; [130 181],[52.09722222 68.90277778] ; [133.90277778 177.09722222],0
d5,1,0.428723,0.626281,[100  23] ; [276  51],[102.77333333  20.22666667] ; [273.22666667  53.77333333],0
d2,1,0.448946,0.573311,[62 62] ; [176 150],[65.58222222 58.41777778] ; [172.41777778 153.58222222],0
p7,1,0.50803,0.438123,[83 37] ; [208 108],[80.09174312 39.90825688] ; [210.90825688 105.09174312],0
p3,1,0.514434,0.425037,[68 55] ; [169 157],[64.92427617 58.07572383] ; [172.07572383 153.92427617],0
u3,1,0.514567,0.424769,[17 11] ; [58 28],[18.42105263  9.57894737] ; [56.57894737 29.42105263],0
s5,1,0.614843,0.253183,[59 59] ; [148 165],[56.67285383 61.32714617] ; [150.32714617 162.67285383],0
s4,1,0.676739,0.173819,[30 93] ; [ 73 251],[28.34228188 94.65771812] ; [ 74.65771812 249.34228188],0
p11,1,0.676741,0.173818,[98 26] ; [254  75],[96.35320088 27.64679912] ; [255.64679912  73.35320088],0
n4,1,0.695091,0.153629,[97 26] ; [253  75],[95.45454545 27.54545455] ; [254.54545455  73.45454545],0
u4,1,0.723252,0.125398,[  5 119] ; [ 11 318],[  4.37969095 119.62030905] ; [ 11.62030905 317.37969095],0
v2,1,0.739262,0.110776,[69 50] ; [187 126],[70.51851852 48.48148148] ; [185.48148148 127.51851852],0
s3,1,0.748608,0.102705,[107  17] ; [285  41],[108.01777778  15.98222222] ; [283.98222222  42.01777778],0
n2,1,0.771532,0.084316,[26  8] ; [49 13],[26.5625  7.4375] ; [48.4375 13.5625],0
p8,1,0.795928,0.066884,[62 59] ; [171 154],[63.21300448 57.78699552] ; [169.78699552 155.21300448],0
n5,1,0.803398,0.061977,[95 27] ; [251  76],[94.01336303 27.98663697] ; [251.98663697  75.01336303],0
p5,1,0.873071,0.025523,[ 16 105] ; [ 41 283],[ 15.4988764 105.5011236] ; [ 41.5011236 282.4988764],0
s1,1,0.906555,0.013779,[  6 117] ; [ 15 310],[  5.765625 117.234375] ; [ 15.234375 309.765625],0
s6,1,0.920563,0.009945,[104  15] ; [282  42],[103.68848758  15.31151242] ; [282.31151242  41.68848758],0
p6,1,0.928147,0.008132,[51 69] ; [137 189],[50.58295964 69.41704036] ; [137.41704036 188.58295964],0
a4,1,0.975101,0.000974,[59 65] ; [156 173],[58.85209713 65.14790287] ; [156.14790287 172.85209713],0
u2,1,0.981308,0.000549,[17 11] ; [52 34],[16.94736842 11.05263158] ; [52.05263158 33.94736842],0
