Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,42.10401,[ 20 139] ; [20 11],[ 33.47368421 125.52631579] ; [ 6.52631579 24.47368421],1
p4,1,0.161302,1.961982,[ 54 111] ; [15 18],[ 57.5 107.5] ; [11.5 21.5],0
n4,1,0.168046,1.900289,[105  61] ; [25  8],[108.44221106  57.55778894] ; [21.55778894 11.44221106],0
a4,1,0.24706,1.33985,[67 98] ; [17 16],[70. 95.] ; [14. 19.],0
p3,1,0.247591,1.336844,[ 35 131] ; [10 23],[ 37.53768844 128.46231156] ; [ 7.46231156 25.53768844],0
p1,1,0.279705,1.168525,[ 14 151] ; [ 1 32],[ 12.5 152.5] ; [ 2.5 30.5],0
p11,1,0.281892,1.157948,[107  59] ; [18 15],[104.27135678  61.72864322] ; [20.72864322 12.27135678],0
d4,1,0.305769,1.048865,[121  44] ; [27  6],[123.33333333  41.66666667] ; [24.66666667  8.33333333],0
b1,1,0.319146,0.992444,[ 65 101] ; [16 17],[67.5678392 98.4321608] ; [13.4321608 19.5678392],0
v1,1,0.405351,0.692396,[ 59 105] ; [14 18],[ 61.08163265 102.91836735] ; [11.91836735 20.08163265],0
b5,1,0.420048,0.650182,[103  63] ; [18 15],[100.93467337  65.06532663] ; [20.06532663 12.93467337],0
p2,1,0.424315,0.638335,[98 68] ; [17 16],[95.92964824 70.07035176] ; [19.07035176 13.92964824],0
a2,1,0.433716,0.612853,[ 26 140] ; [ 7 26],[ 27.52763819 138.47236181] ; [ 5.47236181 27.52763819],0
r3,1,0.435024,0.609374,[135  29] ; [29  4],[136.52791878  27.47208122] ; [27.47208122  5.52791878],0
a5,1,0.441674,0.591929,[104  62] ; [23 10],[105.93969849  60.06030151] ; [21.06030151 11.93969849],0
r2,1,0.481635,0.495158,[136  28] ; [29  4],[137.36040609  26.63959391] ; [27.63959391  5.36040609],0
b3,1,0.536764,0.381571,[36 58] ; [10 12],[37.27586207 56.72413793] ; [ 8.72413793 13.27586207],0
b2,1,0.536764,0.381571,[36 58] ; [10 12],[37.27586207 56.72413793] ; [ 8.72413793 13.27586207],0
a7,1,0.548304,0.360364,[109  56] ; [20 13],[107.5  57.5] ; [21.5 11.5],0
n2,1,0.581002,0.304617,[38 22] ; [6 5],[37.18309859 22.81690141] ; [6.81690141 4.18309859],0
p8,1,0.589496,0.291133,[ 37 128] ; [ 6 27],[ 35.83333333 129.16666667] ; [ 7.16666667 25.83333333],0
a1,1,0.613144,0.255622,[ 11 155] ; [ 3 30],[ 11.67839196 154.32160804] ; [ 2.32160804 30.67839196],0
d5,1,0.63294,0.228095,[119  47] ; [25  8],[120.12060302  45.87939698] ; [23.87939698  9.12060302],0
d1,1,0.634219,0.226382,[73 93] ; [16 17],[74.24120603 91.75879397] ; [14.75879397 18.24120603],0
p5,1,0.65149,0.204027,[  8 158] ; [ 1 32],[  7.50753769 158.49246231] ; [ 1.49246231 31.50753769],0
n5,1,0.701764,0.146643,[103  63] ; [21 11],[103.95959596  62.04040404] ; [20.04040404 11.95959596],0
s4,1,0.748891,0.102465,[ 18 146] ; [ 3 30],[ 17.4822335 146.5177665] ; [ 3.5177665 29.4822335],0
b4,1,0.763512,0.090524,[101  65] ; [21 12],[101.76884422  64.23115578] ; [20.23115578 12.76884422],0
d3,1,0.775491,0.081339,[100  66] ; [19 14],[99.26633166 66.73366834] ; [19.73366834 13.26633166],0
n3,1,0.843669,0.038889,[34 26] ; [6 4],[34.28571429 25.71428571] ; [5.71428571 4.28571429],0
n1,1,0.845147,0.038147,[20 40] ; [4 7],[20.28169014 39.71830986] ; [3.71830986 7.28169014],0
a8,1,0.878315,0.023441,[ 13 144] ; [ 2 25],[ 12.79891304 144.20108696] ; [ 2.20108696 24.79891304],0
