Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,42.620364,[ 24 351] ; [26 58],[ 40.8496732 334.1503268] ; [ 9.1503268 74.8496732],1
d2,1,0.482826,0.492472,[195 182] ; [47 37],[197.90455531 179.09544469] ; [44.09544469 39.90455531],0
b4,1,0.53415,0.386491,[221 157] ; [46 38],[218.45454545 159.54545455] ; [48.54545455 35.45454545],0
s2,1,0.563275,0.334065,[211 164] ; [49 33],[213.34792123 161.65207877] ; [46.65207877 35.34792123],0
u3,1,0.564727,0.331586,[60 38] ; [11  5],[61.03508772 36.96491228] ; [9.96491228 6.03508772],0
a7,1,0.568419,0.325334,[285  92] ; [61 23],[282.95444685  94.04555315] ; [63.04555315 20.95444685],0
r3,1,0.622471,0.24241,[363  14] ; [78  4],[362.21568627  14.78431373] ; [78.78431373  3.21568627],0
u1,1,0.645896,0.211113,[ 77 301] ; [19 65],[ 78.54545455 299.45454545] ; [17.45454545 66.54545455],0
s4,1,0.656312,0.198034,[ 68 307] ; [13 68],[ 66.61184211 308.38815789] ; [14.38815789 66.61184211],0
a4,1,0.661172,0.192103,[185 192] ; [39 45],[183.18438178 193.81561822] ; [40.81561822 43.18438178],0
r1,1,0.681696,0.168223,[315  61] ; [68 15],[313.74291939  62.25708061] ; [69.25708061 13.74291939],0
u2,1,0.74915,0.102246,[64 35] ; [11  5],[64.56521739 34.43478261] ; [10.43478261  5.56521739],0
d4,1,0.754106,0.098113,[318  59] ; [72 12],[318.93709328  58.06290672] ; [71.06290672 12.93709328],0
d1,1,0.944957,0.004767,[246 132] ; [55 29],[246.27272727 131.72727273] ; [54.72727273 29.27272727],0
a8,1,0.992827,8.1e-05,[ 45 296] ; [10 66],[ 44.97601918 296.02398082] ; [10.02398082 65.97601918],0
