Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,4.5e-05,16.66016,[28 39] ; [10 71],[17.2027027 49.7972973] ; [20.7972973 60.2027027],1
p5,1,0.167863,1.901924,[ 5 65] ; [ 2 80],[ 3.22368421 66.77631579] ; [ 3.77631579 78.22368421],0
a7,1,0.204855,1.60742,[55 16] ; [56 26],[51.50980392 19.49019608] ; [59.49019608 22.50980392],0
s1,1,0.218762,1.512475,[ 2 69] ; [ 6 77],[ 3.68831169 67.31168831] ; [ 4.31168831 78.68831169],0
a8,1,0.226114,1.465139,[ 1 66] ; [ 4 73],[ 2.32638889 64.67361111] ; [ 2.67361111 74.32638889],0
p11,1,0.25006,1.322968,[45 26] ; [45 38],[41.49350649 29.50649351] ; [48.50649351 34.49350649],0
b4,1,0.25006,1.322968,[45 26] ; [45 38],[41.49350649 29.50649351] ; [48.50649351 34.49350649],0
b3,1,0.286422,1.136364,[10 20] ; [10 35],[ 8. 22.] ; [12. 33.],0
b2,1,0.286422,1.136364,[10 20] ; [10 35],[ 8. 22.] ; [12. 33.],0
s5,1,0.289034,1.124117,[27 42] ; [25 56],[23.92 45.08] ; [28.08 52.92],0
u2,1,0.321462,0.98299,[11 13] ; [24 17],[12.92307692 11.07692308] ; [22.07692308 18.92307692],0
b5,1,0.331333,0.943681,[39 32] ; [52 31],[41.95454545 29.04545455] ; [49.04545455 33.95454545],0
n2,1,0.364695,0.821662,[12 10] ; [22 11],[13.6  8.4] ; [20.4 12.6],0
p9,1,0.374946,0.787208,[49 20] ; [52 29],[46.46 22.54] ; [54.54 26.46],0
n6,1,0.434169,0.611645,[44 26] ; [47 36],[41.63398693 28.36601307] ; [49.36601307 33.63398693],0
p7,1,0.470738,0.520243,[33 36] ; [43 37],[35.19463087 33.80536913] ; [40.80536913 39.19463087],0
v4,1,0.51606,0.421761,[63  7] ; [71 11],[61.71052632  8.28947368] ; [72.28947368  9.71052632],0
a4,1,0.526727,0.400701,[23 48] ; [23 60],[21.20779221 49.79220779] ; [24.79220779 58.20779221],0
s3,1,0.537322,0.380525,[33 37] ; [35 48],[31.11111111 38.88888889] ; [36.88888889 46.11111111],0
n3,1,0.567205,0.327381,[13  9] ; [22 11],[14.  8.] ; [21. 12.],0
a1,1,0.616096,0.251393,[ 3 68] ; [ 5 78],[ 3.68831169 67.31168831] ; [ 4.31168831 78.68831169],0
s2,1,0.640775,0.21773,[30 41] ; [32 51],[28.58441558 42.41558442] ; [33.41558442 49.58441558],0
p6,1,0.674473,0.176415,[14 54] ; [19 62],[15.06040268 52.93959732] ; [17.93959732 63.06040268],0
p10,1,0.680511,0.169551,[44 25] ; [49 32],[42.78 26.22] ; [50.22 30.78],0
p1,1,0.691152,0.157841,[ 4 66] ; [ 6 76],[ 4.60526316 65.39473684] ; [ 5.39473684 76.60526316],0
n1,1,0.731159,0.11805,[ 6 17] ; [10 23],[ 6.57142857 16.42857143] ; [ 9.42857143 23.57142857],0
p2,1,0.796434,0.066546,[50 20] ; [57 25],[49.27631579 20.72368421] ; [57.72368421 24.27631579],0
p3,1,0.808925,0.058473,[22 47] ; [28 55],[22.69736842 46.30263158] ; [27.30263158 55.69736842],0
p8,1,0.867516,0.027827,[29 40] ; [36 47],[29.50657895 39.49342105] ; [35.49342105 47.50657895],0
s8,1,0.890772,0.018859,[18 53] ; [20 62],[17.63398693 53.36601307] ; [20.36601307 61.63398693],0
s4,1,0.899304,0.016013,[16 55] ; [18 65],[15.67532468 55.32467532] ; [18.32467532 64.67532468],0
s7,1,0.908768,0.013131,[18 51] ; [21 57],[18.30612245 50.69387755] ; [20.69387755 57.30612245],0
d2,1,0.925519,0.008739,[26 45] ; [31 52],[26.27922078 44.72077922] ; [30.72077922 52.27922078],0
p4,1,0.975806,0.00092,[28 42] ; [33 50],[27.90849673 42.09150327] ; [33.09150327 49.90849673],0
