Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-06,22.222982,[25 23] ; [ 9 63],[13.6 34.4] ; [20.4 51.6],1
v1,1,0.095405,2.780723,[21 28] ; [20 51],[16.74166667 32.25833333] ; [24.25833333 46.74166667],0
r4,1,0.098372,2.731739,[37 12] ; [44 28],[32.80165289 16.19834711] ; [48.19834711 23.80165289],0
v3,1,0.102568,2.665158,[17 31] ; [15 54],[13.12820513 34.87179487] ; [18.87179487 50.12820513],0
n6,1,0.1126,2.517341,[32 17] ; [36 35],[27.76666667 21.23333333] ; [40.23333333 30.76666667],0
a8,1,0.122886,2.380147,[10 34] ; [ 8 60],[ 7.07142857 36.92857143] ; [10.92857143 57.07142857],0
b5,1,0.125414,2.348372,[34 15] ; [40 32],[29.96694215 19.03305785] ; [44.03305785 27.96694215],0
r1,1,0.129888,2.293837,[33 16] ; [38 33],[28.99166667 20.00833333] ; [42.00833333 28.99166667],0
r2,1,0.142319,2.152706,[42  7] ; [53 18],[38.79166667 10.20833333] ; [56.20833333 14.79166667],0
v2,1,0.155396,2.018467,[19 29] ; [19 51],[15.45762712 32.54237288] ; [22.54237288 47.45762712],0
n1,1,0.185877,1.75,[8 6] ; [10 18],[6. 8.] ; [12. 16.],0
p7,1,0.186794,1.742724,[26 23] ; [29 42],[22.45833333 26.54166667] ; [32.54166667 38.45833333],0
d2,1,0.191892,1.703028,[ 8 41] ; [19 53],[10.9338843 38.0661157] ; [16.0661157 55.9338843],0
b1,1,0.221932,1.491837,[28 21] ; [33 39],[24.70247934 24.29752066] ; [36.29752066 35.70247934],0
d3,1,0.244483,1.354558,[20 29] ; [22 50],[17.00826446 31.99173554] ; [24.99173554 47.00826446],0
a1,1,0.24573,1.347418,[ 2 47] ; [ 7 65],[ 3.6446281 45.3553719] ; [ 5.3553719 66.6446281],0
b4,1,0.319763,0.989917,[31 18] ; [39 33],[28.34710744 20.65289256] ; [41.65289256 30.34710744],0
n2,1,0.34514,0.891247,[11  3] ; [18 10],[9.66666667 4.33333333] ; [19.33333333  8.66666667],0
n4,1,0.404343,0.695373,[32 17] ; [41 30],[29.80833333 19.19166667] ; [43.19166667 27.80833333],0
a4,1,0.421848,0.645161,[ 9 39] ; [18 54],[10.8 37.2] ; [16.2 55.8],0
p9,1,0.423089,0.641719,[17 30] ; [21 51],[15.00840336 31.99159664] ; [22.99159664 49.00840336],0
a6,1,0.43971,0.597039,[21 28] ; [36 36],[23.08264463 25.91735537] ; [33.91735537 38.08264463],0
u2,1,0.602773,0.270833,[11 15] ; [14 25],[10. 16.] ; [15. 24.],0
p1,1,0.620477,0.245197,[ 3 45] ; [ 3 68],[ 2.42016807 45.57983193] ; [ 3.57983193 67.42016807],0
n3,1,0.697078,0.151529,[10  4] ; [17  9],[9.45 4.55] ; [17.55  8.45],0
a3,1,0.716303,0.132062,[21 27] ; [33 37],[21.96610169 26.03389831] ; [32.03389831 37.96610169],0
p6,1,0.717323,0.131072,[11 38] ; [14 57],[10.20833333 38.79166667] ; [14.79166667 56.20833333],0
p2,1,0.777292,0.080004,[28 21] ; [43 29],[28.75206612 20.24793388] ; [42.24793388 29.75206612],0
u1,1,0.782471,0.076232,[ 1 48] ; [ 1 71],[ 0.80991736 48.19008264] ; [ 1.19008264 70.80991736],0
p12,1,0.788966,0.071639,[ 1 48] ; [ 2 69],[ 1.225 47.775] ; [ 1.775 69.225],0
s1,1,0.842619,0.03942,[ 3 46] ; [ 5 66],[ 3.26666667 45.73333333] ; [ 4.73333333 66.26666667],0
p11,1,0.90471,0.014331,[23 26] ; [33 39],[22.67768595 26.32231405] ; [33.32231405 38.67768595],0
a2,1,0.981595,0.000532,[ 2 47] ; [ 3 69],[ 2.02479339 46.97520661] ; [ 2.97520661 69.02479339],0
a5,1,0.989978,0.000158,[19 30] ; [28 44],[19.03305785 29.96694215] ; [27.96694215 44.03305785],0
