Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,33.373501,[40 46] ; [225  61],[61.26344086 24.73655914] ; [203.73655914  82.26344086],1
p12,1,0.184676,1.759584,[ 6 81] ; [ 34 251],[ 9.35483871 77.64516129] ; [ 30.64516129 254.35483871],0
p6,1,0.187802,1.734776,[36 52] ; [138 144],[41.38378378 46.61621622] ; [132.61621622 149.38378378],0
p7,1,0.194756,1.681266,[57 29] ; [205  74],[61.73150685 24.26849315] ; [200.26849315  78.73150685],0
u2,1,0.195323,1.677001,[18 15] ; [31 14],[20.73076923 12.26923077] ; [28.26923077 16.73076923],0
a5,1,0.206726,1.594204,[66 22] ; [233  54],[70.16533333 17.83466667] ; [228.83466667  58.16533333],0
p11,1,0.217464,1.521025,[77 11] ; [235  52],[73.216 14.784] ; [238.784  48.216],0
a1,1,0.306882,1.044049,[ 3 85] ; [ 18 269],[ 4.928 83.072] ; [ 16.072 270.928],0
u3,1,0.327321,0.959468,[21 12] ; [34 12],[22.97468354 10.02531646] ; [32.02531646 13.97468354],0
a4,1,0.328509,0.954767,[38 50] ; [141 146],[42.00533333 45.99466667] ; [136.99466667 150.00533333],0
d4,1,0.334722,0.930541,[72 16] ; [246  40],[74.82352941 13.17647059] ; [243.17647059  42.82352941],0
p4,1,0.387168,0.747818,[55 33] ; [193  93],[58.35294118 29.64705882] ; [189.64705882  96.35294118],0
d2,1,0.391919,0.732979,[53 35] ; [158 129],[49.51466667 38.48533333] ; [161.48533333 125.51466667],0
r1,1,0.410897,0.676204,[71 16] ; [243  42],[73.43548387 13.56451613] ; [240.56451613  44.43548387],0
n3,1,0.446255,0.580146,[11  6] ; [43 15],[12.24  4.76] ; [41.76 16.24],0
d3,1,0.463848,0.536592,[58 30] ; [201  86],[60.77866667 27.22133333] ; [198.22133333  88.77866667],0
s4,1,0.494505,0.466709,[15 73] ; [ 58 227],[17.22252011 70.77747989] ; [ 55.77747989 229.22252011],0
b3,1,0.495916,0.463665,[23 34] ; [ 94 113],[25.26136364 31.73863636] ; [ 91.73863636 115.26136364],0
b2,1,0.495916,0.463665,[23 34] ; [ 94 113],[25.26136364 31.73863636] ; [ 91.73863636 115.26136364],0
d5,1,0.50404,0.446419,[77 11] ; [242  44],[75.05882353 12.94117647] ; [243.94117647  42.05882353],0
a8,1,0.552233,0.353332,[13 70] ; [ 48 211],[14.80409357 68.19590643] ; [ 46.19590643 212.80409357],0
a6,1,0.585676,0.297148,[56 32] ; [191  95],[58.11764706 29.88235294] ; [188.88235294  97.11764706],0
d1,1,0.586733,0.295475,[61 27] ; [190  97],[58.90133333 29.09866667] ; [192.09866667  94.90133333],0
p3,1,0.635164,0.225123,[49 39] ; [168 119],[50.92266667 37.07733333] ; [166.07733333 120.92266667],0
b1,1,0.644775,0.212552,[38 50] ; [116 171],[36.13866667 51.86133333] ; [117.86133333 169.13866667],0
p2,1,0.687731,0.161552,[76 12] ; [242  44],[74.82352941 13.17647059] ; [243.17647059  42.82352941],0
n2,1,0.771015,0.084709,[12  5] ; [43 15],[12.46666667  4.53333333] ; [42.53333333 15.46666667],0
s1,1,0.775613,0.081248,[ 3 82] ; [ 12 272],[ 3.45528455 81.54471545] ; [ 11.54471545 272.45528455],0
b5,1,0.822652,0.050237,[53 35] ; [169 118],[52.096 35.904] ; [169.904 117.096],0
r4,1,0.932781,0.007114,[83  5] ; [270  17],[82.83733333  5.16266667] ; [270.16266667  16.83733333],0
p8,1,0.938755,0.005903,[51 36] ; [164 118],[50.69105691 36.30894309] ; [164.30894309 117.69105691],0
