Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.003026,8.791548,[40  5] ; [38 22],[33.42857143 11.57142857] ; [44.57142857 15.42857143],0
d2,1,0.214951,1.537763,[25 20] ; [26 34],[21.85714286 23.14285714] ; [29.14285714 30.85714286],0
b3,1,0.262249,1.256844,[ 6 21] ; [14 26],[ 8.05970149 18.94029851] ; [11.94029851 28.05970149],0
b2,1,0.262249,1.256844,[ 6 21] ; [14 26],[ 8.05970149 18.94029851] ; [11.94029851 28.05970149],0
v2,1,0.302443,1.063391,[21 24] ; [22 38],[18.42857143 26.57142857] ; [24.57142857 35.42857143],0
s7,1,0.323678,0.974026,[ 9 36] ; [ 7 48],[ 7.2 37.8] ; [ 8.8 46.2],0
d5,1,0.338743,0.915182,[30 16] ; [45 16],[32.24299065 13.75700935] ; [42.75700935 18.24299065],0
d1,1,0.353215,0.861874,[23 23] ; [25 36],[20.63551402 25.36448598] ; [27.36448598 33.63551402],0
a6,1,0.353439,0.861072,[29 17] ; [33 28],[26.65420561 19.34579439] ; [35.34579439 25.65420561],0
p10,1,0.369959,0.803803,[10 36] ; [ 9 51],[ 8.24528302 37.75471698] ; [10.75471698 49.24528302],0
s5,1,0.421976,0.644805,[ 8 38] ; [ 7 52],[ 6.57142857 39.42857143] ; [ 8.42857143 50.57142857],0
a8,1,0.428014,0.628205,[ 4 38] ; [ 3 53],[ 3. 39.] ; [ 4. 52.],0
s6,1,0.45328,0.562437,[11 35] ; [18 41],[12.7047619 33.2952381] ; [16.2952381 42.7047619],0
p3,1,0.469873,0.522275,[10 36] ; [17 44],[11.60747664 34.39252336] ; [15.39252336 45.60747664],0
r2,1,0.4732,0.514494,[39  7] ; [46 12],[37.59615385  8.40384615] ; [47.40384615 10.59615385],0
n1,1,0.510704,0.432624,[ 4 12] ; [10 19],[ 4.97777778 11.02222222] ; [ 9.02222222 19.97777778],0
p6,1,0.55469,0.348981,[ 8 37] ; [ 8 51],[ 6.92307692 38.07692308] ; [ 9.07692308 49.92307692],0
n3,1,0.565172,0.330827,[10  6] ; [15 13],[9.09090909 6.90909091] ; [15.90909091 12.09090909],0
u1,1,0.602701,0.270942,[ 6 40] ; [ 6 55],[ 5.1588785 40.8411215] ; [ 6.8411215 54.1588785],0
s1,1,0.608624,0.262184,[ 2 44] ; [ 4 56],[ 2.60377358 43.39622642] ; [ 3.39622642 56.60377358],0
n4,1,0.62315,0.241465,[29 17] ; [35 25],[27.77358491 18.22641509] ; [36.22641509 23.77358491],0
v1,1,0.631634,0.229852,[14 32] ; [16 45],[12.89719626 33.10280374] ; [17.10280374 43.89719626],0
d3,1,0.635239,0.225023,[27 19] ; [33 28],[25.79439252 20.20560748] ; [34.20560748 26.79439252],0
a7,1,0.727786,0.121154,[27 18] ; [38 22],[27.85714286 17.14285714] ; [37.14285714 22.85714286],0
n5,1,0.733537,0.115888,[23 23] ; [32 28],[23.86792453 22.13207547] ; [31.13207547 28.86792453],0
d4,1,0.748208,0.103043,[33 12] ; [43 18],[32.26415094 12.73584906] ; [43.73584906 17.26415094],0
b5,1,0.75461,0.097698,[25 21] ; [35 26],[25.79439252 20.20560748] ; [34.20560748 26.79439252],0
v3,1,0.822054,0.050582,[12 34] ; [16 41],[12.50485437 33.49514563] ; [15.49514563 41.50485437],0
n2,1,0.831002,0.045547,[9 6] ; [17 13],[8.66666667 6.33333333] ; [17.33333333 12.66666667],0
p5,1,0.839815,0.040856,[ 1 45] ; [ 1 60],[ 0.85981308 45.14018692] ; [ 1.14018692 59.85981308],0
p12,1,0.839815,0.040856,[ 1 45] ; [ 1 60],[ 0.85981308 45.14018692] ; [ 1.14018692 59.85981308],0
s8,1,0.873691,0.025272,[ 5 41] ; [ 7 52],[ 5.25714286 40.74285714] ; [ 6.74285714 52.25714286],0
a4,1,0.88476,0.021007,[17 29] ; [23 37],[17.35849057 28.64150943] ; [22.64150943 37.35849057],0
a5,1,0.886204,0.02048,[25 21] ; [34 27],[25.36448598 20.63551402] ; [33.63551402 27.36448598],0
s2,1,1.0,0.0,[ 6 39] ; [ 8 52],[ 6. 39.] ; [ 8. 52.],0
