Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,9e-06,19.744782,[15 50] ; [51 35],[28.41059603 36.58940397] ; [37.58940397 48.41059603],1
n3,1,0.17532,1.836857,[16  3] ; [20 10],[13.95918367  5.04081633] ; [22.04081633  7.95918367],0
a6,1,0.182094,1.780454,[33 32] ; [53 33],[37.01986755 27.98013245] ; [48.98013245 37.01986755],0
p8,1,0.185391,1.75387,[25 39] ; [42 42],[28.97297297 35.02702703] ; [38.02702703 45.97297297],0
a3,1,0.201575,1.630927,[32 32] ; [52 34],[35.84 28.16] ; [48.16 37.84],0
r4,1,0.224915,1.47273,[36 29] ; [56 30],[39.60264901 25.39735099] ; [52.39735099 33.60264901],0
v4,1,0.273484,1.19919,[57  8] ; [79  6],[58.93333333  6.06666667] ; [77.06666667  7.93333333],0
d5,1,0.294305,1.099822,[41 23] ; [62 24],[43.94666667 20.05333333] ; [59.05333333 26.94666667],0
u3,1,0.319137,0.992481,[12 21] ; [16 17],[14. 19.] ; [14. 19.],0
u2,1,0.324534,0.970588,[15 18] ; [19 14],[17. 16.] ; [17. 16.],0
a2,1,0.349703,0.874534,[ 4 61] ; [ 9 77],[ 5.59602649 59.40397351] ; [ 7.40397351 78.59602649],0
n1,1,0.391356,0.734725,[ 5 13] ; [12 18],[ 6.375 11.625] ; [10.625 19.375],0
u1,1,0.440513,0.594945,[ 4 61] ; [ 3 83],[ 3.01324503 61.98675497] ; [ 3.98675497 82.01324503],0
a7,1,0.444949,0.583486,[37 27] ; [55 31],[39.25333333 24.74666667] ; [52.74666667 33.25333333],0
b5,1,0.473644,0.513461,[43 22] ; [52 34],[40.89403974 24.10596026] ; [54.10596026 31.89403974],0
s4,1,0.475359,0.509492,[12 53] ; [20 66],[13.77483444 51.22516556] ; [18.22516556 67.77483444],0
n6,1,0.500517,0.453839,[50 15] ; [70 16],[51.65562914 13.34437086] ; [68.34437086 17.65562914],0
n2,1,0.524129,0.405762,[13  6] ; [23  7],[13.95918367  5.04081633] ; [22.04081633  7.95918367],0
b1,1,0.559637,0.340333,[28 37] ; [33 53],[26.25827815 38.74172185] ; [34.74172185 51.25827815],0
r2,1,0.590352,0.289795,[50 14] ; [67 15],[51.28767123 12.71232877] ; [65.71232877 16.28767123],0
b4,1,0.734964,0.114603,[36 29] ; [50 36],[37.01986755 27.98013245] ; [48.98013245 37.01986755],0
s1,1,0.741272,0.109012,[ 1 63] ; [ 2 84],[ 1.28 62.72] ; [ 1.72 84.28],0
a8,1,0.807043,0.059655,[ 6 55] ; [ 7 74],[ 5.58450704 55.41549296] ; [ 7.41549296 73.58450704],0
p6,1,0.920666,0.009919,[22 41] ; [30 54],[22.28571429 40.71428571] ; [29.71428571 54.28571429],0
a4,1,0.982801,0.000465,[19 46] ; [25 61],[18.94039735 46.05960265] ; [25.05960265 60.94039735],0
