Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,55.937988,[18 30] ; [89  5],[36.16901408 11.83098592] ; [70.83098592 23.16901408],1
p7,1,0.017792,5.616493,[ 5 41] ; [26 64],[10.48529412 35.51470588] ; [20.51470588 69.48529412],0
v1,1,0.01956,5.45073,[10 38] ; [38 56],[16.22535211 31.77464789] ; [31.77464789 62.22535211],0
u2,1,0.020515,5.36751,[ 6 13] ; [22 12],[10.03773585  8.96226415] ; [17.96226415 16.03773585],0
b5,1,0.021471,5.288129,[22 27] ; [61 33],[28.44055944 20.55944056] ; [54.55944056 39.44055944],0
d3,1,0.026118,4.948177,[21 28] ; [58 35],[27.26056338 21.73943662] ; [51.73943662 41.26056338],0
p6,1,0.038728,4.272744,[ 2 46] ; [15 78],[ 5.78723404 42.21276596] ; [11.21276596 81.78723404],0
s7,1,0.040364,4.202503,[10 37] ; [34 54],[15.31851852 31.68148148] ; [28.68148148 59.31851852],0
d4,1,0.072424,3.227208,[31 18] ; [72 21],[35.54225352 13.45774648] ; [67.45774648 25.54225352],0
v2,1,0.073442,3.204376,[14 32] ; [40 46],[18.81818182 27.18181818] ; [35.18181818 50.81818182],0
v3,1,0.081111,3.042492,[11 37] ; [32 53],[15.51879699 32.48120301] ; [27.48120301 57.51879699],0
a7,1,0.090163,2.871467,[23 25] ; [59 35],[27.71830986 20.28169014] ; [54.28169014 39.71830986],0
s4,1,0.092777,2.825517,[ 5 44] ; [20 73],[ 8.62676056 40.37323944] ; [16.37323944 76.62676056],0
b2,1,0.120991,2.404443,[15 18] ; [17 41],[11.6043956 21.3956044] ; [20.3956044 37.6043956],0
b3,1,0.120991,2.404443,[15 18] ; [17 41],[11.6043956 21.3956044] ; [20.3956044 37.6043956],0
n2,1,0.133681,2.249224,[14 13] ; [24 10],[16.81967213 10.18032787] ; [21.18032787 12.81967213],0
p12,1,0.177701,1.816747,[ 1 48] ; [ 7 86],[ 2.76056338 46.23943662] ; [ 5.23943662 87.76056338],0
p4,1,0.182088,1.780496,[ 6 42] ; [20 72],[ 8.91428571 39.08571429] ; [17.08571429 74.91428571],0
p1,1,0.23018,1.43975,[ 6 43] ; [ 6 88],[ 4.11188811 44.88811189] ; [ 7.88811189 86.11188811],0
d2,1,0.256035,1.29007,[26 22] ; [41 52],[22.80851064 25.19148936] ; [44.19148936 48.80851064],0
b1,1,0.288071,1.128615,[27 22] ; [43 51],[23.98601399 25.01398601] ; [46.01398601 47.98601399],0
d1,1,0.296261,1.090949,[20 29] ; [47 47],[22.95804196 26.04195804] ; [44.04195804 49.95804196],0
n5,1,0.321045,0.984683,[32 16] ; [54 39],[29.27659574 18.72340426] ; [56.72340426 36.27659574],0
a8,1,0.409799,0.679385,[ 3 43] ; [10 82],[ 4.33333333 41.66666667] ; [ 8.66666667 83.33333333],0
a6,1,0.421857,0.645137,[25 24] ; [54 39],[27.26056338 21.73943662] ; [51.73943662 41.26056338],0
d5,1,0.437369,0.603175,[30 19] ; [63 30],[32.0915493 16.9084507] ; [60.9084507 32.0915493],0
a2,1,0.478966,0.501217,[ 8 41] ; [20 74],[ 9.59440559 39.40559441] ; [18.40559441 75.59440559],0
p8,1,0.481216,0.496107,[ 6 42] ; [16 78],[ 7.43661972 40.56338028] ; [14.56338028 79.43661972],0
u1,1,0.535033,0.384824,[ 5 44] ; [13 81],[ 6.16783217 42.83216783] ; [11.83216783 82.16783217],0
s1,1,0.573199,0.317359,[ 5 43] ; [ 7 85],[ 4.11428571 43.88571429] ; [ 7.88571429 84.11428571],0
a5,1,0.607007,0.264556,[27 22] ; [56 38],[28.44055944 20.55944056] ; [54.55944056 39.44055944],0
p5,1,0.74383,0.106789,[ 2 46] ; [ 5 87],[ 2.4 45.6] ; [ 4.6 87.4],0
a4,1,0.787962,0.072338,[19 29] ; [39 54],[19.74468085 28.25531915] ; [38.25531915 54.74468085],0
b4,1,0.788292,0.072108,[27 22] ; [54 40],[27.75524476 21.24475524] ; [53.24475524 40.75524476],0
n1,1,0.8519,0.034855,[12 15] ; [15 17],[12.3559322 14.6440678] ; [14.6440678 17.3559322],0
a3,1,0.912629,0.012039,[30 18] ; [59 34],[30.29787234 17.70212766] ; [58.70212766 34.29787234],0
n4,1,0.922846,0.00938,[29 19] ; [56 38],[28.73239437 19.26760563] ; [56.26760563 37.73239437],0
