Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,35.530722,[136 104] ; [ 43 119],[106.86567164 133.13432836] ; [72.13432836 89.86567164],1
u4,1,0.032918,4.550029,[ 10 234] ; [  1 163],[  6.57843137 237.42156863] ; [  4.42156863 159.57843137],0
d3,1,0.033089,4.541153,[183  61] ; [107  57],[173.43137255  70.56862745] ; [116.56862745  47.43137255],0
r2,1,0.062064,3.481363,[234   7] ; [150  11],[230.20895522  10.79104478] ; [153.79104478   7.20895522],0
p5,1,0.066352,3.371038,[ 52 192] ; [ 23 140],[ 44.96314496 199.03685504] ; [ 30.03685504 132.96314496],0
n2,1,0.06762,3.339879,[32  5] ; [24 11],[28.77777778  8.22222222] ; [27.22222222  7.77777778],0
p3,1,0.072061,3.235436,[165  79] ; [96 67],[156.47174447  87.52825553] ; [104.52825553  58.47174447],0
u1,1,0.081574,3.033262,[ 49 195] ; [ 22 142],[ 42.46078431 201.53921569] ; [ 28.53921569 135.46078431],0
s7,1,0.081859,3.027599,[134  97] ; [77 80],[125.62113402 105.37886598] ; [85.37886598 71.62113402],0
d2,1,0.106505,2.605328,[127 117] ; [72 92],[119.00980392 124.99019608] ; [79.99019608 84.00980392],0
a7,1,0.113998,2.497903,[186  57] ; [114  50],[179.11547912  63.88452088] ; [120.88452088  43.11547912],0
p7,1,0.129777,2.295176,[204  37] ; [126  34],[198.32917706  42.67082294] ; [131.67082294  28.32917706],0
b5,1,0.142407,2.151757,[140 104] ; [82 82],[132.76470588 111.23529412] ; [89.23529412 74.76470588],0
u3,1,0.166087,1.917909,[34 25] ; [26 32],[30.25641026 28.74358974] ; [29.74358974 28.25641026],0
s6,1,0.216303,1.528734,[172  64] ; [106  52],[166.5177665  69.4822335] ; [111.4822335  46.5177665],0
r3,1,0.245797,1.347037,[235   9] ; [152  10],[232.58128079  11.41871921] ; [154.41871921   7.58128079],0
p12,1,0.246224,1.344604,[ 30 214] ; [ 14 148],[ 26.44334975 217.55665025] ; [ 17.55665025 144.44334975],0
s2,1,0.277782,1.17791,[133 108] ; [81 82],[127.65841584 113.34158416] ; [86.34158416 76.65841584],0
s4,1,0.29585,1.092807,[ 38 202] ; [ 32 129],[ 41.89526185 198.10473815] ; [ 28.10473815 132.89526185],0
b4,1,0.362064,0.830721,[145  99] ; [90 74],[140.53921569 103.46078431] ; [94.46078431 69.53921569],0
p11,1,0.392485,0.731228,[214  30] ; [139  25],[211.10784314  32.89215686] ; [141.89215686  22.10784314],0
a8,1,0.463879,0.536519,[ 38 180] ; [ 22 129],[ 35.44715447 182.55284553] ; [ 24.55284553 126.44715447],0
s1,1,0.468351,0.525865,[  6 238] ; [  6 156],[  7.21182266 236.78817734] ; [  4.78817734 157.21182266],0
s3,1,0.521705,0.410521,[141 100] ; [89 72],[137.88557214 103.11442786] ; [92.11442786 68.88557214],0
a6,1,0.64272,0.215202,[161  82] ; [105  59],[158.81572482  84.18427518] ; [107.18427518  56.81572482],0
p2,1,0.656242,0.198121,[226  18] ; [149  14],[224.81572482  19.18427518] ; [150.18427518  12.81572482],0
v4,1,0.70298,0.14539,[238   6] ; [157   5],[237.38916256   6.61083744] ; [157.61083744   4.38916256],0
a1,1,0.840219,0.040648,[ 13 231] ; [  8 156],[ 12.55882353 231.44117647] ; [  8.44117647 155.55882353],0
p1,1,0.863718,0.029461,[ 30 214] ; [ 19 143],[ 29.44827586 214.55172414] ; [ 19.55172414 142.44827586],0
n3,1,0.936612,0.006325,[25 11] ; [24 11],[24.84507042 11.15492958] ; [24.15492958 10.84507042],0
b1,1,0.981956,0.000512,[ 89 155] ; [ 60 104],[ 89.10784314 154.89215686] ; [ 59.89215686 104.10784314],0
u2,1,1.0,0.0,[30 29] ; [30 29],[30. 29.] ; [30. 29.],0
