Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,42.378474,[ 21 376] ; [22 55],[ 36.01476793 360.98523207] ; [ 6.98523207 70.01476793],1
b4,1,0.681977,0.167909,[238 161] ; [44 33],[236.38235294 162.61764706] ; [45.61764706 31.38235294],0
a8,1,0.69043,0.158621,[ 60 301] ; [13 57],[ 61.14385151 299.85614849] ; [11.85614849 58.14385151],0
p2,1,0.716081,0.132278,[340  58] ; [67 10],[341.02315789  56.97684211] ; [65.97684211 11.02315789],0
b1,1,0.71669,0.131686,[157 242] ; [32 45],[158.42647059 240.57352941] ; [30.57352941 46.42647059],0
a7,1,0.758094,0.094855,[286 112] ; [54 23],[284.88421053 113.11578947] ; [55.11578947 21.88421053],0
d4,1,0.759021,0.094106,[334  63] ; [65 11],[334.89006342  62.10993658] ; [64.10993658 11.89006342],0
d3,1,0.914429,0.011546,[280 118] ; [53 23],[279.60759494 118.39240506] ; [53.39240506 22.60759494],0
u2,1,0.96269,0.002188,[65 38] ; [10  6],[64.91596639 38.08403361] ; [10.08403361  5.91596639],0
d1,1,0.975909,0.000912,[248 151] ; [48 29],[248.11764706 150.88235294] ; [47.88235294 29.11764706],0
p11,1,0.981107,0.000561,[326  73] ; [63 14],[326.07352941  72.92647059] ; [62.92647059 14.07352941],0
d2,1,0.998308,4e-06,[209 188] ; [40 36],[208.99154334 188.00845666] ; [40.00845666 35.99154334],0
u3,1,1.0,0.0,[65 39] ; [10  6],[65. 39.] ; [10.  6.],0
