Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,80.244818,[290  71] ; [52 83],[248.91532258 112.08467742] ; [93.08467742 41.91532258],1
u2,1,0.156763,2.005172,[51 32] ; [15 17],[47.63478261 35.36521739] ; [18.36521739 13.63478261],0
s3,1,0.186092,1.748288,[204 152] ; [85 48],[210.39672802 145.60327198] ; [78.60327198 54.39672802],0
a5,1,0.191179,1.708511,[287  77] ; [99 36],[281.57114228  82.42885772] ; [104.42885772  30.57114228],0
b4,1,0.22841,1.450738,[208 156] ; [69 66],[202.06012024 161.93987976] ; [74.93987976 60.06012024],0
s8,1,0.236373,1.402096,[179 182] ; [75 60],[184.86693548 176.13306452] ; [69.13306452 65.86693548],0
s6,1,0.299477,1.076522,[260  95] ; [89 41],[255.45360825  99.54639175] ; [93.54639175 36.45360825],0
p10,1,0.315072,1.009295,[339  23] ; [122  12],[336.45564516  25.54435484] ; [124.54435484   9.45564516],0
n3,1,0.337233,0.920921,[50 10] ; [24  8],[48.26086957 11.73913043] ; [25.73913043  6.26086957],0
a1,1,0.424539,0.637716,[ 20 344] ; [ 10 125],[ 21.88376754 342.11623246] ; [  8.11623246 126.88376754],0
p5,1,0.455372,0.557246,[ 55 308] ; [ 24 110],[ 57.70020121 305.29979879] ; [ 21.29979879 112.70020121],0
p2,1,0.460276,0.545223,[335  28] ; [120  13],[332.99395161  30.00604839] ; [122.00604839  10.99395161],0
n4,1,0.460355,0.545032,[290  73] ; [111  23],[292.8832998  70.1167002] ; [108.1167002  25.8832998],0
u4,1,0.48499,0.487622,[  7 356] ; [  4 131],[  8.01807229 354.98192771] ; [  2.98192771 132.01807229],0
p1,1,0.486516,0.484223,[ 37 325] ; [ 11 124],[ 34.96177062 327.03822938] ; [ 13.03822938 121.96177062],0
d2,1,0.509981,0.434106,[173 189] ; [69 66],[176.26559356 185.73440644] ; [65.73440644 69.26559356],0
p3,1,0.551487,0.354659,[230 133] ; [81 53],[227.14889336 135.85110664] ; [83.85110664 50.14889336],0
v3,1,0.608623,0.262185,[149 198] ; [61 73],[151.4968815 195.5031185] ; [58.5031185 75.4968815],0
a4,1,0.611328,0.258246,[176 187] ; [62 73],[173.48192771 189.51807229] ; [64.51807229 70.48192771],0
d4,1,0.646984,0.209724,[306  56] ; [111  23],[304.34274194  57.65725806] ; [112.65725806  21.34274194],0
p11,1,0.671464,0.179894,[310  54] ; [117  18],[311.47895792  52.52104208] ; [115.52104208  19.47895792],0
s2,1,0.754421,0.097853,[195 165] ; [71 64],[193.45454545 166.54545455] ; [72.54545455 62.45454545],0
p8,1,0.767282,0.087576,[250 112] ; [90 43],[248.64646465 113.35353535] ; [91.35353535 41.64646465],0
n2,1,0.776217,0.080799,[47 13] ; [25  8],[46.4516129 13.5483871] ; [25.5483871  7.4516129],0
s1,1,0.77782,0.079615,[  9 350] ; [  4 131],[  9.44736842 349.55263158] ; [  3.55263158 131.44736842],0
v1,1,0.799742,0.064354,[211 143] ; [77 55],[209.77777778 144.22222222] ; [78.22222222 53.77777778],0
n6,1,0.858445,0.03181,[314  45] ; [118  16],[314.5801217  44.4198783] ; [117.4198783  16.5801217],0
p6,1,0.875784,0.024435,[179 182] ; [66 65],[179.76626016 181.23373984] ; [65.23373984 65.76626016],0
a3,1,0.961353,0.002348,[279  83] ; [103  31],[278.7983871  83.2016129] ; [103.2016129  30.7983871],0
