Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,26.632493,[60 19] ; [ 7 24],[48.11818182 30.88181818] ; [18.88181818 12.11818182],1
p7,1,0.831554,0.045245,[39 38] ; [15 16],[38.5 38.5] ; [15.5 15.5],0
u3,1,0.839931,0.040797,[13  8] ; [7 5],[12.72727273  8.27272727] ; [7.27272727 4.72727273],0
v3,1,0.886543,0.020358,[29 47] ; [11 19],[28.67924528 47.32075472] ; [11.32075472 18.67924528],0
u4,1,0.89424,0.017673,[ 3 77] ; [ 1 30],[ 2.88288288 77.11711712] ; [ 1.11711712 29.88288288],0
n4,1,0.905252,0.014168,[51 28] ; [19 11],[50.73394495 28.26605505] ; [19.26605505 10.73394495],0
p12,1,0.908359,0.01325,[ 3 76] ; [ 1 29],[ 2.89908257 76.10091743] ; [ 1.10091743 28.89908257],0
a4,1,0.917755,0.010663,[37 43] ; [14 17],[36.75675676 43.24324324] ; [14.24324324 16.75675676],0
v2,1,0.957517,0.002838,[41 33] ; [17 14],[40.87619048 33.12380952] ; [17.12380952 13.87619048],0
p1,1,0.97233,0.001203,[10 69] ; [ 4 27],[10.05454545 68.94545455] ; [ 3.94545455 27.05454545],0
s8,1,0.987774,0.000235,[44 36] ; [17 14],[43.96396396 36.03603604] ; [17.03603604 13.96396396],0
b2,1,0.990935,0.000129,[11 24] ; [ 6 13],[11.01851852 23.98148148] ; [ 5.98148148 13.01851852],0
b3,1,0.990935,0.000129,[11 24] ; [ 6 13],[11.01851852 23.98148148] ; [ 5.98148148 13.01851852],0
