Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.3e-05,19.004466,[28 40] ; [86 31],[41.9027027 26.0972973] ; [72.0972973 44.9027027],1
p8,1,0.65539,0.199172,[44 26] ; [76 39],[45.40540541 24.59459459] ; [74.59459459 40.40540541],0
r4,1,0.680707,0.169331,[63  8] ; [106  11],[63.82446809  7.17553191] ; [105.17553191  11.82446809],0
b4,1,0.699283,0.149219,[38 33] ; [66 51],[39.27659574 31.72340426] ; [64.72340426 52.27659574],0
s4,1,0.727058,0.12183,[ 7 64] ; [ 13 100],[ 7.7173913 63.2826087] ; [ 12.2826087 100.7173913],0
p12,1,0.732374,0.116943,[ 4 67] ; [  8 108],[ 4.55614973 66.44385027] ; [  7.44385027 108.55614973],0
b1,1,0.741152,0.109117,[28 43] ; [49 68],[29.07978723 41.92021277] ; [47.92021277 69.07978723],0
p11,1,0.742551,0.107897,[55 16] ; [93 24],[55.89361702 15.10638298] ; [92.10638298 24.89361702],0
n6,1,0.748996,0.102376,[61  9] ; [100  17],[60.26737968  9.73262032] ; [100.73262032  16.26737968],0
p5,1,0.78307,0.075801,[12 59] ; [18 99],[11.32978723 59.67021277] ; [18.67021277 98.32978723],0
s2,1,0.872662,0.025689,[11 60] ; [19 97],[11.39037433 59.60962567] ; [18.60962567 97.39037433],0
v4,1,0.987348,0.000251,[68  3] ; [112   5],[67.9787234  3.0212766] ; [112.0212766   4.9787234],0
