Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,66.663474,[284  72] ; [52 75],[247.65217391 108.34782609] ; [88.34782609 38.65217391],1
b3,1,0.093712,2.809424,[ 65 138] ; [36 49],[ 71.19097222 131.80902778] ; [29.80902778 55.19097222],0
u2,1,0.094192,2.801225,[67 44] ; [16 20],[62.67346939 48.32653061] ; [20.32653061 15.67346939],0
b5,1,0.101079,2.688429,[237 120] ; [74 53],[229.3946281 127.6053719] ; [81.6053719 45.3946281],0
a5,1,0.111336,2.535148,[260  97] ; [83 44],[252.99793388 104.00206612] ; [90.00206612 36.99793388],0
p5,1,0.120541,2.410283,[ 20 335] ; [ 12 112],[ 23.71607516 331.28392484] ; [  8.28392484 115.71607516],0
s8,1,0.131912,2.269858,[130 226] ; [56 71],[137.0931677 218.9068323] ; [48.9068323 78.0931677],0
p7,1,0.144702,2.127227,[219 130] ; [68 55],[212.20974576 136.79025424] ; [74.79025424 48.20974576],0
p4,1,0.162381,1.951911,[210 147] ; [64 60],[203.36382536 153.63617464] ; [70.63617464 53.36382536],0
n1,1,0.186459,1.745375,[22 48] ; [18 23],[25.22522523 44.77477477] ; [14.77477477 26.22522523],0
p2,1,0.186726,1.743263,[307  49] ; [100  23],[302.48851775  53.51148225] ; [104.51148225  18.48851775],0
p8,1,0.227197,1.458326,[184 168] ; [57 67],[178.21848739 173.78151261] ; [62.78151261 61.21848739],0
a8,1,0.266647,1.233914,[ 49 274] ; [ 13 105],[ 45.41043084 277.58956916] ; [ 16.58956916 101.41043084],0
a1,1,0.283838,1.148619,[ 12 345] ; [  7 120],[ 14.01446281 342.98553719] ; [  4.98553719 122.01446281],0
p12,1,0.312097,1.021779,[ 23 333] ; [  5 120],[ 20.72349272 335.27650728] ; [  7.27650728 117.72349272],0
p6,1,0.315101,1.009175,[116 238] ; [34 88],[111.55462185 242.44537815] ; [38.44537815 83.55462185],0
n4,1,0.3403,0.909301,[266  91] ; [100  27],[269.96280992  87.03719008] ; [96.03719008 30.96280992],0
a4,1,0.427005,0.630957,[157 198] ; [51 76],[153.19502075 201.80497925] ; [54.80497925 72.19502075],0
s6,1,0.481585,0.495272,[210 145] ; [70 56],[206.65280665 148.34719335] ; [73.34719335 52.65280665],0
a3,1,0.539455,0.376551,[244 111] ; [91 36],[246.73236515 108.26763485] ; [88.26763485 38.73236515],0
n6,1,0.628267,0.234418,[295  61] ; [102  24],[293.21991701  62.78008299] ; [103.78008299  22.21991701],0
v3,1,0.657098,0.197068,[125 215] ; [48 75],[127.04103672 212.95896328] ; [45.95896328 77.04103672],0
s1,1,0.707325,0.140963,[  9 345] ; [  4 122],[  9.5875 344.4125] ; [  3.4125 122.5875],0
s4,1,0.749836,0.101669,[ 40 315] ; [ 13 114],[ 39.03526971 315.96473029] ; [ 13.96473029 113.03526971],0
s3,1,0.761607,0.092034,[170 184] ; [62 63],[171.45720251 182.54279749] ; [60.54279749 64.45720251],0
n3,1,0.782651,0.076102,[52 19] ; [31 10],[52.61607143 18.38392857] ; [30.38392857 10.61607143],0
v1,1,0.814446,0.055081,[179 165] ; [63 61],[177.88034188 166.11965812] ; [64.11965812 59.88034188],0
s2,1,0.882874,0.021705,[140 216] ; [49 78],[139.30434783 216.69565217] ; [49.69565217 77.30434783],0
p11,1,0.895605,0.017217,[299  58] ; [107  20],[299.46694215  57.53305785] ; [106.53305785  20.46694215],0
n2,1,0.901271,0.01539,[51 20] ; [29 12],[50.71428571 20.28571429] ; [29.28571429 11.71428571],0
u4,1,0.921261,0.00977,[  9 348] ; [  3 124],[  8.85123967 348.14876033] ; [  3.14876033 123.85123967],0
d2,1,0.95534,0.003136,[158 198] ; [56 71],[157.73084886 198.26915114] ; [56.26915114 70.73084886],0
p1,1,0.965036,0.001921,[ 23 333] ; [  8 118],[ 22.89626556 333.10373444] ; [  8.10373444 117.89626556],0
