Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.420637,[80 20] ; [23 43],[62.04819277 37.95180723] ; [40.95180723 25.04819277],1
a2,1,0.030224,4.696488,[24 76] ; [ 7 59],[18.6746988 81.3253012] ; [12.3253012 53.6746988],0
p8,1,0.034596,4.464988,[33 64] ; [12 52],[27.11180124 69.88819876] ; [17.88819876 46.11180124],0
p4,1,0.048788,3.882637,[40 57] ; [17 48],[34.12962963 62.87037037] ; [22.87037037 42.12962963],0
p10,1,0.076701,3.133462,[45 51] ; [21 43],[39.6 56.4] ; [26.4 37.6],0
a4,1,0.079077,3.083761,[44 55] ; [20 45],[38.63414634 60.36585366] ; [25.36585366 39.63414634],0
u2,1,0.094097,2.802842,[16 18] ; [ 9 24],[12.68656716 21.31343284] ; [12.31343284 20.68656716],0
u1,1,0.101108,2.687981,[12 88] ; [ 3 63],[ 9.03614458 90.96385542] ; [ 5.96385542 60.03614458],0
v1,1,0.11474,2.487692,[38 62] ; [17 48],[33.33333333 66.66666667] ; [21.66666667 43.33333333],0
n3,1,0.132465,2.263374,[26 13] ; [13 14],[23.04545455 15.95454545] ; [15.95454545 11.04545455],0
s2,1,0.14148,2.161787,[35 65] ; [16 50],[30.72289157 69.27710843] ; [20.27710843 45.72289157],0
p6,1,0.145314,2.120766,[23 74] ; [ 9 54],[19.4 77.6] ; [12.6 50.4],0
s3,1,0.160335,1.971064,[45 54] ; [22 42],[40.69325153 58.30674847] ; [26.30674847 37.69325153],0
b1,1,0.161425,1.96083,[48 52] ; [39 27],[52.40963855 47.59036145] ; [34.59036145 31.40963855],0
a1,1,0.164857,1.929102,[ 6 94] ; [ 8 58],[ 8.43373494 91.56626506] ; [ 5.56626506 60.43373494],0
p1,1,0.17729,1.820196,[ 4 96] ; [ 6 60],[ 6.02409639 93.97590361] ; [ 3.97590361 62.02409639],0
a6,1,0.201754,1.62963,[58 41] ; [32 34],[54. 45.] ; [36. 30.],0
s1,1,0.260598,1.265579,[11 87] ; [ 4 62],[ 8.96341463 89.03658537] ; [ 6.03658537 59.96341463],0
v3,1,0.281391,1.16036,[29 65] ; [15 50],[26.01257862 67.98742138] ; [17.98742138 47.01257862],0
b4,1,0.342388,0.901468,[56 44] ; [32 34],[53.01204819 46.98795181] ; [34.98795181 31.01204819],0
b5,1,0.405263,0.692653,[64 36] ; [38 28],[61.44578313 38.55421687] ; [40.55421687 25.44578313],0
a8,1,0.409406,0.680524,[ 9 81] ; [ 4 60],[ 7.5974026 82.4025974] ; [ 5.4025974 58.5974026],0
p9,1,0.489612,0.47738,[50 47] ; [28 33],[47.88607595 49.11392405] ; [30.11392405 30.88607595],0
n5,1,0.609187,0.26136,[53 46] ; [38 28],[54.6 44.4] ; [36.4 29.6],0
d2,1,0.621096,0.24433,[45 54] ; [27 38],[43.46341463 55.53658537] ; [28.53658537 36.46341463],0
p3,1,0.644505,0.212899,[32 66] ; [19 46],[30.66257669 67.33742331] ; [20.33742331 44.66257669],0
p7,1,0.677173,0.173325,[42 53] ; [27 39],[40.71428571 54.28571429] ; [28.28571429 37.71428571],0
n4,1,0.707424,0.140863,[59 41] ; [37 29],[57.8313253 42.1686747] ; [38.1686747 27.8313253],0
p5,1,0.729495,0.119575,[ 4 93] ; [ 2 63],[ 3.59259259 93.40740741] ; [ 2.40740741 62.59259259],0
s4,1,0.783647,0.075388,[18 82] ; [13 53],[18.6746988 81.3253012] ; [12.3253012 53.6746988],0
n6,1,0.797982,0.065515,[56 43] ; [36 30],[55.2 43.8] ; [36.8 29.2],0
n1,1,0.829812,0.046201,[14 25] ; [ 9 18],[13.59090909 25.40909091] ; [ 9.40909091 17.59090909],0
s5,1,0.92717,0.008355,[17 78] ; [12 53],[17.21875 77.78125] ; [11.78125 53.21875],0
n2,1,0.952756,0.00351,[24 17] ; [16 11],[24.11764706 16.88235294] ; [15.88235294 11.11764706],0
