Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,2e-06,22.754423,[31 68] ; [21  4],[41.51612903 57.48387097] ; [10.48387097 14.51612903],1
r2,1,0.300942,1.070015,[78 20] ; [23  3],[79.82258065 18.17741935] ; [21.17741935  4.82258065],0
a4,1,0.305371,1.050591,[40 58] ; [14 13],[42.336 55.664] ; [11.664 15.336],0
b2,1,0.318264,0.996069,[24 42] ; [ 4 13],[22.26506024 43.73493976] ; [ 5.73493976 11.26506024],0
b3,1,0.318264,0.996069,[24 42] ; [ 4 13],[22.26506024 43.73493976] ; [ 5.73493976 11.26506024],0
r1,1,0.318582,0.994758,[56 44] ; [18  9],[58.26771654 41.73228346] ; [15.73228346 11.26771654],0
p11,1,0.343975,0.89556,[49 51] ; [16 11],[51.18110236 48.81889764] ; [13.81889764 13.18110236],0
u2,1,0.401054,0.705164,[18 23] ; [4 9],[16.7037037 24.2962963] ; [5.2962963 7.7037037],0
d3,1,0.485946,0.485489,[48 52] ; [15 12],[49.60629921 50.39370079] ; [13.39370079 13.60629921],0
a3,1,0.494868,0.465924,[58 40] ; [14 13],[56.448 41.552] ; [15.552 11.448],0
n5,1,0.504106,0.446281,[62 37] ; [15 12],[60.5 38.5] ; [16.5 10.5],0
n1,1,0.510983,0.432054,[21 22] ; [5 8],[19.96428571 23.03571429] ; [6.03571429 6.96428571],0
n3,1,0.529007,0.3963,[25 17] ; [9 4],[25.96363636 16.03636364] ; [8.03636364 4.96363636],0
p8,1,0.531109,0.39227,[24 75] ; [ 5 22],[22.78571429 76.21428571] ; [ 6.21428571 20.78571429],0
u1,1,0.584742,0.298631,[11 89] ; [ 2 25],[10.23622047 89.76377953] ; [ 2.76377953 24.23622047],0
d5,1,0.600796,0.273797,[65 35] ; [19  8],[66.14173228 33.85826772] ; [17.85826772  9.14173228],0
n4,1,0.641671,0.216563,[58 42] ; [17 10],[59.05511811 40.94488189] ; [15.94488189 11.05511811],0
b5,1,0.709338,0.138939,[59 41] ; [17 10],[59.84251969 40.15748031] ; [16.15748031 10.84251969],0
d1,1,0.742624,0.107834,[48 52] ; [12 15],[47.24409449 52.75590551] ; [12.75590551 14.24409449],0
d2,1,0.763995,0.090143,[44 54] ; [13 14],[44.688 53.312] ; [12.312 14.688],0
d4,1,0.786112,0.073638,[73 27] ; [19  8],[72.44094488 27.55905512] ; [19.55905512  7.44094488],0
n2,1,0.823368,0.049825,[29 15] ; [9 4],[29.33333333 14.66666667] ; [8.66666667 4.33333333],0
p6,1,0.904937,0.014263,[17 80] ; [ 5 22],[17.20967742 79.79032258] ; [ 4.79032258 22.20967742],0
a5,1,0.906269,0.013864,[58 42] ; [16 11],[58.26771654 41.73228346] ; [15.73228346 11.26771654],0
b1,1,0.915551,0.011244,[53 47] ; [14 13],[52.75590551 47.24409449] ; [14.24409449 12.75590551],0
a1,1,0.919194,0.010292,[ 8 92] ; [ 2 25],[ 7.87401575 92.12598425] ; [ 2.12598425 24.87401575],0
p7,1,0.946789,0.004454,[33 64] ; [ 9 18],[32.85483871 64.14516129] ; [ 9.14516129 17.85483871],0
a7,1,0.967077,0.001704,[56 44] ; [15 12],[55.90551181 44.09448819] ; [15.09448819 11.90551181],0
p4,1,0.972836,0.001159,[29 70] ; [ 8 19],[29.07142857 69.92857143] ; [ 7.92857143 19.07142857],0
p3,1,0.972836,0.001159,[29 70] ; [ 8 19],[29.07142857 69.92857143] ; [ 7.92857143 19.07142857],0
