Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,293.949858,[631  59] ; [33 91],[562.85012285 127.14987715] ; [101.14987715  22.85012285],1
d5,1,0.052747,3.751916,[568 119] ; [95 31],[560.24723247 126.75276753] ; [102.75276753  23.24723247],0
a7,1,0.069353,3.298279,[513 176] ; [84 42],[504.70306748 184.29693252] ; [92.29693252 33.70306748],0
s3,1,0.077621,3.114019,[398 287] ; [62 63],[389.01234568 295.98765432] ; [70.98765432 54.01234568],0
a2,1,0.082646,3.012077,[176 515] ; [ 23 103],[168.30966952 522.69033048] ; [30.69033048 95.30966952],0
a6,1,0.133682,2.249214,[483 205] ; [80 46],[475.85257985 212.14742015] ; [87.14742015 38.85257985],0
v3,1,0.146122,2.112271,[274 387] ; [42 80],[266.76372925 394.23627075] ; [49.23627075 72.76372925],0
s4,1,0.153439,2.037725,[119 565] ; [ 15 108],[113.57620818 570.42379182] ; [ 20.42379182 102.57620818],0
b4,1,0.175734,1.83334,[394 297] ; [80 46],[400.89840881 290.10159119] ; [73.10159119 52.89840881],0
u4,1,0.191334,1.707318,[ 19 672] ; [  1 125],[ 16.91554468 674.08445532] ; [  3.08445532 122.91554468],0
a8,1,0.29604,1.091947,[ 96 532] ; [ 13 100],[ 92.37786775 535.62213225] ; [16.62213225 96.37786775],0
b5,1,0.389575,0.740269,[423 268] ; [72 54],[418.65973072 272.34026928] ; [76.34026928 49.65973072],0
u1,1,0.433038,0.614662,[130 561] ; [ 20 106],[126.86658507 564.13341493] ; [ 23.13341493 102.86658507],0
u2,1,0.480299,0.498183,[107  76] ; [27 24],[104.79487179  78.20512821] ; [29.20512821 21.79487179],0
p1,1,0.541239,0.373248,[ 61 627] ; [  9 116],[ 59.23739237 628.76260763] ; [ 10.76260763 114.23739237],0
n3,1,0.621528,0.243726,[106  32] ; [24  9],[104.9122807  33.0877193] ; [25.0877193  7.9122807],0
r1,1,0.637521,0.222,[584 104] ; [109  17],[585.72972973 102.27027027] ; [107.27027027  18.72972973],0
n2,1,0.671172,0.180234,[106  33] ; [24  9],[105.05813953  33.94186047] ; [24.94186047  8.05813953],0
d2,1,0.686317,0.163101,[336 352] ; [64 62],[338.08353808 349.91646192] ; [61.91646192 64.08353808],0
n1,1,0.761834,0.091854,[53 85] ; [11 20],[52.26035503 85.73964497] ; [11.73964497 19.26035503],0
a1,1,0.832542,0.044708,[ 30 661] ; [  6 120],[ 30.44798042 660.55201958] ; [  5.55201958 120.44798042],0
u3,1,0.852463,0.034588,[110  73] ; [32 20],[110.5787234  72.4212766] ; [31.4212766 20.5787234],0
r2,1,0.950298,0.003885,[670  17] ; [123   3],[670.099631  16.900369] ; [122.900369   3.099631],0
