Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,23.221034,[18 38] ; [175  87],[33.98742138 22.01257862] ; [159.01257862 102.98742138],1
b4,1,0.63485,0.225542,[35 22] ; [156 113],[33.39570552 23.60429448] ; [157.60429448 111.39570552],0
a4,1,0.680219,0.169879,[21 36] ; [107 162],[22.3803681 34.6196319] ; [105.6196319 163.3803681],0
n5,1,0.685651,0.163834,[40 16] ; [182  83],[38.72897196 17.27102804] ; [183.27102804  81.72897196],0
n2,1,0.7132,0.135101,[15  5] ; [46 19],[14.35294118  5.64705882] ; [46.64705882 18.35294118],0
b5,1,0.715282,0.133058,[29 28] ; [144 125],[30.24846626 26.75153374] ; [142.75153374 126.24846626],0
u1,1,0.767354,0.08752,[ 7 50] ; [ 37 232],[ 7.69325153 49.30674847] ; [ 36.30674847 232.69325153],0
u3,1,0.783135,0.075755,[12 13] ; [46 44],[12.60869565 12.39130435] ; [45.39130435 44.60869565],0
v3,1,0.791312,0.070017,[15 39] ; [ 69 196],[14.21943574 39.78056426] ; [ 69.78056426 195.21943574],0
n3,1,0.853509,0.034093,[14  5] ; [50 16],[14.30588235  4.69411765] ; [49.69411765 16.30588235],0
d2,1,0.994152,5.4e-05,[24 32] ; [115 153],[24.02469136 31.97530864] ; [114.97530864 153.02469136],0
