Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,4e-06,21.309614,[21 31] ; [235  89],[35.40425532 16.59574468] ; [220.59574468 103.40425532],1
p5,1,0.132375,2.264429,[ 4 50] ; [ 49 276],[ 7.55145119 46.44854881] ; [ 45.44854881 279.55145119],0
r2,1,0.19237,1.699372,[48  5] ; [305  16],[50.02406417  2.97593583] ; [302.97593583  18.02406417],0
s5,1,0.215974,1.53092,[16 37] ; [122 190],[20.03835616 32.96164384] ; [117.96164384 194.03835616],0
n3,1,0.218468,1.514403,[10  5] ; [44 10],[11.73913043  3.26086957] ; [42.26086957 11.73913043],0
a2,1,0.224705,1.47407,[11 43] ; [ 92 233],[14.67546174 39.32453826] ; [ 88.32453826 236.67546174],0
d1,1,0.247915,1.335016,[31 23] ; [213 112],[34.7651715 19.2348285] ; [209.2348285 115.7651715],0
a6,1,0.255319,1.293965,[33 20] ; [227  97],[36.55172414 16.44827586] ; [223.44827586 100.55172414],0
n2,1,0.257237,1.283565,[14  1] ; [43 10],[12.57352941  2.42647059] ; [44.42647059  8.57352941],0
u1,1,0.315321,1.008257,[ 9 45] ; [ 74 251],[11.82585752 42.17414248] ; [ 71.17414248 253.82585752],0
a5,1,0.348828,0.877717,[40 14] ; [259  66],[42.60158311 11.39841689] ; [256.39841689  68.60158311],0
s4,1,0.394195,0.725962,[ 9 44] ; [ 41 282],[ 7.04787234 45.95212766] ; [ 42.95212766 280.04787234],0
s6,1,0.394221,0.725884,[36 18] ; [230  88],[38.61290323 15.38709677] ; [227.38709677  90.61290323],0
n1,1,0.418628,0.654162,[ 4 10] ; [21 31],[5.3030303 8.6969697] ; [19.6969697 32.3030303],0
p1,1,0.447389,0.577258,[ 3 51] ; [ 28 297],[ 4.41688654 49.58311346] ; [ 26.58311346 298.41688654],0
b3,1,0.467211,0.528564,[13 25] ; [ 83 122],[15.01234568 22.98765432] ; [ 80.98765432 124.01234568],0
b2,1,0.467211,0.528564,[13 25] ; [ 83 122],[15.01234568 22.98765432] ; [ 80.98765432 124.01234568],0
s8,1,0.512373,0.429218,[25 28] ; [167 154],[27.20855615 25.79144385] ; [164.79144385 156.20855615],0
d2,1,0.515115,0.423664,[26 27] ; [174 149],[28.19148936 24.80851064] ; [171.80851064 151.19148936],0
p12,1,0.538976,0.377441,[ 7 47] ; [ 33 291],[ 5.71428571 48.28571429] ; [ 34.28571429 289.71428571],0
u3,1,0.592943,0.285772,[12  7] ; [40 31],[10.97777778  8.02222222] ; [41.02222222 29.97777778],0
v4,1,0.605505,0.266772,[51  3] ; [310  13],[51.70822281  2.29177719] ; [309.29177719  13.70822281],0
a4,1,0.613893,0.254545,[24 30] ; [156 168],[25.71428571 28.28571429] ; [154.28571429 169.71428571],0
u4,1,0.70484,0.143486,[ 2 52] ; [  9 316],[ 1.56728232 52.43271768] ; [  9.43271768 315.56728232],0
s2,1,0.741674,0.108661,[29 25] ; [179 140],[30.11260054 23.88739946] ; [177.88739946 141.11260054],0
s3,1,0.784449,0.074817,[30 24] ; [183 135],[30.91935484 23.08064516] ; [182.08064516 135.91935484],0
a7,1,0.894243,0.017672,[40 14] ; [242  81],[40.39257294 13.60742706] ; [241.60742706  81.39257294],0
b5,1,0.912251,0.012144,[32 22] ; [190 135],[31.63060686 22.36939314] ; [190.36939314 134.63060686],0
u2,1,0.923124,0.009312,[10  8] ; [38 32],[9.81818182 8.18181818] ; [38.18181818 31.81818182],0
b4,1,0.952107,0.003607,[32 22] ; [194 131],[32.2005277 21.7994723] ; [193.7994723 131.2005277],0
a8,1,0.957587,0.002828,[ 8 38] ; [ 49 238],[ 7.87387387 38.12612613] ; [ 49.12612613 237.87387387],0
