Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,43.094155,[341  64] ; [43 40],[318.68852459  86.31147541] ; [65.31147541 17.68852459],1
p1,1,0.047647,3.922378,[ 43 359] ; [ 3 79],[ 38.20661157 363.79338843] ; [ 7.79338843 74.20661157],0
a7,1,0.066897,3.357552,[298 106] ; [53 30],[291.17864476 112.82135524] ; [59.82135524 23.17864476],0
p3,1,0.074847,3.173382,[216 188] ; [35 47],[208.65020576 195.34979424] ; [42.34979424 39.65020576],0
v1,1,0.088083,2.909072,[221 169] ; [37 43],[214.08510638 175.91489362] ; [43.91489362 36.08510638],0
p12,1,0.096113,2.768882,[ 44 360] ; [ 4 78],[ 39.90123457 364.09876543] ; [ 8.09876543 73.90123457],0
p7,1,0.100233,2.701839,[261 128] ; [46 34],[254.63326226 134.36673774] ; [52.36673774 27.63326226],0
d2,1,0.106355,2.607571,[214 189] ; [36 47],[207.30452675 195.69547325] ; [42.69547325 40.30452675],0
u2,1,0.189991,1.717684,[59 39] ; [14 16],[55.890625 42.109375] ; [17.109375 12.890625],0
a8,1,0.19207,1.701667,[ 54 322] ; [ 7 72],[ 50.40879121 325.59120879] ; [10.59120879 68.40879121],0
d3,1,0.198938,1.650156,[286 117] ; [53 30],[281.10493827 121.89506173] ; [57.89506173 25.10493827],0
u4,1,0.213932,1.544615,[ 16 389] ; [ 1 82],[ 14.10860656 390.89139344] ; [ 2.89139344 80.10860656],0
v2,1,0.218649,1.513218,[218 165] ; [39 40],[213.05411255 169.94588745] ; [43.94588745 35.05411255],0
b4,1,0.234398,1.413971,[248 157] ; [45 38],[243.16598361 161.83401639] ; [49.83401639 33.16598361],0
p11,1,0.26831,1.225366,[320  85] ; [61 22],[316.19877049  88.80122951] ; [64.80122951 18.19877049],0
a6,1,0.27434,1.194917,[272 130] ; [51 32],[267.72371134 134.27628866] ; [55.27628866 27.72371134],0
v3,1,0.282618,1.154456,[162 227] ; [27 50],[157.77038627 231.22961373] ; [31.22961373 45.77038627],0
n4,1,0.327997,0.956791,[316  87] ; [61 22],[312.61522634  90.38477366] ; [64.38477366 18.61522634],0
b2,1,0.556597,0.34563,[ 94 151] ; [21 28],[ 95.83333333 149.16666667] ; [19.16666667 29.83333333],0
b3,1,0.556597,0.34563,[ 94 151] ; [21 28],[ 95.83333333 149.16666667] ; [19.16666667 29.83333333],0
n1,1,0.638002,0.221365,[38 48] ; [10 10],[38.94339623 47.05660377] ; [ 9.05660377 10.94339623],0
a1,1,0.756548,0.09611,[ 21 384] ; [ 5 78],[ 21.57786885 383.42213115] ; [ 4.42213115 78.57786885],0
b1,1,0.774253,0.082264,[163 242] ; [32 51],[161.83401639 243.16598361] ; [33.16598361 49.83401639],0
n2,1,0.775166,0.081581,[68 18] ; [18  4],[68.48148148 17.51851852] ; [17.51851852  4.48148148],0
n3,1,0.865884,0.028523,[63 23] ; [15  6],[62.69158879 23.30841121] ; [15.30841121  5.69158879],0
s1,1,0.884876,0.020965,[ 18 381] ; [ 4 78],[ 18.24948025 380.75051975] ; [ 3.75051975 78.24948025],0
