Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,4e-06,21.048026,[ 91 163] ; [41 19],[106.77707006 147.22292994] ; [25.22292994 34.77707006],1
p9,1,0.377808,0.777821,[177  74] ; [45 14],[179.7483871  71.2516129] ; [42.2516129 16.7483871],0
a6,1,0.408123,0.684262,[164  92] ; [35 25],[161.21518987  94.78481013] ; [37.78481013 22.21518987],0
p12,1,0.469575,0.522976,[  9 246] ; [ 1 58],[  8.12101911 246.87898089] ; [ 1.87898089 57.12101911],0
n5,1,0.471435,0.518611,[159  92] ; [35 25],[156.57234727  94.42765273] ; [37.42765273 22.57234727],0
a2,1,0.481194,0.496156,[ 53 203] ; [10 50],[ 51.03797468 204.96202532] ; [11.96202532 48.03797468],0
b4,1,0.49955,0.455892,[153 103] ; [33 27],[150.6835443 105.3164557] ; [35.3164557 24.6835443],0
a5,1,0.510538,0.432965,[159  97] ; [40 20],[161.21518987  94.78481013] ; [37.78481013 22.21518987],0
a1,1,0.56727,0.327271,[ 13 243] ; [ 2 58],[ 12.15189873 243.84810127] ; [ 2.84810127 57.15189873],0
p10,1,0.571997,0.319353,[161  91] ; [40 19],[162.8681672  89.1318328] ; [38.1318328 20.8681672],0
s1,1,0.600803,0.273787,[  9 244] ; [ 3 57],[  9.69968051 243.30031949] ; [ 2.30031949 57.69968051],0
r3,1,0.619493,0.246581,[222  32] ; [51  9],[220.8343949  33.1656051] ; [52.1656051  7.8343949],0
d1,1,0.631377,0.230199,[124 132] ; [27 33],[122.32911392 133.67088608] ; [28.67088608 31.32911392],0
n6,1,0.632729,0.228378,[182  71] ; [45 15],[183.485623  69.514377] ; [43.514377 16.485623],0
p5,1,0.638675,0.220479,[ 12 242] ; [ 2 58],[ 11.32484076 242.67515924] ; [ 2.67515924 57.32484076],0
u1,1,0.664866,0.187666,[ 33 223] ; [ 9 51],[ 34.02531646 221.97468354] ; [ 7.97468354 52.02531646],0
d4,1,0.752568,0.099385,[192  63] ; [44 16],[191.04761905  63.95238095] ; [44.95238095 15.04761905],0
p6,1,0.756979,0.095759,[ 55 197] ; [12 48],[ 54.11538462 197.88461538] ; [12.88461538 47.11538462],0
d2,1,0.774884,0.081792,[111 143] ; [25 35],[110.01273885 143.98726115] ; [25.98726115 34.01273885],0
a4,1,0.812022,0.056558,[110 144] ; [27 33],[110.82165605 143.17834395] ; [26.17834395 33.82165605],0
v2,1,0.823853,0.049547,[ 98 150] ; [22 36],[ 97.25490196 150.74509804] ; [22.74509804 35.25490196],0
p4,1,0.855732,0.033055,[101 154] ; [23 37],[100.38095238 154.61904762] ; [23.61904762 36.38095238],0
a3,1,0.89259,0.018233,[167  87] ; [40 20],[167.44585987  86.55414013] ; [39.55414013 20.44585987],0
v1,1,0.922202,0.009538,[ 93 154] ; [23 37],[ 93.32899023 153.67100977] ; [22.67100977 37.32899023],0
n3,1,0.923928,0.009118,[63 28] ; [15  7],[62.81415929 28.18584071] ; [15.18584071  6.81415929],0
r1,1,0.937742,0.006101,[170  83] ; [40 20],[169.74440895  83.25559105] ; [40.25559105 19.74440895],0
n2,1,0.943285,0.005061,[62 30] ; [15  7],[62.14035088 29.85964912] ; [14.85964912  7.14035088],0
d5,1,0.9794,0.000667,[187  69] ; [43 16],[186.92063492  69.07936508] ; [43.07936508 15.92063492],0
p3,1,0.987892,0.00023,[ 72 183] ; [17 43],[ 72.04761905 182.95238095] ; [16.95238095 43.04761905],0
