Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.4e-05,18.823714,[25  8] ; [28 60],[14.45454545 18.54545455] ; [38.54545455 49.45454545],1
a1,1,0.732412,0.116908,[ 2 31] ; [ 4 84],[ 1.63636364 31.36363636] ; [ 4.36363636 83.63636364],0
b2,1,0.790833,0.070346,[ 6 15] ; [14 30],[ 6.46153846 14.53846154] ; [13.53846154 30.46153846],0
b3,1,0.790833,0.070346,[ 6 15] ; [14 30],[ 6.46153846 14.53846154] ; [13.53846154 30.46153846],0
n3,1,0.820422,0.05153,[7 2] ; [17  6],[6.75 2.25] ; [17.25  5.75],0
d4,1,0.830857,0.045626,[28  5] ; [76 12],[28.36363636  4.63636364] ; [75.63636364 12.36363636],0
p11,1,0.87381,0.025224,[22 11] ; [60 28],[22.36363636 10.63636364] ; [59.63636364 28.36363636],0
a8,1,0.924271,0.009035,[ 2 28] ; [ 5 76],[ 1.89189189 28.10810811] ; [ 5.10810811 75.89189189],0
n2,1,0.93814,0.006023,[6 3] ; [15  8],[5.90625 3.09375] ; [15.09375  7.90625],0
a3,1,0.967873,0.001622,[23 10] ; [61 27],[22.90909091 10.09090909] ; [61.09090909 26.90909091],0
s3,1,0.98368,0.000418,[16 17] ; [42 45],[15.95 17.05] ; [42.05 44.95],0
