Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,79.000978,[ 25 151] ; [98 63],[ 64.23738872 111.76261128] ; [ 58.76261128 102.23738872],1
n3,1,0.32061,0.986455,[41 26] ; [33 14],[43.49122807 23.50877193] ; [30.50877193 16.49122807],0
a6,1,0.371056,0.800126,[108  68] ; [107  55],[111.95266272  64.04733728] ; [103.04733728  58.95266272],0
s4,1,0.395627,0.721577,[ 32 143] ; [ 35 124],[ 35.10479042 139.89520958] ; [ 31.89520958 127.10479042],0
u1,1,0.43338,0.613747,[ 19 157] ; [ 22 140],[ 21.34911243 154.65088757] ; [ 19.65088757 142.34911243],0
v2,1,0.518541,0.416794,[ 45 123] ; [ 48 112],[ 47.63414634 120.36585366] ; [ 45.36585366 114.63414634],0
a8,1,0.648232,0.208137,[ 19 148] ; [ 15 138],[ 17.74375 149.25625] ; [ 16.25625 136.74375],0
p12,1,0.662138,0.190937,[  5 170] ; [  6 156],[  5.71216617 169.28783383] ; [  5.28783383 156.71216617],0
a2,1,0.734132,0.115352,[ 28 148] ; [ 28 134],[ 29.15976331 146.84023669] ; [ 26.84023669 135.15976331],0
n2,1,0.814221,0.055218,[42 27] ; [29 17],[42.6 26.4] ; [28.4 17.6],0
b4,1,0.844762,0.03834,[97 79] ; [91 71],[97.89349112 78.10650888] ; [90.10650888 71.89349112],0
b1,1,0.904831,0.014295,[ 76 100] ; [71 91],[76.5443787 99.4556213] ; [70.4556213 91.5443787],0
a1,1,0.920257,0.010022,[  8 168] ; [  7 155],[  7.81065089 168.18934911] ; [  7.18934911 154.81065089],0
u4,1,0.95311,0.003458,[  1 175] ; [  1 161],[  1.04142012 174.95857988] ; [  0.95857988 161.04142012],0
n1,1,1.0,0.0,[24 45] ; [16 30],[24. 45.] ; [16. 30.],0
b2,1,1.0,0.0,[26 65] ; [26 65],[26. 65.] ; [26. 65.],0
b3,1,1.0,0.0,[26 65] ; [26 65],[26. 65.] ; [26. 65.],0
