Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,32.336145,[134  24] ; [39 39],[115.8220339  42.1779661] ; [57.1779661 20.8220339],1
u4,1,0.120675,2.408541,[  9 155] ; [ 1 78],[  6.74897119 157.25102881] ; [ 3.25102881 75.74897119],0
s5,1,0.135484,2.22852,[88 66] ; [36 41],[82.66666667 71.33333333] ; [41.33333333 35.66666667],0
r2,1,0.137931,2.20089,[158   4] ; [74  5],[155.95020747   6.04979253] ; [76.04979253  2.95020747],0
p10,1,0.149701,2.075298,[149  15] ; [66 12],[145.70247934  18.29752066] ; [69.29752066  8.70247934],0
b5,1,0.190188,1.71616,[85 79] ; [48 31],[89.76131687 74.23868313] ; [43.23868313 35.76131687],0
d5,1,0.20505,1.606034,[135  28] ; [60 19],[131.34297521  31.65702479] ; [63.65702479 15.34297521],0
r3,1,0.219485,1.507738,[159   5] ; [73  5],[157.2231405   6.7768595] ; [74.7768595  3.2231405],0
d4,1,0.220379,1.5019,[147  16] ; [67 12],[144.14049587  18.85950413] ; [69.85950413  9.14049587],0
p12,1,0.228019,1.453175,[ 26 138] ; [ 8 71],[ 22.94650206 141.05349794] ; [11.05349794 67.94650206],0
n4,1,0.287056,1.133378,[136  28] ; [61 18],[132.95473251  31.04526749] ; [64.04526749 14.95473251],0
n6,1,0.312182,1.02142,[148  14] ; [68 10],[145.8  16.2] ; [70.2  7.8],0
d3,1,0.32075,0.985884,[124  40] ; [55 24],[120.80658436  43.19341564] ; [58.19341564 20.80658436],0
u1,1,0.49438,0.46698,[ 33 131] ; [13 66],[ 31.04526749 132.95473251] ; [14.95473251 64.04526749],0
b1,1,0.535863,0.383262,[67 97] ; [29 50],[64.79012346 99.20987654] ; [31.20987654 47.79012346],0
u2,1,0.610733,0.259109,[20 12] ; [18 14],[19. 13.] ; [19. 13.],0
p1,1,0.663821,0.188915,[ 20 143] ; [11 66],[ 21.05416667 141.94583333] ; [ 9.94583333 67.05416667],0
a4,1,0.686622,0.162767,[73 91] ; [33 46],[71.53909465 92.46090535] ; [34.46090535 44.53909465],0
a8,1,0.763265,0.090719,[ 28 127] ; [12 61],[ 27.19298246 127.80701754] ; [12.80701754 60.19298246],0
s4,1,0.775631,0.081235,[ 38 125] ; [19 57],[ 38.87447699 124.12552301] ; [18.12552301 57.87447699],0
a1,1,0.77732,0.079983,[ 12 152] ; [ 5 74],[ 11.47325103 152.52674897] ; [ 5.52674897 73.47325103],0
n3,1,0.783867,0.075231,[17 10] ; [7 5],[16.61538462 10.38461538] ; [7.38461538 4.61538462],0
d2,1,0.850659,0.035449,[81 83] ; [38 41],[80.3127572 83.6872428] ; [38.6872428 40.3127572],0
a6,1,0.938049,0.006041,[104  59] ; [50 29],[103.72727273  59.27272727] ; [50.27272727 28.72727273],0
a2,1,0.946649,0.004478,[ 38 126] ; [18 61],[ 37.79423868 126.20576132] ; [18.20576132 60.79423868],0
s1,1,0.957161,0.002886,[  6 158] ; [ 3 76],[  6.07407407 157.92592593] ; [ 2.92592593 76.07407407],0
