Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,61.503097,[100  55] ; [ 34 128],[65.52050473 89.47949527] ; [68.47949527 93.52050473],1
r2,1,0.16955,1.88692,[145  10] ; [154   5],[147.5955414   7.4044586] ; [151.4044586   7.5955414],0
a8,1,0.1959,1.672679,[ 17 127] ; [ 26 126],[ 20.91891892 123.08108108] ; [ 22.08108108 129.91891892],0
p12,1,0.214896,1.53813,[ 12 144] ; [  7 153],[  9.37974684 146.62025316] ; [  9.62025316 150.37974684],0
a6,1,0.222327,1.489289,[108  48] ; [101  60],[102.85173502  53.14826498] ; [106.14826498  54.85173502],0
r3,1,0.238056,1.39207,[150   6] ; [150  11],[147.6340694   8.3659306] ; [152.3659306   8.6340694],0
d4,1,0.255068,1.29533,[128  28] ; [123  37],[123.91139241  32.08860759] ; [127.08860759  32.91139241],0
p10,1,0.287529,1.131156,[125  29] ; [122  38],[121.14012739  32.85987261] ; [125.85987261  34.14012739],0
a7,1,0.311947,1.022415,[114  42] ; [110  52],[109.88679245  46.11320755] ; [114.11320755  47.88679245],0
a1,1,0.324889,0.969163,[  7 149] ; [  4 158],[  5.39622642 150.60377358] ; [  5.60377358 156.39622642],0
s4,1,0.335665,0.92692,[ 29 127] ; [ 37 124],[ 32.47949527 123.52050473] ; [ 33.52050473 127.47949527],0
s6,1,0.335774,0.926498,[125  29] ; [122  37],[121.52715655  32.47284345] ; [125.47284345  33.52715655],0
u1,1,0.357371,0.847112,[ 27 129] ; [ 22 140],[ 24.03773585 131.96226415] ; [ 24.96226415 137.03773585],0
u2,1,0.359601,0.839285,[23 15] ; [28 27],[20.83870968 17.16129032] ; [30.16129032 24.83870968],0
s5,1,0.374866,0.78747,[56 95] ; [ 50 105],[52.30718954 98.69281046] ; [ 53.69281046 101.30718954],0
b5,1,0.378369,0.775995,[99 57] ; [95 67],[95.16981132 60.83018868] ; [98.83018868 63.16981132],0
v1,1,0.395157,0.723014,[75 74] ; [70 84],[71.30363036 77.69636964] ; [73.69636964 80.30363036],0
b1,1,0.401053,0.705168,[62 94] ; [ 57 105],[58.37735849 97.62264151] ; [ 60.62264151 101.37735849],0
p9,1,0.444182,0.585454,[129  26] ; [127  32],[126.36942675  28.63057325] ; [129.63057325  29.36942675],0
n1,1,0.511718,0.430553,[14 16] ; [20 31],[12.59259259 17.40740741] ; [21.40740741 29.59259259],0
r1,1,0.521396,0.411132,[125  29] ; [126  35],[122.71111111  31.28888889] ; [128.28888889  32.71111111],0
d5,1,0.5944,0.283525,[124  32] ; [124  37],[122.04416404  33.95583596] ; [125.95583596  35.04416404],0
p11,1,0.654943,0.199725,[118  38] ; [119  43],[116.26415094  39.73584906] ; [120.73584906  41.26415094],0
b2,1,0.719475,0.128996,[30 72] ; [28 60],[31.13684211 70.86315789] ; [26.86315789 61.13684211],0
b3,1,0.719475,0.128996,[30 72] ; [28 60],[31.13684211 70.86315789] ; [26.86315789 61.13684211],0
a4,1,0.785149,0.074319,[63 93] ; [63 99],[61.81132075 94.18867925] ; [64.18867925 97.81132075],0
n2,1,0.921346,0.009749,[24  7] ; [39 12],[23.81707317  7.18292683] ; [39.18292683 11.81707317],0
s1,1,0.946525,0.004499,[  6 149] ; [  6 155],[  5.88607595 149.11392405] ; [  6.11392405 154.88607595],0
v2,1,0.996274,2.2e-05,[78 72] ; [77 71],[78.02013423 71.97986577] ; [76.97986577 71.02013423],0
