Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,8e-06,19.865899,[ 24 103] ; [22 18],[34.98203593 92.01796407] ; [11.01796407 28.98203593],1
d4,1,0.454707,0.558892,[99 37] ; [33  9],[100.85393258  35.14606742] ; [31.14606742 10.85393258],0
s4,1,0.475354,0.509504,[ 11 126] ; [ 2 40],[  9.94972067 127.05027933] ; [ 3.05027933 38.94972067],0
d3,1,0.543925,0.368314,[83 52] ; [28 14],[84.66101695 50.33898305] ; [26.33898305 15.66101695],0
s1,1,0.548024,0.36087,[  4 132] ; [ 2 39],[  4.61016949 131.38983051] ; [ 1.38983051 39.61016949],0
b1,1,0.549697,0.357861,[56 81] ; [15 27],[54.34078212 82.65921788] ; [16.65921788 25.34078212],0
r1,1,0.571699,0.319849,[101  35] ; [33  9],[102.38202247  33.61797753] ; [31.61797753 10.38202247],0
n1,1,0.63196,0.229412,[10 24] ; [2 3],[10.46153846 23.53846154] ; [1.53846154 3.46153846],0
u2,1,0.648278,0.208077,[25 23] ; [3 4],[24.43636364 23.56363636] ; [3.56363636 3.43636364],0
d5,1,0.662511,0.190487,[99 37] ; [32 10],[100.08988764  35.91011236] ; [30.91011236 11.08988764],0
b4,1,0.738781,0.111201,[71 66] ; [23 19],[71.94413408 65.05586592] ; [22.05586592 19.94413408],0
a7,1,0.752993,0.099033,[91 45] ; [27 15],[90.15730337 45.84269663] ; [27.84269663 14.15730337],0
u1,1,0.756336,0.096284,[ 14 123] ; [ 5 37],[ 14.54189944 122.45810056] ; [ 4.45810056 37.54189944],0
a4,1,0.769098,0.086174,[52 85] ; [17 25],[52.81005587 84.18994413] ; [16.18994413 25.81005587],0
n2,1,0.812765,0.056103,[25 10] ; [4 2],[24.75609756 10.24390244] ; [4.24390244 1.75609756],0
a2,1,0.820966,0.051213,[ 24 113] ; [ 8 34],[ 24.49162011 112.50837989] ; [ 7.50837989 34.49162011],0
n3,1,0.857136,0.032407,[31  5] ; [5 1],[30.85714286  5.14285714] ; [5.14285714 0.85714286],0
u3,1,0.918229,0.01054,[20 29] ; [3 4],[20.125 28.875] ; [2.875 4.125],0
p1,1,0.972741,0.001168,[ 10 127] ; [ 3 39],[  9.94972067 127.05027933] ; [ 3.05027933 38.94972067],0
