Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.00017,14.13709,[44 20] ; [101  10],[53.02857143 10.97142857] ; [91.97142857 19.02857143],1
p6,1,0.350075,0.873186,[12 53] ; [27 83],[14.48571429 50.51428571] ; [24.51428571 85.48571429],0
u3,1,0.35429,0.858034,[13 15] ; [19 34],[11.0617284 16.9382716] ; [20.9382716 32.0617284],0
s5,1,0.411582,0.674226,[ 4 59] ; [11 99],[ 5.46242775 57.53757225] ; [  9.53757225 100.46242775],0
d2,1,0.425068,0.636261,[13 52] ; [17 94],[11.07954545 53.92045455] ; [18.92045455 92.07954545],0
n3,1,0.509358,0.435385,[16  7] ; [21  6],[17.02  5.98] ; [19.98  7.02],0
b3,1,0.528556,0.397167,[10 23] ; [26 45],[11.42307692 21.57692308] ; [24.57692308 46.42307692],0
b2,1,0.528556,0.397167,[10 23] ; [26 45],[11.42307692 21.57692308] ; [24.57692308 46.42307692],0
d4,1,0.543229,0.369588,[35 30] ; [55 57],[33.05084746 31.94915254] ; [56.94915254 55.05084746],0
a3,1,0.550808,0.355871,[37 27] ; [59 52],[35.10857143 28.89142857] ; [60.89142857 50.10857143],0
a8,1,0.580566,0.30532,[ 6 56] ; [13 91],[ 7.09638554 54.90361446] ; [11.90361446 92.09638554],0
s2,1,0.612935,0.255922,[13 52] ; [19 93],[11.75141243 53.24858757] ; [20.24858757 91.75141243],0
b4,1,0.634883,0.225497,[33 32] ; [61 51],[34.51977401 30.48022599] ; [59.48022599 52.51977401],0
a2,1,0.649788,0.206167,[ 3 62] ; [  7 105],[ 3.67231638 61.32768362] ; [  6.32768362 105.67231638],0
v1,1,0.668997,0.182778,[22 42] ; [41 68],[23.30635838 40.69364162] ; [39.69364162 69.30635838],0
a7,1,0.681114,0.168875,[36 29] ; [65 46],[37.30113636 27.69886364] ; [63.69886364 47.30113636],0
d3,1,0.733809,0.115643,[22 42] ; [41 70],[23.04 40.96] ; [39.96 71.04],0
s4,1,0.746858,0.104191,[ 8 57] ; [ 12 100],[ 7.34463277 57.65536723] ; [12.65536723 99.34463277],0
v3,1,0.754139,0.098086,[15 47] ; [29 81],[15.86046512 46.13953488] ; [28.13953488 81.86046512],0
n1,1,0.762106,0.091637,[10 13] ; [11 17],[ 9.47058824 13.52941176] ; [11.52941176 16.47058824],0
a6,1,0.815444,0.05448,[36 29] ; [60 52],[35.25423729 29.74576271] ; [60.74576271 51.25423729],0
p5,1,0.858517,0.031778,[ 2 62] ; [  4 106],[ 2.20689655 61.79310345] ; [  3.79310345 106.20689655],0
p1,1,0.908382,0.013243,[ 6 58] ; [ 11 100],[ 6.21714286 57.78285714] ; [ 10.78285714 100.21714286],0
r1,1,0.977283,0.000811,[37 28] ; [64 48],[37.09039548 27.90960452] ; [63.90960452 48.09039548],0
a5,1,0.987347,0.000252,[32 33] ; [55 57],[31.94915254 33.05084746] ; [55.05084746 56.94915254],0
