Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,49.859077,[104  23] ; [63 93],[74.9434629 52.0565371] ; [92.0565371 63.9434629],1
r2,1,0.483789,0.490311,[125   3] ; [152   6],[123.97202797   4.02797203] ; [153.02797203   4.97202797],0
p11,1,0.547319,0.362142,[102  26] ; [122  37],[99.90243902 28.09756098] ; [124.09756098  34.90243902],0
d2,1,0.582287,0.302552,[67 58] ; [80 79],[64.70070423 60.29929577] ; [82.29929577 76.70070423],0
a4,1,0.597521,0.278752,[66 62] ; [77 82],[63.77700348 64.22299652] ; [79.22299652 79.77700348],0
b1,1,0.635476,0.224708,[51 77] ; [ 59 100],[49.05923345 78.94076655] ; [60.94076655 98.05923345],0
u3,1,0.687964,0.161299,[18  9] ; [26 16],[17.2173913  9.7826087] ; [26.7826087 15.2173913],0
b5,1,0.688587,0.160619,[67 61] ; [87 72],[68.68292683 59.31707317] ; [85.31707317 73.68292683],0
n2,1,0.738628,0.111336,[22  4] ; [35  5],[22.45454545  3.54545455] ; [34.54545455  5.45454545],0
p9,1,0.739286,0.110755,[112  12] ; [139  17],[111.15714286  12.84285714] ; [139.84285714  16.15714286],0
s6,1,0.761951,0.09176,[110  17] ; [137  19],[110.84452297  16.15547703] ; [136.15547703  19.84452297],0
p6,1,0.763651,0.090415,[57 67] ; [75 82],[58.24911032 65.75088968] ; [73.75088968 83.24911032],0
n3,1,0.838029,0.041785,[20  7] ; [28 11],[19.63636364  7.36363636] ; [28.36363636 10.63636364],0
b4,1,0.901954,0.015177,[79 49] ; [97 62],[78.49477352 49.50522648] ; [97.50522648 61.49477352],0
d4,1,0.923174,0.0093,[108  17] ; [138  21],[108.27464789  16.72535211] ; [137.72535211  21.27464789],0
p2,1,0.952002,0.003623,[109  18] ; [136  22],[109.1754386  17.8245614] ; [135.8245614  22.1754386],0
