Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,49.797684,[75  3] ; [ 8 17],[62.85436893 15.14563107] ; [20.14563107  4.85436893],1
n2,1,0.393841,0.727049,[17  9] ; [8 2],[18.05555556  7.94444444] ; [6.94444444 3.05555556],0
p1,1,0.410721,0.676712,[ 7 70] ; [ 1 24],[ 6.03921569 70.96078431] ; [ 1.96078431 23.03921569],0
p5,1,0.41871,0.653932,[ 7 71] ; [ 1 24],[ 6.05825243 71.94174757] ; [ 1.94174757 23.05825243],0
d3,1,0.422065,0.644559,[50 27] ; [14 11],[48.31372549 28.68627451] ; [15.68627451  9.31372549],0
s5,1,0.482989,0.492106,[23 54] ; [ 9 15],[24.3960396 52.6039604] ; [ 7.6039604 16.3960396],0
s1,1,0.523255,0.407473,[ 6 72] ; [ 1 24],[ 5.30097087 72.69902913] ; [ 1.69902913 23.30097087],0
s7,1,0.600877,0.273676,[40 37] ; [11 13],[38.88118812 38.11881188] ; [12.11881188 11.88118812],0
p3,1,0.622501,0.242368,[30 48] ; [11 14],[31.04854369 46.95145631] ; [ 9.95145631 15.04854369],0
v2,1,0.687724,0.16156,[36 40] ; [13 12],[36.87128713 39.12871287] ; [12.12871287 12.87128713],0
p7,1,0.689466,0.159664,[33 43] ; [12 13],[33.86138614 42.13861386] ; [11.13861386 13.86138614],0
d2,1,0.731529,0.117713,[40 37] ; [12 13],[39.25490196 37.74509804] ; [12.74509804 12.25490196],0
s2,1,0.741283,0.109002,[46 31] ; [14 11],[45.29411765 31.70588235] ; [14.70588235 10.29411765],0
a3,1,0.741283,0.109002,[46 31] ; [14 11],[45.29411765 31.70588235] ; [14.70588235 10.29411765],0
u3,1,0.754867,0.097487,[22 10] ; [7 4],[21.58139535 10.41860465] ; [7.41860465 3.58139535],0
p11,1,0.775166,0.081581,[38 40] ; [13 12],[38.62135922 39.37864078] ; [12.37864078 12.62135922],0
p6,1,0.815463,0.054468,[20 58] ; [ 7 18],[20.44660194 57.55339806] ; [ 6.55339806 18.44660194],0
d4,1,0.83923,0.04116,[63 14] ; [20  5],[62.65686275 14.34313725] ; [20.34313725  4.65686275],0
b5,1,0.907874,0.013391,[54 24] ; [17  8],[53.76699029 24.23300971] ; [17.23300971  7.76699029],0
u2,1,0.929299,0.007873,[15 16] ; [5 5],[15.12195122 15.87804878] ; [4.87804878 5.12195122],0
v1,1,0.934023,0.006853,[35 43] ; [11 13],[35.17647059 42.82352941] ; [10.82352941 13.17647059],0
p4,1,0.960802,0.002415,[41 37] ; [13 12],[40.89320388 37.10679612] ; [13.10679612 11.89320388],0
n1,1,1.0,0.0,[13 13] ; [5 5],[13. 13.] ; [5. 5.],0
