Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,28.435867,[94  7] ; [15 14],[84.68461538 16.31538462] ; [24.31538462  4.68461538],1
a4,1,0.467776,0.527225,[53 48] ; [13 16],[51.27692308 49.72307692] ; [14.72307692 14.27692308],0
n3,1,0.587775,0.293833,[17 10] ; [10  4],[17.7804878  9.2195122] ; [9.2195122 4.7804878],0
d2,1,0.642059,0.216059,[64 37] ; [17 12],[62.93076923 38.06923077] ; [18.06923077 10.93076923],0
b5,1,0.6735,0.177535,[69 32] ; [21  8],[69.92307692 31.07692308] ; [20.07692308  8.92307692],0
p2,1,0.698666,0.149864,[70 31] ; [19 10],[69.14615385 31.85384615] ; [19.85384615  9.14615385],0
u2,1,0.706197,0.142105,[11  8] ; [4 4],[10.55555556  8.44444444] ; [4.44444444 3.55555556],0
s5,1,0.746265,0.104696,[32 63] ; [10 17],[32.70491803 62.29508197] ; [ 9.29508197 17.70491803],0
v1,1,0.751801,0.100024,[50 47] ; [12 13],[49.29508197 47.70491803] ; [12.70491803 12.29508197],0
n5,1,0.757273,0.09552,[76 25] ; [21  8],[75.36153846 25.63846154] ; [21.63846154  7.36153846],0
u3,1,0.791337,0.07,[14  6] ; [6 2],[14.28571429  5.71428571] ; [5.71428571 2.28571429],0
n2,1,0.813421,0.055703,[19  9] ; [10  4],[19.33333333  8.66666667] ; [9.66666667 4.33333333],0
b4,1,0.863426,0.029589,[61 40] ; [17 12],[60.6 40.4] ; [17.4 11.6],0
a1,1,0.895476,0.01726,[ 3 98] ; [ 1 28],[ 3.10769231 97.89230769] ; [ 0.89230769 28.10769231],0
u4,1,0.899412,0.015978,[ 4 97] ; [ 1 28],[ 3.88461538 97.11538462] ; [ 1.11538462 27.88461538],0
d4,1,0.958637,0.00269,[84 17] ; [24  5],[83.90769231 17.09230769] ; [24.09230769  4.90769231],0
a8,1,0.971083,0.001314,[10 78] ; [ 3 24],[ 9.94782609 78.05217391] ; [ 3.05217391 23.94782609],0
p9,1,0.972325,0.001204,[82 19] ; [22  5],[82.0625 18.9375] ; [21.9375  5.0625],0
n1,1,1.0,0.0,[16 12] ; [8 6],[16. 12.] ; [8. 6.],0
