Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,33.110527,[92  3] ; [57 33],[76.51351351 18.48648649] ; [72.48648649 17.51351351],1
r2,1,0.198302,1.654834,[84 10] ; [72 15],[81.01657459 12.98342541] ; [74.98342541 12.01657459],0
a2,1,0.201502,1.631451,[14 81] ; [20 71],[17.3655914 77.6344086] ; [16.6344086 74.3655914],0
p7,1,0.228712,1.448856,[31 60] ; [23 66],[27.3 63.7] ; [26.7 62.3],0
s3,1,0.234414,1.413878,[43 51] ; [33 56],[39.03825137 54.96174863] ; [36.96174863 52.03825137],0
a6,1,0.286526,1.135875,[57 38] ; [47 43],[53.40540541 41.59459459] ; [50.59459459 39.40540541],0
a5,1,0.33134,0.943655,[55 40] ; [59 32],[58.22580645 36.77419355] ; [55.77419355 35.22580645],0
b3,1,0.353161,0.862066,[20 41] ; [23 33],[22.41880342 38.58119658] ; [20.58119658 35.41880342],0
b2,1,0.353161,0.862066,[20 41] ; [23 33],[22.41880342 38.58119658] ; [20.58119658 35.41880342],0
d2,1,0.43001,0.622796,[41 53] ; [44 45],[43.66120219 50.33879781] ; [41.33879781 47.66120219],0
s5,1,0.455187,0.557704,[22 68] ; [17 69],[19.94318182 70.05681818] ; [19.05681818 66.94318182],0
n1,1,0.534783,0.385296,[14 15] ; [18 26],[12.71232877 16.28767123] ; [19.28767123 24.71232877],0
p6,1,0.542848,0.370287,[18 76] ; [14 75],[16.43715847 77.56284153] ; [15.56284153 73.43715847],0
p8,1,0.562621,0.335186,[21 74] ; [17 74],[19.40860215 75.59139785] ; [18.59139785 72.40860215],0
u1,1,0.596492,0.280319,[14 81] ; [11 80],[12.7688172 82.2311828] ; [12.2311828 78.7688172],0
a7,1,0.663184,0.189679,[54 41] ; [54 36],[55.45945946 39.54054054] ; [52.54054054 37.45945946],0
v3,1,0.687472,0.161836,[29 61] ; [25 60],[27.77142857 62.22857143] ; [26.22857143 58.77142857],0
a4,1,0.704215,0.144124,[39 56] ; [39 50],[40.27173913 54.72826087] ; [37.72826087 51.27173913],0
p1,1,0.728183,0.120787,[ 8 87] ; [ 9 82],[ 8.6827957 86.3172043] ; [ 8.3172043 82.6827957],0
d3,1,0.737347,0.112472,[53 42] ; [48 42],[51.86486486 43.13513514] ; [49.13513514 40.86486486],0
d4,1,0.822913,0.050087,[70 25] ; [65 25],[69.32432432 25.67567568] ; [65.67567568 24.32432432],0
s4,1,0.941383,0.005407,[19 75] ; [18 73],[18.8 75.2] ; [18.2 72.8],0
a8,1,0.951969,0.003628,[ 9 84] ; [ 8 77],[ 8.88202247 84.11797753] ; [ 8.11797753 76.88202247],0
b5,1,0.966966,0.001715,[54 41] ; [52 39],[54.13978495 40.86021505] ; [51.86021505 39.13978495],0
d1,1,0.992446,9e-05,[46 49] ; [44 47],[45.96774194 49.03225806] ; [44.03225806 46.96774194],0
