Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,55.02366,[248  97] ; [110 152],[203.47611203 141.52388797] ; [154.52388797 107.47611203],1
d3,1,0.245668,1.34777,[253 101] ; [182  89],[246.384 107.616] ; [188.616  82.384],0
d2,1,0.249605,1.325514,[174 179] ; [121 150],[166.88301282 186.11698718] ; [128.11698718 142.88301282],0
n3,1,0.25516,1.294831,[47 14] ; [54 25],[44.00714286 16.99285714] ; [56.99285714 22.00714286],0
r3,1,0.265117,1.241839,[341  12] ; [255  14],[338.24437299  14.75562701] ; [257.75562701  11.24437299],0
p1,1,0.274287,1.195183,[ 35 318] ; [ 20 250],[ 31.16372392 321.83627608] ; [ 23.83627608 246.16372392],0
n6,1,0.316713,1.002472,[302  48] ; [226  45],[297.58454106  52.41545894] ; [230.41545894  40.58454106],0
a8,1,0.356729,0.849374,[ 55 260] ; [ 36 211],[ 51.00533808 263.99466192] ; [ 39.99466192 207.00533808],0
b4,1,0.509766,0.434548,[211 143] ; [155 117],[206.97124601 147.02875399] ; [159.02875399 112.97124601],0
a6,1,0.556528,0.345752,[244 109] ; [182  90],[240.6048 112.3952] ; [185.3952  86.6048],0
a1,1,0.649197,0.206913,[ 17 337] ; [ 11 261],[ 15.83386581 338.16613419] ; [ 12.16613419 259.83386581],0
s3,1,0.705772,0.142537,[184 163] ; [138 130],[181.68130081 165.31869919] ; [140.31869919 127.68130081],0
a7,1,0.727418,0.121496,[261  92] ; [197  74],[259.09294872  93.90705128] ; [198.90705128  72.09294872],0
b1,1,0.985569,0.000327,[133 221] ; [102 170],[132.8913738 221.1086262] ; [102.1086262 169.8913738],0
s1,1,0.990092,0.000154,[  9 339] ; [  7 262],[  9.02431118 338.97568882] ; [  6.97568882 262.02431118],0
