Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,114.396499,[26 64] ; [228  33],[65.12820513 24.87179487] ; [188.87179487  72.12820513],1
d2,1,0.794685,0.06772,[51 39] ; [152 109],[52.05128205 37.94871795] ; [150.94871795 110.05128205],0
p3,1,0.818559,0.052624,[54 36] ; [153 108],[53.07692308 36.92307692] ; [153.92307692 107.07692308],0
v2,1,0.829315,0.046475,[55 33] ; [153  97],[54.15384615 33.84615385] ; [153.84615385  96.15384615],0
r1,1,0.839269,0.041139,[76 14] ; [221  38],[76.59025788 13.40974212] ; [220.40974212  38.59025788],0
n4,1,0.875569,0.02452,[78 12] ; [227  33],[78.42857143 11.57142857] ; [226.57142857  33.42857143],0
a7,1,0.897407,0.016625,[62 28] ; [181  79],[62.48571429 27.51428571] ; [180.51428571  79.48571429],0
a4,1,0.925082,0.008842,[45 45] ; [129 132],[44.61538462 45.38461538] ; [129.38461538 131.61538462],0
u1,1,0.93533,0.006584,[21 69] ; [ 62 199],[21.28205128 68.71794872] ; [ 61.71794872 199.28205128],0
a1,1,0.944783,0.004797,[ 5 85] ; [ 14 247],[ 4.87179487 85.12820513] ; [ 14.12820513 246.87179487],0
r3,1,0.95873,0.002678,[87  3] ; [252   9],[86.92307692  3.07692308] ; [252.07692308   8.92307692],0
